tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
2024-01-24 19:59:50,2024-01-24 20:21:46,1.0,3.91,13,164,1,22.6,11.0,38.6
2024-01-24 19:59:55,2024-01-24 20:10:46,1.0,2.1,237,238,1,12.8,4.45,22.25
2024-01-24 19:59:59,2024-01-24 20:10:21,1.0,1.98,161,263,1,12.1,3.72,22.32
2024-01-24 20:00:02,2024-01-24 20:11:46,1.0,2.2,234,141,1,14.2,3.84,23.04
2024-01-24 20:00:08,2024-01-24 20:50:44,1.0,12.84,237,89,1,59.0,10.0,75.5
2024-01-24 20:00:22,2024-01-24 20:14:22,1.0,2.35,237,234,1,14.9,2.98,22.88
2024-01-24 20:00:44,2024-01-24 20:07:18,1.0,1.0,233,163,1,7.2,2.0,15.7
2024-01-24 20:00:44,2024-01-24 20:28:16,1.0,5.06,114,239,1,28.9,5.0,40.4
2024-01-24 20:00:46,2024-01-24 20:23:51,1.0,5.76,162,88,1,29.6,6.92,41.52
2024-01-24 20:00:59,2024-01-24 20:11:13,1.0,1.69,90,211,1,11.4,3.58,21.48
2024-01-24 20:01:02,2024-01-24 20:34:34,1.0,7.1,186,33,1,36.6,8.32,49.92
2024-01-24 20:01:05,2024-01-24 20:11:38,1.0,1.86,170,140,1,11.4,3.28,19.68
2024-01-24 20:01:19,2024-01-24 20:13:10,2.0,1.35,113,148,1,12.1,3.42,20.52
2024-01-24 20:01:22,2024-01-24 20:06:39,1.0,1.0,229,141,1,7.2,2.4,14.6
2024-01-24 20:01:26,2024-01-24 20:15:14,3.0,1.72,161,140,1,13.5,3.7,22.2
2024-01-24 20:01:54,2024-01-24 20:09:00,2.0,0.95,107,164,1,8.6,2.72,16.32
2024-01-24 20:02:00,2024-01-24 20:10:23,1.0,0.96,161,161,1,9.3,3.95,19.75
2024-01-24 20:02:06,2024-01-24 20:11:35,2.0,1.54,125,164,1,10.7,3.44,20.64
2024-01-24 20:02:26,2024-01-24 20:10:37,1.0,3.65,132,10,2,16.3,0.0,18.8
2024-01-24 20:02:26,2024-01-24 20:22:24,1.0,3.1,143,262,1,18.4,2.0,25.4
2024-01-24 20:02:29,2024-01-24 20:05:39,1.0,0.59,114,113,1,5.8,2.0,14.3
2024-01-24 20:02:46,2024-01-24 20:06:50,1.0,1.0,170,107,1,6.5,2.3,13.8
2024-01-24 20:02:49,2024-01-24 20:05:09,1.0,0.66,239,238,1,5.1,1.82,11.92
2024-01-24 20:02:54,2024-01-24 20:09:20,1.0,0.71,141,229,1,7.9,2.58,15.48
2024-01-24 20:02:55,2024-01-24 20:10:34,1.0,1.0,230,186,1,7.9,3.2,16.1
2024-01-24 20:03:00,2024-01-24 20:13:59,1.0,1.6,246,170,1,11.4,3.25,19.65
2024-01-24 20:03:00,2024-01-24 20:12:29,1.0,1.37,164,107,1,10.7,2.0,17.7
2024-01-24 20:03:04,2024-01-24 20:26:08,1.0,6.07,161,33,1,28.9,6.78,40.68
2024-01-24 20:03:05,2024-01-24 20:10:43,1.0,0.84,230,186,1,8.6,2.26,17.36
2024-01-24 20:03:09,2024-01-24 20:10:34,1.0,1.47,261,144,1,9.3,2.86,17.16
2024-01-24 20:03:11,2024-01-24 20:11:22,1.0,0.89,161,170,1,9.3,3.58,17.88
2024-01-24 20:03:12,2024-01-24 20:11:38,1.0,1.76,162,236,1,10.7,3.44,20.64
2024-01-24 20:03:29,2024-01-24 20:11:24,1.0,1.0,125,144,1,9.3,2.86,17.16
2024-01-24 20:03:32,2024-01-24 20:25:33,1.0,9.32,138,17,1,39.4,12.1,62.25
2024-01-24 20:03:38,2024-01-24 20:21:46,1.0,3.51,142,158,1,19.1,4.82,28.92
2024-01-24 20:03:41,2024-01-24 20:17:22,1.0,2.1,234,170,1,14.2,0.8,20.0
2024-01-24 20:03:43,2024-01-24 20:10:23,1.0,1.03,140,236,1,8.6,2.72,16.32
2024-01-24 20:03:47,2024-01-24 20:17:27,,1.64,162,48,0,14.82,0.0,18.82
2024-01-24 20:03:50,2024-01-24 20:05:44,2.0,0.32,236,236,1,4.4,1.0,10.4
2024-01-24 20:03:51,2024-01-24 20:07:20,2.0,0.73,233,229,1,5.8,2.16,12.96
2024-01-24 20:03:56,2024-01-24 20:18:06,3.0,2.15,161,234,1,14.2,4.14,24.84
2024-01-24 20:03:59,2024-01-24 20:35:20,1.0,14.16,132,7,2,57.6,0.0,61.85
2024-01-24 20:04:09,2024-01-24 20:31:16,1.0,3.64,161,231,1,24.7,4.46,34.16
2024-01-24 20:04:32,2024-01-24 20:11:01,0.0,0.6,162,229,3,7.2,0.0,12.2
2024-01-24 20:05:01,2024-01-24 20:24:38,1.0,4.08,68,141,1,21.9,5.38,32.28
2024-01-24 20:05:05,2024-01-24 20:07:50,1.0,0.81,107,79,1,5.8,1.08,11.88
2024-01-24 20:05:11,2024-01-24 20:15:05,,1.1,170,186,0,10.93,0.0,14.93
2024-01-24 20:05:15,2024-01-24 20:17:17,,2.5,262,151,0,14.2,2.88,22.08
2024-01-24 20:05:32,2024-01-24 20:15:03,1.0,1.57,163,141,1,11.4,3.58,21.48
2024-01-24 20:05:48,2024-01-24 20:31:41,1.0,3.62,230,211,1,24.0,5.8,34.8
2024-01-24 20:06:10,2024-01-24 20:16:25,1.0,1.65,166,238,1,11.4,2.68,20.58
2024-01-24 20:06:10,2024-01-24 20:18:30,1.0,1.9,68,163,1,11.4,4.9,21.3
2024-01-24 20:06:10,2024-01-24 20:17:54,1.0,1.7,164,162,1,12.1,2.0,19.1
2024-01-24 20:06:14,2024-01-24 20:12:24,4.0,0.91,249,113,1,7.9,2.0,14.9
2024-01-24 20:06:26,2024-01-24 20:21:55,1.0,2.62,137,236,1,15.6,5.15,25.75
2024-01-24 20:06:27,2024-01-24 20:17:28,1.0,1.86,125,234,1,12.1,2.0,19.1
2024-01-24 20:06:35,2024-01-24 20:20:24,2.0,1.46,211,231,1,12.8,5.0,24.3
2024-01-24 20:06:36,2024-01-24 20:20:51,1.0,1.39,161,186,1,13.5,3.7,22.2
2024-01-24 20:06:43,2024-01-24 20:14:56,1.0,1.96,236,151,1,11.4,2.5,18.9
2024-01-24 20:06:58,2024-01-24 20:12:17,1.0,0.37,164,234,1,6.5,3.45,14.95
2024-01-24 20:07:01,2024-01-24 20:12:43,1.0,0.75,239,143,1,7.2,3.05,15.25
2024-01-24 20:07:01,2024-01-24 20:19:49,1.0,2.23,162,249,1,13.5,3.7,22.2
2024-01-24 20:07:15,2024-01-24 20:16:15,2.0,1.57,161,142,1,10.7,3.14,18.84
2024-01-24 20:07:18,2024-01-24 20:14:32,1.0,0.96,237,161,1,8.6,3.02,18.12
2024-01-24 20:07:39,2024-01-24 20:18:58,1.0,2.74,142,41,2,14.2,0.0,20.7
2024-01-24 20:07:43,2024-01-24 20:20:08,2.0,1.82,161,141,1,13.5,2.78,21.28
2024-01-24 20:07:58,2024-01-24 20:17:23,1.0,1.07,234,144,1,10.0,1.0,16.0
2024-01-24 20:08:04,2024-01-24 20:49:32,1.0,11.46,162,61,1,52.0,14.25,71.25
2024-01-24 20:08:09,2024-01-24 20:24:22,1.0,9.09,70,107,1,35.2,20.0,75.39
2024-01-24 20:08:11,2024-01-24 20:39:44,1.0,5.64,186,255,1,31.7,1.0,44.64
2024-01-24 20:08:11,2024-01-24 20:24:04,2.0,2.61,211,68,1,16.3,5.33,26.63
2024-01-24 20:08:22,2024-01-24 20:18:57,1.0,2.39,239,166,1,14.2,1.25,20.45
2024-01-24 20:08:28,2024-01-24 20:41:39,1.0,6.27,231,236,1,34.5,2.0,41.5
2024-01-24 20:08:39,2024-01-24 20:17:12,1.0,1.86,234,237,1,11.4,1.79,19.69
2024-01-24 20:09:08,2024-01-24 20:15:41,1.0,1.15,163,100,1,8.6,2.72,16.32
2024-01-24 20:09:11,2024-01-24 20:19:25,1.0,1.18,246,164,1,10.7,3.14,18.84
2024-01-24 20:09:36,2024-01-24 20:30:48,,3.9,79,230,0,19.52,0.0,23.52
2024-01-24 20:09:38,2024-01-24 20:27:17,1.0,3.31,237,41,1,19.8,4.96,29.76
2024-01-24 20:09:39,2024-01-24 20:48:21,1.0,19.4,132,69,1,72.3,16.35,98.09
2024-01-24 20:09:42,2024-01-24 20:25:39,1.0,2.12,161,141,1,16.3,4.26,25.56
2024-01-24 20:09:52,2024-01-24 20:19:19,1.0,1.76,161,237,1,11.4,3.28,19.68
2024-01-24 20:10:01,2024-01-24 20:24:16,,2.4,163,239,0,14.2,2.88,22.08
2024-01-24 20:10:03,2024-01-24 20:18:04,1.0,0.9,246,100,1,8.6,2.7,16.3
2024-01-24 20:10:14,2024-01-24 20:26:19,1.0,3.7,113,140,1,17.7,3.4,26.1
2024-01-24 20:10:15,2024-01-24 20:49:32,1.0,20.01,132,244,1,70.0,15.69,95.88
2024-01-24 20:10:40,2024-01-24 20:23:14,1.0,1.76,249,231,1,12.8,2.0,19.8
2024-01-24 20:10:42,2024-01-24 20:23:16,1.0,2.27,161,107,1,13.5,3.7,22.2
2024-01-24 20:10:52,2024-01-24 20:15:27,1.0,1.2,238,41,1,7.9,1.0,11.4
2024-01-24 20:11:02,2024-01-24 20:36:03,1.0,4.1,237,158,1,24.0,5.8,34.8
2024-01-24 20:11:05,2024-01-24 20:19:34,1.0,1.09,161,68,1,9.3,2.86,17.16
2024-01-24 20:11:40,2024-01-24 20:15:20,1.0,1.0,229,162,1,6.5,2.3,13.8
2024-01-24 20:11:46,2024-01-24 20:15:51,0.0,1.5,236,74,1,7.9,1.0,15.4
2024-01-24 20:11:53,2024-01-24 20:13:43,1.0,0.15,164,170,1,3.7,1.74,10.44
2024-01-24 20:11:54,2024-01-24 20:38:42,3.0,5.93,161,231,1,31.0,7.2,43.2
2024-01-24 20:12:08,2024-01-24 20:29:04,1.0,2.4,230,234,1,17.0,1.0,23.0
2024-01-24 20:12:19,2024-01-24 20:23:27,2.0,1.1,164,229,1,11.4,3.25,19.65
2024-01-24 20:12:19,2024-01-24 20:20:53,1.0,1.83,237,238,1,11.4,1.0,17.4
2024-01-24 20:12:25,2024-01-24 20:15:37,1.0,0.7,233,229,2,5.8,0.0,10.8
2024-01-24 20:12:29,2024-01-24 20:21:24,1.0,1.5,142,141,1,10.7,3.14,18.84
2024-01-24 20:12:35,2024-01-24 20:25:04,4.0,1.39,137,230,1,12.1,3.42,20.52
2024-01-24 20:12:37,2024-01-24 20:30:04,1.0,2.83,161,79,1,17.7,3.0,25.7
2024-01-24 20:12:39,2024-01-24 20:32:31,1.0,11.38,132,138,1,42.9,10.08,60.48
2024-01-24 20:12:42,2024-01-24 20:33:14,1.0,3.2,170,236,1,21.9,0.0,26.9
2024-01-24 20:12:47,2024-01-24 20:21:54,1.0,1.08,170,48,1,10.0,3.0,18.0
2024-01-24 20:12:48,2024-01-24 20:24:34,2.0,2.21,163,239,1,14.2,3.84,23.04
2024-01-24 20:12:57,2024-01-24 20:18:10,1.0,0.59,48,48,1,6.5,2.3,13.8
2024-01-24 20:12:58,2024-01-24 20:54:14,1.0,30.02,132,265,1,142.3,30.65,185.64
2024-01-24 20:12:58,2024-01-24 20:30:05,1.0,8.92,132,265,2,42.0,0.0,44.75
2024-01-24 20:12:58,2024-01-24 20:23:47,1.0,2.4,13,87,1,12.8,4.45,22.25
2024-01-24 20:13:10,2024-01-24 20:24:12,1.0,1.19,170,230,1,11.4,1.0,17.4
2024-01-24 20:13:14,2024-01-24 20:30:19,2.0,2.65,161,236,1,17.0,4.4,26.4
2024-01-24 20:13:15,2024-01-24 20:13:20,1.0,0.02,132,132,3,-3.0,0.0,-7.25
2024-01-24 20:13:15,2024-01-24 20:13:20,1.0,0.02,132,132,3,3.0,0.0,7.25
2024-01-24 20:13:18,2024-01-24 20:26:06,1.0,2.71,230,263,1,14.9,3.98,23.88
2024-01-24 20:13:19,2024-01-24 20:19:40,1.0,0.95,186,50,1,7.9,1.5,14.4
2024-01-24 20:13:32,2024-01-24 20:24:21,2.0,1.8,161,90,1,11.4,3.28,19.68
2024-01-24 20:13:36,2024-01-24 20:31:37,,2.3,142,186,0,19.85,0.0,23.85
2024-01-24 20:13:42,2024-01-24 20:23:32,1.0,1.77,234,158,1,11.4,3.28,19.68
2024-01-24 20:13:46,2024-01-24 20:44:31,1.0,10.8,261,223,1,47.1,0.0,52.1
2024-01-24 20:14:01,2024-01-24 20:23:03,,1.13,161,100,0,12.71,0.0,16.71
2024-01-24 20:14:06,2024-01-24 20:30:06,1.0,2.24,238,237,1,16.3,4.26,25.56
2024-01-24 20:14:06,2024-01-24 20:17:55,1.0,0.4,163,237,1,5.1,2.0,12.1
2024-01-24 20:14:08,2024-01-24 20:25:28,1.0,3.38,87,52,2,17.0,0.0,28.94
2024-01-24 20:14:11,2024-01-24 20:19:26,3.0,0.86,161,161,1,7.2,1.5,15.2
2024-01-24 20:14:12,2024-01-24 20:47:20,2.0,18.71,132,79,1,70.0,14.8,90.55
2024-01-24 20:14:14,2024-01-24 20:24:07,5.0,1.92,142,90,1,11.4,1.5,17.9
2024-01-24 20:14:14,2024-01-24 20:26:00,1.0,1.73,113,231,1,12.1,3.72,22.32
2024-01-24 20:14:37,2024-01-24 20:24:46,6.0,1.2,263,262,1,9.3,4.3,18.6
2024-01-24 20:14:41,2024-01-24 20:20:03,1.0,1.33,141,262,1,7.9,2.58,15.48
2024-01-24 20:14:42,2024-01-24 20:25:41,1.0,1.21,113,45,1,11.4,4.1,20.5
2024-01-24 20:14:42,2024-01-24 20:24:11,1.0,1.54,79,125,1,10.0,3.75,18.75
2024-01-24 20:14:43,2024-01-24 20:22:50,3.0,1.28,161,237,2,10.0,0.0,15.0
2024-01-24 20:14:54,2024-01-24 20:45:00,1.0,4.82,48,7,1,28.2,6.64,39.84
2024-01-24 20:15:21,2024-01-24 20:20:36,3.0,0.5,141,237,1,6.5,1.72,13.22
2024-01-24 20:15:27,2024-01-24 20:26:24,2.0,2.24,230,239,1,13.5,2.0,20.5
2024-01-24 20:15:37,2024-01-24 20:27:33,1.0,1.93,246,211,1,13.5,5.55,24.05
2024-01-24 20:15:45,2024-01-24 20:17:44,,0.33,163,142,0,6.83,0.0,10.83
2024-01-24 20:15:49,2024-01-24 20:17:51,1.0,1.09,132,132,2,6.5,0.0,10.75
2024-01-24 20:15:50,2024-01-24 20:27:34,1.0,2.43,246,237,1,13.5,1.0,19.5
2024-01-24 20:15:55,2024-01-24 20:29:46,1.0,2.03,140,239,1,14.2,3.84,23.04
2024-01-24 20:16:00,2024-01-24 20:21:43,1.0,0.74,237,141,1,7.2,2.44,14.64
2024-01-24 20:16:04,2024-01-24 20:31:11,1.0,3.48,237,41,1,19.1,1.5,27.1
2024-01-24 20:16:12,2024-01-24 20:23:46,1.0,5.58,93,226,4,21.9,0.0,25.9
2024-01-24 20:16:14,2024-01-24 20:29:19,1.0,1.2,164,230,1,10.7,2.0,17.7
2024-01-24 20:16:28,2024-01-24 20:28:49,1.0,1.99,162,263,1,13.5,3.7,22.2
2024-01-24 20:16:32,2024-01-24 20:23:05,1.0,0.9,142,239,1,7.2,2.45,14.65
2024-01-24 20:16:56,2024-01-24 20:39:19,1.0,8.5,249,162,1,34.5,9.85,49.35
2024-01-24 20:17:29,2024-01-24 20:23:47,4.0,1.03,107,4,1,8.6,0.0,13.6
2024-01-24 20:17:31,2024-01-24 20:21:39,1.0,0.64,234,186,1,5.8,2.16,12.96
2024-01-24 20:17:34,2024-01-24 20:29:22,1.0,1.89,170,48,1,12.1,3.42,20.52
2024-01-24 20:17:35,2024-01-24 20:30:00,1.0,2.39,238,75,1,14.2,0.0,19.2
2024-01-24 20:17:37,2024-01-24 20:24:01,1.0,1.25,163,48,1,8.6,2.72,16.32
2024-01-24 20:17:46,2024-01-24 20:31:52,,0.0,144,13,0,15.4,0.0,22.4
2024-01-24 20:17:51,2024-01-24 20:30:21,1.0,1.66,162,100,1,12.8,3.56,21.36
2024-01-24 20:17:52,2024-01-24 20:29:06,1.0,2.03,141,238,1,12.8,3.56,21.36
2024-01-24 20:18:00,2024-01-24 20:39:26,1.0,3.3,237,230,1,21.9,4.03,30.93
2024-01-24 20:18:08,2024-01-24 20:32:05,6.0,1.83,230,141,1,13.5,3.7,22.2
2024-01-24 20:18:14,2024-01-24 20:33:53,1.0,2.14,13,33,1,14.9,4.97,24.87
2024-01-24 20:18:21,2024-01-24 20:45:55,1.0,10.25,138,239,1,42.9,6.16,67.75
2024-01-24 20:18:21,2024-01-24 20:32:01,1.0,1.8,161,246,1,14.2,2.0,21.2
2024-01-24 20:18:28,2024-01-24 20:22:57,1.0,0.66,161,170,1,6.5,1.15,12.65
2024-01-24 20:18:55,2024-01-24 20:34:37,1.0,1.45,229,143,1,14.9,3.98,23.88
2024-01-24 20:19:05,2024-01-24 20:30:36,1.0,1.38,164,142,1,11.4,1.6,18.0
2024-01-24 20:19:07,2024-01-24 20:37:53,,2.74,164,141,0,1.39,0.0,5.39
2024-01-24 20:19:08,2024-01-24 20:28:30,1.0,1.58,163,239,1,11.4,3.28,19.68
2024-01-24 20:19:12,2024-01-24 20:29:04,1.0,0.9,229,163,1,10.0,3.0,18.0
2024-01-24 20:19:17,2024-01-24 20:27:32,1.0,0.6,230,162,1,8.6,4.05,17.65
2024-01-24 20:19:24,2024-01-24 20:31:15,1.0,2.41,142,236,1,14.2,1.92,21.12
2024-01-24 20:19:36,2024-01-24 20:39:13,2.0,3.88,90,238,1,21.2,2.62,28.82
2024-01-24 20:19:45,2024-01-24 20:26:34,1.0,1.4,140,262,1,8.6,1.36,14.96
2024-01-24 20:19:50,2024-01-24 21:03:14,1.0,7.58,142,49,1,42.2,9.44,56.64
2024-01-24 20:20:34,2024-01-24 20:35:13,1.0,4.71,140,232,1,22.6,2.0,29.6
2024-01-24 20:20:36,2024-01-24 20:29:58,1.0,1.63,237,143,1,11.4,3.28,19.68
2024-01-24 20:20:49,2024-01-24 20:31:25,,1.5,161,90,0,11.4,2.46,18.86
2024-01-24 20:20:55,2024-01-24 20:44:49,,9.7,66,7,0,34.38,0.0,35.88
2024-01-24 20:20:57,2024-01-24 20:27:56,2.0,0.66,170,186,1,7.9,2.58,15.48
2024-01-24 20:21:05,2024-01-24 20:26:24,1.0,1.0,107,170,1,7.2,2.4,14.6
2024-01-24 20:21:09,2024-01-24 20:35:21,2.0,3.83,107,87,1,19.8,4.96,29.76
2024-01-24 20:21:12,2024-01-24 20:33:46,1.0,1.39,68,107,1,12.1,3.42,20.52
2024-01-24 20:21:15,2024-01-24 20:46:03,1.0,5.31,161,87,1,28.9,6.78,40.68
2024-01-24 20:21:15,2024-01-24 20:25:57,1.0,0.3,239,239,1,5.1,2.0,12.1
2024-01-24 20:21:21,2024-01-24 20:21:35,4.0,0.0,161,161,1,60.0,0.08,63.58
2024-01-24 20:21:23,2024-01-24 20:28:21,2.0,1.36,238,236,1,9.3,1.43,15.73
2024-01-24 20:21:32,2024-01-24 20:40:43,1.0,3.8,79,97,1,21.2,7.86,34.06
2024-01-24 20:21:48,2024-01-24 20:38:17,1.0,7.51,231,141,2,-31.0,0.0,-36.0
2024-01-24 20:21:48,2024-01-24 20:31:06,1.0,1.8,237,236,1,10.7,3.15,18.85
2024-01-24 20:21:57,2024-01-24 20:40:56,,3.08,162,79,0,19.45,0.0,23.45
2024-01-24 20:22:03,2024-01-24 20:27:20,1.0,0.6,79,114,1,5.8,0.54,11.34
2024-01-24 20:22:19,2024-01-24 20:32:24,1.0,3.78,13,4,1,17.7,4.54,27.24
2024-01-24 20:22:22,2024-01-24 20:27:28,1.0,1.14,68,90,1,7.9,3.22,16.12
2024-01-24 20:22:34,2024-01-24 21:00:26,2.0,21.25,132,143,1,70.0,0.0,82.69
2024-01-24 20:22:48,2024-01-24 20:46:59,1.0,4.29,68,140,1,24.7,5.94,35.64
2024-01-24 20:22:50,2024-01-24 20:32:48,1.0,1.23,170,50,1,10.7,3.14,18.84
2024-01-24 20:23:03,2024-01-24 20:36:43,,1.5,237,233,0,10.16,0.0,14.16
2024-01-24 20:23:04,2024-01-24 20:29:02,1.0,0.79,186,161,1,7.2,2.44,14.64
2024-01-24 20:23:18,2024-01-24 20:30:18,1.0,0.99,230,186,1,8.6,2.72,16.32
2024-01-24 20:23:24,2024-01-24 20:39:17,1.0,3.15,161,239,1,17.7,2.0,24.7
2024-01-24 20:23:38,2024-01-24 20:29:58,3.0,0.69,186,186,1,7.9,1.0,13.9
2024-01-24 20:23:39,2024-01-24 20:39:58,1.0,3.05,238,229,1,17.7,2.27,24.97
2024-01-24 20:23:52,2024-01-24 20:26:14,1.0,0.51,239,238,4,5.1,0.0,10.1
2024-01-24 20:23:57,2024-01-24 20:49:22,1.0,7.5,163,33,1,31.7,11.0,47.7
2024-01-24 20:23:57,2024-01-24 20:37:28,1.0,2.2,263,142,1,14.2,3.8,23.0
2024-01-24 20:24:23,2024-01-24 20:27:39,1.0,0.33,263,262,1,5.1,0.81,10.91
2024-01-24 20:24:41,2024-01-24 20:27:01,1.0,0.46,246,90,1,4.4,2.82,12.22
2024-01-24 20:24:46,2024-01-24 20:40:57,2.0,3.18,246,231,2,19.1,0.0,24.1
2024-01-24 20:24:51,2024-01-24 20:49:48,1.0,10.52,138,249,1,42.9,11.97,73.56
2024-01-24 20:25:02,2024-01-24 20:37:37,1.0,2.01,43,50,1,13.5,3.7,22.2
2024-01-24 20:25:05,2024-01-24 20:26:57,1.0,0.38,125,249,1,4.4,1.88,11.28
2024-01-24 20:25:12,2024-01-24 20:42:25,1.0,2.4,230,239,1,14.9,5.0,24.9
2024-01-24 20:25:28,2024-01-24 20:41:31,1.0,2.36,164,143,1,16.3,5.33,26.63
2024-01-24 20:25:31,2024-01-24 20:34:56,2.0,0.99,162,161,2,9.3,0.0,14.3
2024-01-24 20:25:32,2024-01-24 20:33:10,2.0,1.62,68,142,1,10.0,3.0,18.0
2024-01-24 20:25:33,2024-01-24 20:31:07,1.0,1.32,239,237,1,8.6,2.04,15.64
2024-01-24 20:25:33,2024-01-24 20:44:10,1.0,7.67,132,95,1,30.3,5.0,42.05
2024-01-24 20:25:45,2024-01-24 20:29:15,1.0,0.52,162,237,1,5.8,3.24,14.04
2024-01-24 20:25:56,2024-01-24 20:30:30,4.0,0.5,211,144,1,5.8,2.15,12.95
2024-01-24 20:25:58,2024-01-24 20:40:02,1.0,1.82,249,68,2,14.2,0.0,19.2
2024-01-24 20:26:04,2024-01-24 20:46:46,2.0,2.05,170,163,2,18.4,0.0,23.4
2024-01-24 20:26:13,2024-01-24 20:51:05,1.0,3.18,237,145,1,24.0,5.8,34.8
2024-01-24 20:26:39,2024-01-24 20:32:10,2.0,0.63,230,186,1,7.2,2.44,14.64
2024-01-24 20:26:59,2024-01-24 20:32:27,1.0,1.1,142,238,1,7.9,3.2,16.1
2024-01-24 20:27:02,2024-01-24 20:56:24,1.0,5.08,140,223,1,29.6,8.65,43.25
2024-01-24 20:27:04,2024-01-24 20:44:14,1.0,3.99,48,166,1,19.8,6.2,31.0
2024-01-24 20:27:08,2024-01-24 20:31:37,1.0,0.59,141,237,4,-6.5,0.0,-11.5
2024-01-24 20:27:11,2024-01-24 20:38:14,1.0,1.55,161,236,1,12.1,3.42,20.52
2024-01-24 20:27:12,2024-01-24 20:42:09,1.0,2.96,162,229,1,17.7,8.89,38.53
2024-01-24 20:27:18,2024-01-24 20:32:39,1.0,0.82,162,237,1,7.2,2.44,14.64
2024-01-24 20:27:24,2024-01-24 20:34:17,1.0,0.7,163,161,1,7.2,2.45,14.65
2024-01-24 20:27:56,2024-01-24 21:01:37,1.0,19.38,132,113,1,70.0,8.27,90.96
2024-01-24 20:28:07,2024-01-24 20:33:33,2.0,1.42,229,263,4,-8.6,0.0,-13.6
2024-01-24 20:28:23,2024-01-24 20:33:52,6.0,0.81,249,234,1,7.2,2.44,14.64
2024-01-24 20:28:41,2024-01-24 20:44:46,2.0,1.4,140,163,1,14.9,3.95,23.85
2024-01-24 20:29:00,2024-01-24 20:39:21,1.0,3.27,233,4,1,15.6,1.4,22.0
2024-01-24 20:29:03,2024-01-24 20:38:45,,1.68,162,141,0,20.25,0.0,24.25
2024-01-24 20:29:07,2024-01-24 20:36:48,1.0,1.68,236,141,1,10.7,3.14,18.84
2024-01-24 20:29:16,2024-01-24 20:52:25,1.0,6.9,263,249,1,32.4,7.48,44.88
2024-01-24 20:29:16,2024-01-24 20:40:02,1.0,1.96,237,239,1,13.5,3.7,22.2
2024-01-24 20:30:01,2024-01-24 20:37:34,1.0,1.17,90,137,1,9.3,3.58,17.88
2024-01-24 20:30:05,2024-01-24 20:30:12,3.0,0.0,90,90,2,70.0,0.0,74.0
2024-01-24 20:30:06,2024-01-24 20:43:33,3.0,2.0,148,68,1,13.5,2.0,20.5
2024-01-24 20:30:35,2024-01-24 20:52:13,1.0,3.76,170,7,1,21.2,5.24,31.44
2024-01-24 20:30:40,2024-01-24 20:35:57,1.0,0.74,239,143,1,7.2,2.44,14.64
2024-01-24 20:30:43,2024-01-24 20:48:00,,2.94,161,262,0,0.34,0.0,4.34
2024-01-24 20:30:48,2024-01-24 20:39:48,1.0,1.74,166,238,2,11.4,0.0,16.4
2024-01-24 20:30:55,2024-01-24 20:51:45,1.0,2.9,161,114,1,19.8,4.95,29.75
2024-01-24 20:31:03,2024-01-24 20:47:07,1.0,1.66,90,233,1,14.9,3.98,23.88
2024-01-24 20:31:23,2024-01-24 21:09:19,2.0,32.2,132,265,2,203.9,0.0,208.15
2024-01-24 20:31:29,2024-01-24 20:46:27,1.0,2.44,148,162,1,15.6,4.12,24.72
2024-01-24 20:31:32,2024-01-24 21:02:23,,5.53,164,49,0,34.82,7.76,46.58
2024-01-24 20:31:34,2024-01-24 20:46:37,,2.4,246,229,0,18.49,0.0,22.49
2024-01-24 20:31:51,2024-01-24 20:37:37,1.0,0.99,161,142,1,7.2,2.44,14.64
2024-01-24 20:31:53,2024-01-24 20:44:31,2.0,1.12,234,164,1,12.1,3.42,20.52
2024-01-24 20:31:57,2024-01-24 20:44:28,1.0,2.31,161,140,1,13.5,4.62,23.12
2024-01-24 20:32:02,2024-01-24 20:38:56,1.0,0.9,74,75,1,8.6,2.0,13.1
2024-01-24 20:32:07,2024-01-24 20:39:43,1.0,0.8,161,170,1,8.6,0.0,13.6
2024-01-24 20:32:08,2024-01-24 20:40:43,0.0,1.8,239,24,1,10.0,3.0,18.0
2024-01-24 20:32:21,2024-01-24 20:41:16,1.0,1.71,186,114,1,10.7,3.14,18.84
2024-01-24 20:32:28,2024-01-24 20:42:16,2.0,1.6,24,239,2,12.1,0.0,17.1
2024-01-24 20:32:46,2024-01-24 20:51:55,1.0,3.08,143,137,1,19.1,4.82,28.92
2024-01-24 20:32:46,2024-01-24 20:45:31,5.0,1.53,246,170,1,12.8,0.0,17.8
2024-01-24 20:32:52,2024-01-24 20:39:15,1.0,1.34,239,236,2,9.3,0.0,14.3
2024-01-24 20:32:53,2024-01-24 20:45:16,,0.0,161,234,0,9.7,0.0,13.7
2024-01-24 20:33:06,2024-01-24 20:39:01,1.0,0.74,161,161,1,7.2,3.05,15.25
2024-01-24 20:33:22,2024-01-24 20:51:27,1.0,6.59,162,13,1,28.9,4.0,37.9
2024-01-24 20:33:24,2024-01-24 20:57:18,1.0,7.62,141,66,1,34.5,7.9,47.4
2024-01-24 20:33:25,2024-01-24 20:46:25,1.0,2.84,140,170,1,17.0,3.0,25.0
2024-01-24 20:33:44,2024-01-24 20:43:31,1.0,1.49,234,246,1,11.4,3.0,19.4
2024-01-24 20:33:47,2024-01-24 20:43:12,1.0,1.5,142,161,1,10.7,3.9,19.6
