year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute
2013,7,14,752.0,-7.0,1011.0,-15.0,DL,2047,LGA,ATL,110.0,762,7,59
2013,7,14,802.0,-8.0,1022.0,-7.0,DL,27,JFK,ATL,107.0,760,8,10
2013,7,14,905.0,-5.0,1043.0,-25.0,EV,5222,EWR,DTW,78.0,488,9,10
2013,7,14,1017.0,-3.0,1151.0,-15.0,US,1501,EWR,CLT,70.0,529,10,20
2013,7,14,1108.0,13.0,1351.0,-20.0,DL,1903,LGA,SRQ,139.0,1047,10,55
2013,7,14,1155.0,-5.0,1257.0,-20.0,DL,1006,JFK,BOS,33.0,187,12,0
2013,7,14,1230.0,0.0,1356.0,-19.0,EV,6078,EWR,CLE,68.0,404,12,30
2013,7,14,1259.0,-1.0,1519.0,-36.0,VX,165,EWR,LAX,295.0,2454,13,0
2013,7,14,1306.0,-9.0,1503.0,-2.0,US,1291,EWR,CLT,69.0,529,13,15
2013,7,14,1324.0,-1.0,1756.0,-5.0,UA,15,EWR,HNL,601.0,4963,13,25
2013,7,14,1342.0,-6.0,1451.0,-18.0,B6,308,JFK,PWM,47.0,273,13,48
2013,7,14,1347.0,12.0,1452.0,-3.0,MQ,3678,EWR,ORD,101.0,719,13,35
2013,7,14,1357.0,-2.0,1555.0,-8.0,B6,1373,JFK,CHS,86.0,636,13,59
2013,7,14,1417.0,30.0,1652.0,8.0,DL,1685,LGA,MCO,122.0,950,13,47
2013,7,14,1436.0,1.0,1545.0,-15.0,9E,3969,JFK,BWI,34.0,184,14,35
2013,7,14,1438.0,-2.0,1621.0,-22.0,DL,1231,LGA,DTW,72.0,502,14,40
2013,7,14,1445.0,-1.0,1629.0,-45.0,UA,1222,EWR,LAS,265.0,2227,14,46
2013,7,14,1451.0,-4.0,1734.0,-56.0,AA,779,LGA,MIA,138.0,1096,14,55
2013,7,14,1456.0,-3.0,1730.0,-16.0,B6,581,JFK,HOU,181.0,1428,14,59
2013,7,14,1501.0,-4.0,1729.0,-28.0,UA,1289,EWR,MCO,127.0,937,15,5
2013,7,14,1537.0,-8.0,1653.0,-17.0,MQ,3694,EWR,ORD,108.0,719,15,45
2013,7,14,1554.0,-2.0,1741.0,-17.0,EV,4352,EWR,CVG,87.0,569,15,56
2013,7,14,1600.0,-6.0,1841.0,-28.0,B6,283,JFK,MCO,123.0,944,16,6
2013,7,14,1716.0,-6.0,1818.0,-29.0,EV,4187,EWR,BNA,98.0,748,17,22
2013,7,14,1730.0,-5.0,1824.0,-42.0,DL,2383,LGA,PWM,43.0,269,17,35
2013,7,14,1733.0,73.0,1922.0,29.0,9E,3341,JFK,DTW,77.0,509,16,20
2013,7,14,1734.0,25.0,1919.0,-39.0,UA,1580,EWR,LAS,259.0,2227,17,9
2013,7,14,1744.0,18.0,1939.0,8.0,EV,5812,EWR,CHS,88.0,628,17,26
2013,7,14,1806.0,6.0,1909.0,-6.0,US,2185,LGA,DCA,38.0,214,18,0
2013,7,14,1850.0,25.0,2121.0,-5.0,DL,2370,LGA,PBI,133.0,1035,18,25
2013,7,14,1901.0,216.0,2141.0,198.0,UA,207,EWR,SFO,310.0,2565,15,25
2013,7,14,1917.0,48.0,2109.0,-26.0,UA,673,EWR,SNA,274.0,2434,18,29
2013,7,14,2007.0,12.0,2149.0,4.0,MQ,3573,LGA,CMH,75.0,479,19,55
2013,7,14,2027.0,-3.0,2136.0,-19.0,WN,1271,EWR,MDW,99.0,711,20,30
2013,7,14,2038.0,-2.0,2328.0,-23.0,UA,1078,EWR,SAT,204.0,1569,20,40
2013,7,14,2043.0,143.0,2233.0,105.0,9E,3472,JFK,DTW,81.0,509,18,20
2013,7,14,2047.0,-2.0,2258.0,-50.0,B6,523,JFK,LAX,286.0,2475,20,49
2013,7,14,2143.0,8.0,34.0,4.0,B6,1201,JFK,FLL,132.0,1069,21,35
2013,7,14,2145.0,10.0,13.0,5.0,B6,611,JFK,LAS,264.0,2248,21,35
2013,7,15,512.0,-3.0,649.0,-36.0,UA,1258,EWR,DEN,200.0,1605,5,15
2013,7,15,556.0,-3.0,835.0,-27.0,UA,604,EWR,SFO,316.0,2565,5,59
2013,7,15,654.0,-6.0,922.0,-42.0,DL,763,JFK,LAX,295.0,2475,7,0
2013,7,15,655.0,-5.0,806.0,-29.0,AA,305,LGA,ORD,103.0,733,7,0
2013,7,15,658.0,-2.0,934.0,-32.0,DL,1415,JFK,SLC,245.0,1990,7,0
2013,7,15,707.0,37.0,856.0,25.0,EV,3833,EWR,CVG,84.0,569,6,30
2013,7,15,708.0,-7.0,845.0,-50.0,UA,699,EWR,PHX,254.0,2133,7,15
2013,7,15,827.0,-2.0,953.0,-11.0,MQ,3363,JFK,RDU,66.0,427,8,29
2013,7,15,842.0,2.0,1111.0,-32.0,UA,694,EWR,SFO,307.0,2565,8,40
2013,7,15,843.0,1.0,1118.0,-34.0,UA,1581,EWR,SEA,310.0,2402,8,42
2013,7,15,849.0,-6.0,1120.0,-36.0,UA,1058,LGA,IAH,182.0,1416,8,55
2013,7,15,857.0,-8.0,1053.0,-21.0,DL,181,LGA,DTW,71.0,502,9,5
2013,7,15,858.0,-2.0,1018.0,-17.0,UA,1089,LGA,ORD,117.0,733,9,0
2013,7,15,925.0,-4.0,1154.0,-20.0,B6,795,JFK,AUS,190.0,1521,9,29
2013,7,15,933.0,33.0,1148.0,6.0,B6,189,JFK,SAN,285.0,2446,9,0
2013,7,15,936.0,-8.0,1143.0,-21.0,EV,4140,EWR,ATL,104.0,746,9,44
2013,7,15,958.0,-1.0,1205.0,-20.0,B6,411,JFK,LAS,269.0,2248,9,59
2013,7,15,1006.0,17.0,1302.0,18.0,UA,1211,EWR,FLL,154.0,1065,9,49
2013,7,15,1027.0,-3.0,1225.0,-23.0,DL,1529,JFK,LAS,262.0,2248,10,30
2013,7,15,1049.0,-11.0,1148.0,-25.0,US,2171,LGA,DCA,41.0,214,11,0
2013,7,15,1055.0,-5.0,1324.0,-25.0,DL,695,JFK,MCO,128.0,944,11,0
2013,7,15,1102.0,122.0,1251.0,85.0,EV,5109,LGA,CHS,85.0,641,9,0
2013,7,15,1117.0,7.0,1215.0,-30.0,WN,114,LGA,MDW,97.0,725,11,10
2013,7,15,1119.0,39.0,1247.0,7.0,EV,5299,LGA,MEM,120.0,963,10,40
2013,7,15,1131.0,-2.0,1401.0,-50.0,UA,1120,EWR,SFO,307.0,2565,11,33
2013,7,15,1150.0,-10.0,1311.0,-6.0,DL,1006,JFK,BOS,32.0,187,12,0
2013,7,15,1155.0,-5.0,1427.0,-23.0,AA,3,JFK,LAX,290.0,2475,12,0
2013,7,15,1257.0,-3.0,1401.0,-24.0,UA,1734,EWR,ORD,99.0,719,13,0
2013,7,15,1312.0,-3.0,1518.0,13.0,US,1014,EWR,CLT,84.0,529,13,15
2013,7,15,1323.0,-2.0,1549.0,-47.0,UA,1593,EWR,SFO,302.0,2565,13,25
2013,7,15,1445.0,-5.0,1638.0,-38.0,9E,3793,JFK,CLT,80.0,541,14,50
2013,7,15,1446.0,6.0,1732.0,45.0,B6,575,JFK,MSY,158.0,1182,14,40
2013,7,15,1450.0,-3.0,1734.0,-12.0,UA,1273,EWR,TPA,140.0,997,14,53
2013,7,15,1452.0,0.0,1737.0,-10.0,UA,1242,EWR,FLL,139.0,1065,14,52
2013,7,15,1522.0,1.0,1715.0,-23.0,UA,745,LGA,DEN,194.0,1620,15,21
2013,7,15,1550.0,50.0,1804.0,40.0,EV,5199,LGA,CHS,84.0,641,15,0
2013,7,15,1615.0,0.0,1741.0,-24.0,9E,3400,JFK,MKE,114.0,745,16,15
2013,7,15,1617.0,22.0,1721.0,-18.0,9E,3459,JFK,BNA,97.0,765,15,55
2013,7,15,1621.0,-3.0,1901.0,-6.0,UA,1695,EWR,IAH,192.0,1400,16,24
2013,7,15,1640.0,20.0,1941.0,18.0,B6,1117,LGA,TPA,134.0,1010,16,20
2013,7,15,1704.0,-2.0,2109.0,-2.0,B6,803,JFK,SJU,198.0,1598,17,6
2013,7,15,1705.0,-5.0,1931.0,-44.0,AA,181,JFK,LAX,290.0,2475,17,10
2013,7,15,1713.0,3.0,1834.0,-22.0,UA,1424,LGA,ORD,104.0,733,17,10
2013,7,15,1823.0,-6.0,2027.0,-6.0,US,1973,EWR,CLT,79.0,529,18,29
2013,7,15,1826.0,41.0,2038.0,28.0,DL,884,LGA,DEN,191.0,1620,17,45
2013,7,15,1853.0,4.0,2039.0,-25.0,EV,4453,EWR,MCI,137.0,1092,18,49
2013,7,15,1859.0,60.0,2216.0,70.0,DL,1585,LGA,MCO,126.0,950,17,59
2013,7,15,1904.0,-5.0,2200.0,0.0,UA,1259,LGA,IAH,180.0,1416,19,9
2013,7,15,1914.0,-6.0,2102.0,-21.0,EV,4434,EWR,CLT,81.0,529,19,20
2013,7,15,1914.0,9.0,2035.0,-33.0,9E,3525,JFK,ORD,107.0,740,19,5
2013,7,15,1930.0,0.0,2116.0,-40.0,9E,3285,JFK,MSY,141.0,1182,19,30
2013,7,15,1956.0,-4.0,2240.0,-27.0,UA,1292,EWR,FLL,140.0,1065,20,0
2013,7,15,2016.0,-3.0,2322.0,-10.0,UA,1680,EWR,MIA,157.0,1085,20,19
2013,7,15,2024.0,-5.0,2215.0,-33.0,EV,5804,EWR,OMA,142.0,1134,20,29
2013,7,15,2029.0,0.0,2305.0,-28.0,UA,543,EWR,SFO,306.0,2565,20,29
2013,7,15,2140.0,70.0,2315.0,73.0,FL,485,LGA,CAK,56.0,397,20,30
2013,7,15,2245.0,65.0,4.0,54.0,MQ,3317,LGA,RDU,62.0,431,21,40
2013,7,16,549.0,-11.0,835.0,-16.0,B6,371,LGA,FLL,138.0,1076,6,0
2013,7,16,555.0,-10.0,718.0,-17.0,MQ,3525,LGA,RDU,61.0,431,6,5
2013,7,16,621.0,-9.0,901.0,-3.0,B6,1099,LGA,MCO,124.0,950,6,30
2013,7,16,651.0,-9.0,930.0,-17.0,DL,2285,LGA,MCO,122.0,950,7,0
2013,7,16,703.0,-7.0,901.0,-14.0,MQ,3547,LGA,XNA,145.0,1147,7,10
2013,7,16,705.0,0.0,806.0,-14.0,EV,4522,EWR,BNA,98.0,748,7,5
2013,7,16,715.0,-5.0,858.0,-26.0,EV,4676,EWR,GRR,88.0,605,7,20
2013,7,16,800.0,5.0,1013.0,-18.0,UA,1218,EWR,DFW,170.0,1372,7,55
2013,7,16,802.0,2.0,946.0,-19.0,DL,2119,LGA,MSP,136.0,1020,8,0
2013,7,16,857.0,-3.0,1020.0,-15.0,UA,1092,LGA,ORD,103.0,733,9,0
2013,7,16,916.0,1.0,1150.0,-25.0,VX,161,EWR,LAX,296.0,2454,9,15
2013,7,16,945.0,-5.0,1215.0,10.0,MQ,3644,LGA,ATL,105.0,762,9,50
2013,7,16,953.0,-7.0,1121.0,2.0,US,2169,LGA,DCA,42.0,214,10,0
2013,7,16,956.0,-4.0,1234.0,-1.0,DL,1847,LGA,ATL,100.0,762,10,0
2013,7,16,1026.0,-3.0,1308.0,-12.0,B6,1,JFK,FLL,141.0,1069,10,29
2013,7,16,1039.0,9.0,1334.0,9.0,UA,1257,LGA,IAH,180.0,1416,10,30
2013,7,16,1053.0,-2.0,1310.0,-37.0,DL,1275,JFK,SLC,240.0,1990,10,55
2013,7,16,1056.0,-4.0,1359.0,27.0,DL,1647,LGA,ATL,106.0,762,11,0
2013,7,16,1102.0,-3.0,1309.0,-5.0,DL,1031,LGA,DTW,73.0,502,11,5
2013,7,16,1106.0,37.0,1201.0,8.0,EV,4510,EWR,MKE,100.0,725,10,29
2013,7,16,1153.0,-7.0,1338.0,29.0,US,2126,LGA,BOS,36.0,184,12,0
2013,7,16,1155.0,-5.0,1423.0,-27.0,AA,3,JFK,LAX,297.0,2475,12,0
2013,7,16,1223.0,-7.0,1612.0,14.0,DL,2098,LGA,MIA,164.0,1096,12,30
2013,7,16,1245.0,-5.0,1448.0,-2.0,DL,1131,LGA,DTW,74.0,502,12,50
2013,7,16,1342.0,-5.0,1653.0,9.0,DL,1685,LGA,MCO,128.0,950,13,47
2013,7,16,1350.0,-5.0,1558.0,8.0,MQ,3567,LGA,CLT,72.0,544,13,55
2013,7,16,1354.0,14.0,1534.0,-21.0,WN,2261,EWR,PHX,261.0,2133,13,40
2013,7,16,1413.0,14.0,1653.0,21.0,DL,2247,LGA,ATL,102.0,762,13,59
2013,7,16,1418.0,63.0,1535.0,69.0,EV,5817,EWR,DCA,45.0,199,13,15
2013,7,16,1424.0,-6.0,1716.0,-19.0,B6,301,JFK,FLL,143.0,1069,14,30
2013,7,16,1535.0,15.0,1650.0,5.0,EV,4502,EWR,BNA,120.0,748,15,20
2013,7,16,1544.0,0.0,1720.0,-12.0,UA,1542,LGA,CLE,60.0,419,15,44
2013,7,16,1630.0,10.0,1921.0,28.0,9E,3341,JFK,DTW,80.0,509,16,20
2013,7,16,1701.0,-4.0,1815.0,-30.0,B6,1516,JFK,SYR,43.0,209,17,5
2013,7,16,1703.0,0.0,1838.0,-5.0,EV,4202,EWR,STL,125.0,872,17,3
2013,7,16,1818.0,-7.0,2111.0,-15.0,DL,2370,LGA,PBI,134.0,1035,18,25
2013,7,16,1834.0,-1.0,2205.0,10.0,AA,269,JFK,SEA,315.0,2422,18,35
2013,7,16,1859.0,-6.0,2102.0,5.0,UA,421,EWR,ORD,99.0,719,19,5
2013,7,16,1915.0,15.0,2236.0,-4.0,DL,1465,JFK,SFO,341.0,2586,19,0
2013,7,16,1929.0,24.0,2052.0,7.0,WN,542,LGA,MKE,102.0,738,19,5
2013,7,16,1959.0,-10.0,2242.0,7.0,EV,4333,EWR,TUL,174.0,1215,20,9
2013,7,16,2046.0,317.0,2341.0,320.0,B6,573,EWR,TPA,142.0,997,15,29
2013,7,16,2047.0,-13.0,2207.0,-3.0,US,2144,LGA,BOS,33.0,184,21,0
2013,7,16,2124.0,-5.0,2243.0,-7.0,EV,4695,EWR,MHT,36.0,209,21,29
2013,7,16,2142.0,-3.0,2305.0,-11.0,DL,985,JFK,BOS,35.0,187,21,45
2013,7,16,2159.0,4.0,58.0,15.0,B6,425,JFK,TPA,130.0,1005,21,55
2013,7,16,2259.0,14.0,25.0,21.0,B6,108,JFK,PWM,47.0,273,22,45
2013,7,17,554.0,-6.0,705.0,-7.0,EV,5716,JFK,IAD,45.0,228,6,0
2013,7,17,556.0,-4.0,649.0,-6.0,US,1629,LGA,PHL,37.0,96,6,0
2013,7,17,600.0,-5.0,724.0,-25.0,DL,1279,LGA,MEM,123.0,963,6,5
2013,7,17,607.0,2.0,848.0,-17.0,AA,1837,LGA,MIA,141.0,1096,6,5
2013,7,17,629.0,-1.0,832.0,-13.0,DL,575,EWR,ATL,95.0,746,6,30
2013,7,17,631.0,16.0,925.0,15.0,AA,1895,EWR,MIA,149.0,1085,6,15
2013,7,17,640.0,-6.0,825.0,-43.0,UA,492,EWR,LAS,264.0,2227,6,46
2013,7,17,647.0,-3.0,757.0,-11.0,EV,5811,EWR,BUF,47.0,282,6,50
2013,7,17,710.0,-5.0,935.0,-35.0,VX,399,JFK,LAX,296.0,2475,7,15
2013,7,17,712.0,-3.0,859.0,-36.0,UA,699,EWR,PHX,260.0,2133,7,15
2013,7,17,724.0,0.0,1006.0,3.0,UA,1592,EWR,MCO,129.0,937,7,24
2013,7,17,739.0,34.0,1119.0,21.0,B6,3,JFK,SJU,198.0,1598,7,5
2013,7,17,747.0,-3.0,1012.0,-18.0,AA,715,LGA,DFW,175.0,1389,7,50
2013,7,17,755.0,0.0,1056.0,-1.0,DL,2395,LGA,PBI,146.0,1035,7,55
2013,7,17,756.0,-4.0,911.0,-12.0,EV,4583,EWR,PWM,47.0,284,8,0
2013,7,17,756.0,-4.0,1014.0,-22.0,UA,1218,EWR,DFW,170.0,1372,8,0
2013,7,17,804.0,92.0,1012.0,91.0,EV,4122,EWR,SDF,93.0,642,6,32
2013,7,17,806.0,-2.0,1006.0,-15.0,EV,4407,EWR,OMA,142.0,1134,8,8
2013,7,17,820.0,0.0,1115.0,-20.0,AA,2267,LGA,MIA,146.0,1096,8,20
2013,7,17,830.0,-4.0,1034.0,2.0,B6,219,JFK,CLT,97.0,541,8,34
2013,7,17,941.0,11.0,1211.0,-19.0,WN,1983,EWR,AUS,188.0,1504,9,30
2013,7,17,946.0,-9.0,1227.0,-23.0,AA,731,LGA,DFW,175.0,1389,9,55
2013,7,17,948.0,-7.0,1148.0,-25.0,9E,4060,LGA,DAY,81.0,549,9,55
2013,7,17,1005.0,-8.0,1212.0,-44.0,UA,806,EWR,LAX,280.0,2454,10,13
2013,7,17,1020.0,170.0,1253.0,128.0,VX,183,EWR,SFO,304.0,2565,7,30
2013,7,17,1027.0,-3.0,1226.0,-22.0,DL,1529,JFK,LAS,265.0,2248,10,30
2013,7,17,1027.0,-3.0,1302.0,-23.0,AA,19,JFK,LAX,308.0,2475,10,30
2013,7,17,1044.0,-11.0,1224.0,-11.0,MQ,3466,LGA,RDU,67.0,431,10,55
2013,7,17,1107.0,2.0,1304.0,-10.0,DL,1031,LGA,DTW,74.0,502,11,5
2013,7,17,1148.0,-11.0,1334.0,-10.0,MQ,3404,LGA,RDU,66.0,431,11,59
2013,7,17,1151.0,36.0,1314.0,44.0,MQ,3718,EWR,ORD,105.0,719,11,15
2013,7,17,1152.0,-8.0,1302.0,-7.0,US,2126,LGA,BOS,35.0,184,12,0
2013,7,17,1202.0,2.0,1334.0,16.0,EV,3838,EWR,ROC,44.0,246,12,0
2013,7,17,1202.0,-3.0,1441.0,11.0,MQ,3658,LGA,ATL,110.0,762,12,5
2013,7,17,1229.0,-1.0,1507.0,-13.0,WN,40,LGA,HOU,183.0,1428,12,30
2013,7,17,1236.0,-3.0,1531.0,-3.0,B6,41,JFK,FLL,140.0,1069,12,39
2013,7,17,1240.0,-5.0,1345.0,-10.0,AA,1850,JFK,BOS,46.0,187,12,45
2013,7,17,1250.0,0.0,1422.0,-3.0,MQ,3361,JFK,RDU,66.0,427,12,50
2013,7,17,1252.0,-8.0,1422.0,8.0,US,2175,LGA,DCA,41.0,214,13,0
2013,7,17,1256.0,26.0,1614.0,16.0,DL,2098,LGA,MIA,155.0,1096,12,30
2013,7,17,1257.0,-3.0,1407.0,-10.0,EV,6054,EWR,IAD,47.0,212,13,0
2013,7,17,1306.0,6.0,1539.0,-16.0,VX,165,EWR,LAX,297.0,2454,13,0
2013,7,17,1420.0,-5.0,1538.0,-16.0,B6,2402,JFK,BUF,53.0,301,14,25
2013,7,17,1432.0,17.0,1715.0,46.0,DL,673,EWR,ATL,135.0,746,14,15
2013,7,17,1433.0,3.0,1640.0,12.0,EV,4572,EWR,GSP,101.0,594,14,30
2013,7,17,1444.0,-1.0,1614.0,11.0,EV,6049,EWR,IAD,48.0,212,14,45
2013,7,17,1500.0,0.0,1758.0,3.0,AA,1813,JFK,MCO,138.0,944,15,0
2013,7,17,1511.0,19.0,1838.0,51.0,UA,1242,EWR,FLL,167.0,1065,14,52
2013,7,17,1515.0,-5.0,1652.0,-18.0,AA,341,LGA,ORD,105.0,733,15,20
2013,7,17,1528.0,-2.0,1835.0,-15.0,DL,95,JFK,LAX,330.0,2475,15,30
2013,7,17,1539.0,-6.0,1815.0,35.0,MQ,2793,JFK,CMH,82.0,483,15,45
2013,7,17,1622.0,12.0,1811.0,11.0,AA,343,LGA,ORD,110.0,733,16,10
2013,7,17,1630.0,-5.0,1926.0,-12.0,B6,89,JFK,SAN,294.0,2446,16,35
2013,7,17,1635.0,-5.0,1815.0,0.0,MQ,2949,JFK,BNA,110.0,765,16,40
2013,7,17,1640.0,-5.0,1814.0,-4.0,9E,4013,JFK,PHL,25.0,94,16,45
2013,7,17,1718.0,-2.0,1915.0,25.0,MQ,3365,JFK,DCA,50.0,213,17,20
2013,7,17,1744.0,45.0,2100.0,101.0,DL,2042,EWR,ATL,137.0,746,16,59
2013,7,17,1806.0,-2.0,2014.0,-13.0,UA,525,EWR,DEN,216.0,1605,18,8
2013,7,17,1825.0,206.0,2129.0,232.0,DL,451,LGA,ATL,114.0,762,14,59
2013,7,17,1826.0,26.0,2001.0,46.0,US,2185,LGA,DCA,58.0,214,18,0
2013,7,17,1836.0,70.0,2058.0,87.0,EV,5812,EWR,CHS,93.0,628,17,26
2013,7,17,1845.0,20.0,2101.0,15.0,9E,3807,EWR,CVG,84.0,569,18,25
2013,7,17,1922.0,-3.0,2201.0,5.0,EV,4152,EWR,ATL,108.0,746,19,25
2013,7,17,1926.0,-3.0,2142.0,-30.0,UA,1182,EWR,LAS,270.0,2227,19,29
2013,7,17,1936.0,21.0,2213.0,-17.0,AA,21,JFK,LAX,289.0,2475,19,15
2013,7,17,2000.0,0.0,2140.0,11.0,B6,418,JFK,BOS,43.0,187,20,0
2013,7,17,2016.0,21.0,2220.0,35.0,MQ,3374,JFK,RDU,80.0,427,19,55
2013,7,17,2029.0,-1.0,2223.0,24.0,B6,686,JFK,ROC,53.0,264,20,30
2013,7,17,2044.0,-15.0,2215.0,-52.0,EV,5254,LGA,DSM,129.0,1031,20,59
2013,7,17,2053.0,8.0,2247.0,-21.0,9E,3470,JFK,CVG,84.0,589,20,45
2013,7,17,2153.0,-6.0,2323.0,1.0,EV,4498,EWR,PWM,65.0,284,21,59
2013,7,17,2158.0,138.0,2347.0,125.0,EV,4361,EWR,TYS,87.0,631,19,40
2013,7,17,2247.0,2.0,2400.0,-3.0,B6,486,JFK,ROC,53.0,264,22,45
2013,7,17,,,,,EV,5509,EWR,DTW,,488,16,35
2013,7,18,9.0,64.0,117.0,64.0,B6,718,JFK,BOS,36.0,187,23,5
2013,7,18,558.0,-7.0,841.0,-24.0,AA,1837,LGA,MIA,142.0,1096,6,5
2013,7,18,559.0,-1.0,711.0,0.0,EV,6177,EWR,IAD,46.0,212,6,0
2013,7,18,608.0,-7.0,748.0,-18.0,US,1965,EWR,CLT,70.0,529,6,15
2013,7,18,625.0,-5.0,801.0,-12.0,EV,4334,EWR,CMH,69.0,463,6,30
2013,7,18,642.0,2.0,1030.0,-10.0,AA,413,JFK,SJU,203.0,1598,6,40
2013,7,18,747.0,-3.0,1023.0,-18.0,B6,1717,LGA,TPA,134.0,1010,7,50
2013,7,18,755.0,-4.0,1048.0,-12.0,UA,518,EWR,LAX,291.0,2454,7,59
2013,7,18,801.0,1.0,1046.0,-18.0,DL,1271,JFK,FLL,140.0,1069,8,0
2013,7,18,831.0,11.0,1037.0,11.0,EV,4380,EWR,MSP,140.0,1008,8,20
2013,7,18,833.0,-2.0,1107.0,-13.0,B6,1783,JFK,MCO,125.0,944,8,35
2013,7,18,839.0,24.0,1108.0,-2.0,DL,1167,JFK,TPA,131.0,1005,8,15
2013,7,18,900.0,0.0,1004.0,-31.0,UA,1586,LGA,ORD,103.0,733,9,0
2013,7,18,924.0,-6.0,1057.0,9.0,B6,586,JFK,ROC,54.0,264,9,30
2013,7,18,927.0,-3.0,1034.0,-5.0,B6,116,JFK,SYR,45.0,209,9,30
2013,7,18,936.0,-4.0,1100.0,9.0,9E,3608,JFK,PHL,33.0,94,9,40
2013,7,18,1151.0,-9.0,1251.0,-23.0,US,2173,LGA,DCA,41.0,214,12,0
2013,7,18,1155.0,-10.0,1425.0,-5.0,MQ,3658,LGA,ATL,111.0,762,12,5
2013,7,18,1216.0,61.0,1335.0,41.0,EV,5273,LGA,PIT,51.0,335,11,15
2013,7,18,1222.0,-8.0,1357.0,-22.0,EV,5796,EWR,CLT,77.0,529,12,30
2013,7,18,1321.0,-7.0,1512.0,-18.0,9E,3698,EWR,CVG,91.0,569,13,28
2013,7,18,1337.0,56.0,1558.0,40.0,B6,927,EWR,MCO,122.0,937,12,41
2013,7,18,1343.0,3.0,1452.0,-18.0,WN,427,LGA,MDW,102.0,725,13,40
2013,7,18,1344.0,-1.0,1618.0,-17.0,AA,753,LGA,DFW,196.0,1389,13,45
2013,7,18,1421.0,-4.0,1538.0,-16.0,B6,2402,JFK,BUF,53.0,301,14,25
2013,7,18,1426.0,53.0,1629.0,50.0,EV,4193,EWR,MSP,157.0,1008,13,33
2013,7,18,1443.0,-2.0,1701.0,-19.0,B6,477,JFK,JAX,111.0,828,14,45
2013,7,18,1458.0,-1.0,1738.0,-30.0,UA,1587,EWR,RSW,141.0,1068,14,59
2013,7,18,1501.0,1.0,1600.0,-12.0,US,2132,LGA,BOS,34.0,184,15,0
2013,7,18,1517.0,22.0,1641.0,11.0,DL,1164,JFK,BOS,34.0,187,14,55
2013,7,18,1533.0,13.0,1721.0,45.0,EV,4580,EWR,MKE,110.0,725,15,20
2013,7,18,1536.0,-4.0,1644.0,-19.0,US,1607,LGA,PHL,44.0,96,15,40
2013,7,18,1553.0,-6.0,1847.0,-23.0,DL,706,JFK,AUS,195.0,1521,15,59
2013,7,18,1553.0,-2.0,1722.0,-22.0,B6,1105,JFK,ORD,111.0,740,15,55
2013,7,18,1559.0,9.0,1731.0,-18.0,9E,3523,JFK,ORD,108.0,740,15,50
2013,7,18,1600.0,67.0,1814.0,82.0,EV,4111,EWR,CHS,88.0,628,14,53
2013,7,18,1600.0,-5.0,1716.0,-24.0,AA,1750,JFK,BOS,32.0,187,16,5
2013,7,18,1602.0,17.0,1937.0,,EV,4576,EWR,GRR,,605,15,45
2013,7,18,1602.0,3.0,1735.0,5.0,B6,1734,JFK,BTV,51.0,266,15,59
2013,7,18,1702.0,2.0,1842.0,-4.0,UA,1437,LGA,ORD,100.0,733,17,0
2013,7,18,1704.0,4.0,1907.0,-5.0,B6,1119,JFK,CLT,76.0,541,17,0
2013,7,18,1713.0,-7.0,1950.0,60.0,MQ,3365,JFK,DCA,50.0,213,17,20
2013,7,18,1726.0,-4.0,1901.0,13.0,B6,2580,EWR,BOS,39.0,200,17,30
2013,7,18,1736.0,10.0,2017.0,46.0,EV,5812,EWR,CHS,91.0,628,17,26
2013,7,18,1757.0,15.0,1958.0,50.0,UA,1686,EWR,BOS,37.0,200,17,42
2013,7,18,1836.0,16.0,2145.0,4.0,DL,83,JFK,MIA,153.0,1089,18,20
2013,7,18,1910.0,95.0,2012.0,66.0,DL,2383,LGA,PWM,43.0,269,17,35
2013,7,18,2028.0,123.0,2229.0,117.0,DL,1715,LGA,MSY,152.0,1183,18,25
2013,7,18,2036.0,7.0,2359.0,26.0,UA,299,EWR,SFO,314.0,2565,20,29
2013,7,18,2109.0,39.0,2230.0,35.0,WN,1271,EWR,MDW,100.0,711,20,30
2013,7,18,2115.0,75.0,2345.0,61.0,UA,462,EWR,IAH,169.0,1400,20,0
2013,7,18,2120.0,0.0,2323.0,-11.0,B6,775,JFK,MSY,149.0,1182,21,20
2013,7,18,2138.0,163.0,2325.0,146.0,US,1473,LGA,CLT,77.0,544,18,55
2013,7,18,2158.0,69.0,44.0,56.0,B6,523,JFK,LAX,298.0,2475,20,49
2013,7,18,2216.0,61.0,25.0,36.0,DL,1729,JFK,LAS,264.0,2248,21,15
2013,7,18,2221.0,80.0,226.0,86.0,B6,1103,JFK,SJU,198.0,1598,21,1
2013,7,18,2302.0,212.0,7.0,196.0,EV,5769,LGA,IAD,41.0,229,19,30
2013,7,18,2311.0,102.0,6.0,76.0,EV,4695,EWR,MHT,35.0,209,21,29
2013,7,18,2324.0,125.0,132.0,98.0,B6,527,EWR,MCO,114.0,937,21,19
2013,7,18,,,,,EV,4969,LGA,MHT,,195,19,55
2013,7,18,,,,,EV,5736,LGA,IAD,,229,10,0
2013,7,18,,,,,B6,1183,JFK,MCO,,944,21,46
2013,7,19,538.0,-2.0,819.0,-21.0,AA,701,JFK,MIA,141.0,1089,5,40
2013,7,19,556.0,-5.0,855.0,-20.0,UA,303,JFK,SFO,326.0,2586,6,1
