tile_id,row,column,red,green,blue,red_minus_blue,green_minus_blue,local_contrast,is_defect
T10,26,38,174,186,189,-15.0000,-3.0000,3.8180,0
T10,26,39,183,189,196,-13.0000,-7.0000,3.8030,0
T10,26,40,180,191,196,-16.0000,-5.0000,3.6485,0
T10,26,41,175,190,194,-19.0000,-4.0000,4.6840,0
T10,26,42,179,187,198,-19.0000,-11.0000,4.2274,0
T10,26,43,172,187,191,-19.0000,-4.0000,4.1164,0
T10,26,44,175,184,192,-17.0000,-8.0000,3.7895,0
T10,26,45,175,183,192,-17.0000,-9.0000,3.6159,0
T10,26,46,174,187,192,-18.0000,-5.0000,2.7753,0
T10,26,47,179,187,188,-9.0000,-1.0000,3.0032,0
T10,26,48,178,186,193,-15.0000,-7.0000,3.0581,0
T10,26,49,172,181,185,-13.0000,-4.0000,3.0198,0
T10,26,50,182,188,198,-16.0000,-10.0000,3.3198,0
T10,26,51,174,185,189,-15.0000,-4.0000,3.3096,0
T10,26,52,182,185,193,-11.0000,-8.0000,3.2666,0
T10,26,53,180,189,199,-19.0000,-10.0000,3.6506,0
T10,26,54,173,180,189,-16.0000,-9.0000,3.8884,0
T10,26,55,179,190,195,-16.0000,-5.0000,4.1244,0
T10,26,56,176,184,193,-17.0000,-9.0000,3.9733,0
T10,26,57,174,184,189,-15.0000,-5.0000,4.3389,0
T10,26,58,175,185,194,-19.0000,-9.0000,4.0425,0
T10,26,59,169,177,185,-16.0000,-8.0000,4.1857,0
T10,26,60,177,183,193,-16.0000,-10.0000,5.2434,0
T10,26,61,182,196,197,-15.0000,-1.0000,5.4275,0
T10,26,62,189,199,208,-19.0000,-9.0000,5.0337,0
T10,26,63,179,189,199,-20.0000,-10.0000,6.1860,0
T10,27,0,177,185,191,-14.0000,-6.0000,2.4069,0
T10,27,1,177,188,192,-15.0000,-4.0000,3.2187,0
T10,27,2,179,187,195,-16.0000,-8.0000,3.0735,0
T10,27,3,168,181,189,-21.0000,-8.0000,2.8670,0
T10,27,4,172,183,188,-16.0000,-5.0000,4.0809,0
T10,27,5,174,185,195,-21.0000,-10.0000,3.9608,0
T10,27,6,181,194,197,-16.0000,-3.0000,3.6377,0
T10,27,7,178,189,194,-16.0000,-5.0000,4.1917,0
T10,27,8,173,183,188,-15.0000,-5.0000,4.1266,0
T10,27,9,171,187,192,-21.0000,-5.0000,4.1868,0
T10,27,10,173,185,192,-19.0000,-7.0000,4.4259,0
T10,27,11,173,185,189,-16.0000,-4.0000,4.6667,0
T10,27,12,184,187,195,-11.0000,-8.0000,4.2133,0
T10,27,13,181,191,198,-17.0000,-7.0000,4.3705,0
T10,27,14,177,191,190,-13.0000,1.0000,3.4884,0
T10,27,15,184,192,196,-12.0000,-4.0000,3.5803,0
T10,27,16,180,190,194,-14.0000,-4.0000,3.1316,0
T10,27,17,181,189,196,-15.0000,-7.0000,3.2194,0
T10,27,18,177,185,193,-16.0000,-8.0000,3.2551,0
T10,27,19,177,186,194,-17.0000,-8.0000,3.4891,0
T10,27,20,176,184,193,-17.0000,-9.0000,3.1152,0
T10,27,21,178,190,196,-18.0000,-6.0000,3.4967,0
T10,27,22,174,187,192,-18.0000,-5.0000,3.2277,0
T10,27,23,176,187,193,-17.0000,-6.0000,3.7491,0
T10,27,24,177,187,193,-16.0000,-6.0000,3.8326,0
T10,27,25,183,193,198,-15.0000,-5.0000,4.2306,0
T10,27,26,188,190,201,-13.0000,-11.0000,4.1684,0
T10,27,27,178,187,198,-20.0000,-11.0000,3.9365,0
T10,27,28,180,194,198,-18.0000,-4.0000,3.6539,0
T10,27,29,173,188,196,-23.0000,-8.0000,3.8204,0
T10,27,30,177,188,190,-13.0000,-2.0000,3.5442,0
T10,27,31,175,184,197,-22.0000,-13.0000,3.1532,0
T10,27,32,176,191,189,-13.0000,2.0000,3.1025,0
T10,27,33,179,189,198,-19.0000,-9.0000,3.4870,0
T10,27,34,183,194,194,-11.0000,0.0000,3.1213,0
T10,27,35,176,187,192,-16.0000,-5.0000,3.5343,0
T10,27,36,177,186,192,-15.0000,-6.0000,3.5189,0
T10,27,37,177,188,196,-19.0000,-8.0000,4.0139,0
T10,27,38,174,184,192,-18.0000,-8.0000,3.6193,0
T10,27,39,178,187,193,-15.0000,-6.0000,3.4583,0
T10,27,40,172,186,195,-23.0000,-9.0000,3.7567,0
T10,27,41,178,184,192,-14.0000,-8.0000,4.3235,0
T10,27,42,175,179,183,-8.0000,-4.0000,3.7463,0
T10,27,43,180,188,196,-16.0000,-8.0000,3.6048,0
T10,27,44,181,185,191,-10.0000,-6.0000,3.6795,0
T10,27,45,174,183,189,-15.0000,-6.0000,3.2484,0
T10,27,46,176,185,191,-15.0000,-6.0000,2.8566,0
T10,27,47,179,187,198,-19.0000,-11.0000,2.9703,0
T10,27,48,177,186,192,-15.0000,-6.0000,3.0127,0
T10,27,49,173,183,190,-17.0000,-7.0000,3.2083,0
T10,27,50,176,187,190,-14.0000,-3.0000,3.3777,0
T10,27,51,179,185,194,-15.0000,-9.0000,3.4758,0
T10,27,52,176,185,191,-15.0000,-6.0000,3.4229,0
T10,27,53,180,190,197,-17.0000,-7.0000,3.8297,0
T10,27,54,171,179,183,-12.0000,-4.0000,4.2957,0
T10,27,55,171,179,187,-16.0000,-8.0000,4.2555,0
T10,27,56,172,180,189,-17.0000,-9.0000,4.0574,0
T10,27,57,176,192,196,-20.0000,-4.0000,4.2803,0
T10,27,58,178,187,195,-17.0000,-8.0000,3.9270,0
T10,27,59,181,193,197,-16.0000,-4.0000,4.0118,0
T10,27,60,182,190,193,-11.0000,-3.0000,5.0195,0
T10,27,61,170,180,188,-18.0000,-8.0000,5.3284,0
T10,27,62,169,178,187,-18.0000,-9.0000,5.0951,0
T10,27,63,174,182,190,-16.0000,-8.0000,5.9543,0
T10,28,0,180,188,195,-15.0000,-7.0000,2.5838,0
T10,28,1,180,189,195,-15.0000,-6.0000,3.2994,0
T10,28,2,182,189,191,-9.0000,-2.0000,3.1179,0
T10,28,3,178,188,191,-13.0000,-3.0000,2.7138,0
T10,28,4,176,183,191,-15.0000,-8.0000,3.6043,0
T10,28,5,176,189,191,-15.0000,-2.0000,3.7652,0
T10,28,6,173,186,191,-18.0000,-5.0000,3.5818,0
T10,28,7,179,193,193,-14.0000,0.0000,3.8736,0
T10,28,8,180,188,198,-18.0000,-10.0000,4.0359,0
T10,28,9,170,176,187,-17.0000,-11.0000,4.0316,0
T10,28,10,179,185,193,-14.0000,-8.0000,4.2595,0
T10,28,11,182,193,197,-15.0000,-4.0000,4.2724,0
T10,28,12,178,188,197,-19.0000,-9.0000,4.3591,0
T10,28,13,181,183,195,-14.0000,-12.0000,4.3239,0
T10,28,14,174,188,193,-19.0000,-5.0000,3.5524,0
T10,28,15,175,189,190,-15.0000,-1.0000,3.6446,0
T10,28,16,176,188,193,-17.0000,-5.0000,3.4998,0
T10,28,17,187,193,202,-15.0000,-9.0000,3.1725,0
T10,28,18,172,186,196,-24.0000,-10.0000,3.2032,0
T10,28,19,178,183,196,-18.0000,-13.0000,3.4831,0
T10,28,20,181,190,192,-11.0000,-2.0000,3.1288,0
T10,28,21,184,192,198,-14.0000,-6.0000,3.2647,0
T10,28,22,176,188,193,-17.0000,-5.0000,3.2917,0
T10,28,23,173,181,188,-15.0000,-7.0000,3.9574,0
T10,28,24,173,182,189,-16.0000,-7.0000,3.8075,0
T10,28,25,183,193,195,-12.0000,-2.0000,4.2555,0
T10,28,26,177,189,193,-16.0000,-4.0000,4.5002,0
T10,28,27,186,196,202,-16.0000,-6.0000,4.1816,0
T10,28,28,173,186,191,-18.0000,-5.0000,3.7021,0
T10,28,29,184,190,196,-12.0000,-6.0000,3.6594,0
T10,28,30,181,192,199,-18.0000,-7.0000,3.2110,0
T10,28,31,181,187,197,-16.0000,-10.0000,2.9223,0
T10,28,32,173,187,189,-16.0000,-2.0000,3.1311,0
T10,28,33,176,186,191,-15.0000,-5.0000,3.4120,0
T10,28,34,182,190,198,-16.0000,-8.0000,3.4293,0
T10,28,35,181,188,195,-14.0000,-7.0000,3.9146,0
T10,28,36,177,185,194,-17.0000,-9.0000,3.9437,0
T10,28,37,170,178,189,-19.0000,-11.0000,3.8146,0
T10,28,38,175,182,190,-15.0000,-8.0000,3.1636,0
T10,28,39,177,181,191,-14.0000,-10.0000,2.9956,0
T10,28,40,179,188,188,-9.0000,0.0000,3.2770,0
T10,28,41,177,186,193,-16.0000,-7.0000,3.2566,0
T10,28,42,168,184,186,-18.0000,-2.0000,3.3316,0
T10,28,43,179,187,196,-17.0000,-9.0000,3.3059,0
T10,28,44,173,181,191,-18.0000,-10.0000,3.6576,0
T10,28,45,177,184,192,-15.0000,-8.0000,3.0283,0
T10,28,46,175,183,195,-20.0000,-12.0000,3.1847,0
T10,28,47,177,187,193,-16.0000,-6.0000,3.0160,0
T10,28,48,184,190,197,-13.0000,-7.0000,3.0561,0
T10,28,49,175,190,193,-18.0000,-3.0000,3.0081,0
T10,28,50,174,186,190,-16.0000,-4.0000,3.4175,0
T10,28,51,174,189,192,-18.0000,-3.0000,3.4557,0
T10,28,52,179,186,191,-12.0000,-5.0000,3.5318,0
T10,28,53,179,188,195,-16.0000,-7.0000,3.8206,0
T10,28,54,176,187,193,-17.0000,-6.0000,4.1125,0
T10,28,55,180,190,194,-14.0000,-4.0000,3.8543,0
T10,28,56,182,188,195,-13.0000,-7.0000,3.8009,0
T10,28,57,175,182,191,-16.0000,-9.0000,4.2369,0
T10,28,58,181,192,199,-18.0000,-7.0000,3.9293,0
T10,28,59,172,184,191,-19.0000,-7.0000,4.1510,0
T10,28,60,175,185,192,-17.0000,-7.0000,5.2040,0
T10,28,61,183,192,197,-14.0000,-5.0000,5.7104,0
T10,28,62,173,180,190,-17.0000,-10.0000,5.5732,0
T10,28,63,171,180,184,-13.0000,-4.0000,6.4111,0
T10,29,0,185,193,200,-15.0000,-7.0000,3.1399,0
T10,29,1,176,187,189,-13.0000,-2.0000,3.8409,0
T10,29,2,177,188,199,-22.0000,-11.0000,3.7254,0
T10,29,3,174,188,194,-20.0000,-6.0000,3.1790,0
T10,29,4,177,185,194,-17.0000,-9.0000,3.4066,0
T10,29,5,181,189,194,-13.0000,-5.0000,3.7444,0
T10,29,6,173,184,188,-15.0000,-4.0000,3.6218,0
T10,29,7,179,190,193,-14.0000,-3.0000,3.9912,0
T10,29,8,177,187,193,-16.0000,-6.0000,4.1403,0
T10,29,9,176,191,196,-20.0000,-5.0000,4.6919,0
T10,29,10,177,183,191,-14.0000,-8.0000,4.5859,0
T10,29,11,189,200,206,-17.0000,-6.0000,4.4031,0
T10,29,12,174,183,186,-12.0000,-3.0000,4.2705,0
T10,29,13,178,187,193,-15.0000,-6.0000,4.1457,0
T10,29,14,180,190,193,-13.0000,-3.0000,3.3692,0
T10,29,15,178,190,195,-17.0000,-5.0000,3.3067,0
T10,29,16,181,189,200,-19.0000,-11.0000,3.3521,0
T10,29,17,178,186,194,-16.0000,-8.0000,3.1468,0
T10,29,18,174,184,190,-16.0000,-6.0000,2.9589,0
T10,29,19,186,192,201,-15.0000,-9.0000,3.2809,0
T10,29,20,177,184,192,-15.0000,-8.0000,2.8396,0
T10,29,21,175,182,190,-15.0000,-8.0000,3.1342,0
T10,29,22,175,182,193,-18.0000,-11.0000,3.1901,0
T10,29,23,175,185,190,-15.0000,-5.0000,3.8987,0
T10,29,24,180,186,194,-14.0000,-8.0000,3.8227,0
T10,29,25,182,194,199,-17.0000,-5.0000,4.4333,0
T10,29,26,173,184,190,-17.0000,-6.0000,4.6129,0
T10,29,27,179,184,193,-14.0000,-9.0000,4.0874,0
T10,29,28,173,187,195,-22.0000,-8.0000,3.7094,0
T10,29,29,174,184,190,-16.0000,-6.0000,3.4744,0
T10,29,30,185,194,199,-14.0000,-5.0000,3.6466,0
T10,29,31,179,185,191,-12.0000,-6.0000,3.6872,0
T10,29,32,174,187,189,-15.0000,-2.0000,3.9200,0
T10,29,33,179,186,197,-18.0000,-11.0000,4.1523,0
T10,29,34,179,191,196,-17.0000,-5.0000,4.2582,0
T10,29,35,173,178,184,-11.0000,-6.0000,4.1071,0
T10,29,36,177,192,195,-18.0000,-3.0000,4.1896,0
T10,29,37,177,181,192,-15.0000,-11.0000,4.1182,0
T10,29,38,177,187,195,-18.0000,-8.0000,3.6049,0
T10,29,39,173,181,190,-17.0000,-9.0000,3.5721,0
T10,29,40,179,185,190,-11.0000,-5.0000,3.7718,0
T10,29,41,176,191,195,-19.0000,-4.0000,3.5887,0
T10,29,42,171,179,184,-13.0000,-5.0000,3.7392,0
T10,29,43,176,186,192,-16.0000,-6.0000,4.0769,0
T10,29,44,172,177,185,-13.0000,-8.0000,4.2345,0
T10,29,45,176,183,195,-19.0000,-12.0000,3.6394,0
T10,29,46,182,189,200,-18.0000,-11.0000,4.0694,0
T10,29,47,178,185,188,-10.0000,-3.0000,3.6252,0
T10,29,48,174,180,191,-17.0000,-11.0000,3.5509,0
T10,29,49,172,180,193,-21.0000,-13.0000,3.4908,0
T10,29,50,173,188,190,-17.0000,-2.0000,3.8138,0
T10,29,51,184,191,201,-17.0000,-10.0000,3.7214,0
T10,29,52,168,183,190,-22.0000,-7.0000,3.8907,0
T10,29,53,174,182,190,-16.0000,-8.0000,3.9572,0
T10,29,54,179,191,194,-15.0000,-3.0000,4.2192,0
T10,29,55,173,183,187,-14.0000,-4.0000,3.9766,0
T10,29,56,185,195,205,-20.0000,-10.0000,3.7510,0
T10,29,57,175,187,194,-19.0000,-7.0000,3.9033,0
T10,29,58,179,188,194,-15.0000,-6.0000,3.5692,0
T10,29,59,174,180,190,-16.0000,-10.0000,3.7189,0
T10,29,60,180,192,194,-14.0000,-2.0000,4.2539,0
T10,29,61,185,196,200,-15.0000,-4.0000,4.8351,0
T10,29,62,184,186,198,-14.0000,-12.0000,5.0147,0
T10,29,63,186,189,196,-10.0000,-7.0000,5.4155,0
T10,30,0,180,193,196,-16.0000,-3.0000,3.3705,0
T10,30,1,181,189,200,-19.0000,-11.0000,3.6807,0
T10,30,2,182,190,195,-13.0000,-5.0000,3.4289,0
T10,30,3,171,182,184,-13.0000,-2.0000,2.9650,0
T10,30,4,179,188,191,-12.0000,-3.0000,3.0303,0
T10,30,5,178,190,197,-19.0000,-7.0000,3.4084,0
T10,30,6,175,190,191,-16.0000,-1.0000,3.3833,0
T10,30,7,182,191,200,-18.0000,-9.0000,3.8787,0
T10,30,8,173,184,188,-15.0000,-4.0000,4.0442,0
T10,30,9,176,186,191,-15.0000,-5.0000,4.7960,0
T10,30,10,181,194,197,-16.0000,-3.0000,4.6339,0
T10,30,11,181,185,194,-13.0000,-9.0000,4.4552,0
T10,30,12,181,190,198,-17.0000,-8.0000,4.4020,0
T10,30,13,174,187,190,-16.0000,-3.0000,4.2426,0
T10,30,14,171,177,185,-14.0000,-8.0000,3.9642,0
T10,30,15,182,186,195,-13.0000,-9.0000,3.9435,0
T10,30,16,179,185,191,-12.0000,-6.0000,3.9259,0
T10,30,17,181,191,197,-16.0000,-6.0000,3.6795,0
T10,30,18,175,186,190,-15.0000,-4.0000,3.6250,0
T10,30,19,174,182,189,-15.0000,-7.0000,3.5599,0
T10,30,20,178,190,196,-18.0000,-6.0000,3.1582,0
T10,30,21,183,193,199,-16.0000,-6.0000,3.5492,0
T10,30,22,176,190,197,-21.0000,-7.0000,3.5979,0
T10,30,23,181,189,196,-15.0000,-7.0000,4.1031,0
T10,30,24,172,181,187,-15.0000,-6.0000,3.7735,0
T10,30,25,170,182,185,-15.0000,-3.0000,4.5822,0
T10,30,26,179,190,193,-14.0000,-3.0000,4.5775,0
T10,30,27,174,183,193,-19.0000,-10.0000,4.1553,0
T10,30,28,182,189,198,-16.0000,-9.0000,4.2923,0
T10,30,29,182,188,195,-13.0000,-7.0000,4.3939,0
T10,30,30,180,192,194,-14.0000,-2.0000,4.3732,0
T10,30,31,180,185,192,-12.0000,-7.0000,4.3815,0
T10,30,32,174,187,193,-19.0000,-6.0000,4.3729,0
T10,30,33,173,181,188,-15.0000,-7.0000,4.2258,0
T10,30,34,183,192,201,-18.0000,-9.0000,4.1590,0
T10,30,35,183,193,199,-16.0000,-6.0000,4.0101,0
T10,30,36,181,192,198,-17.0000,-6.0000,4.1172,0
T10,30,37,178,190,197,-19.0000,-7.0000,4.2308,0
T10,30,38,174,183,189,-15.0000,-6.0000,3.8661,0
T10,30,39,180,193,201,-21.0000,-8.0000,4.0025,0
T10,30,40,180,188,192,-12.0000,-4.0000,3.9989,0
T10,30,41,180,190,196,-16.0000,-6.0000,3.7885,0
T10,30,42,176,188,194,-18.0000,-6.0000,3.9091,0
T10,30,43,176,183,190,-14.0000,-7.0000,4.0732,0
T10,30,44,182,190,199,-17.0000,-9.0000,4.3006,0
T10,30,45,179,192,193,-14.0000,-1.0000,3.8270,0
T10,30,46,181,193,202,-21.0000,-9.0000,4.3399,0
T10,30,47,174,183,191,-17.0000,-8.0000,3.8488,0
T10,30,48,174,185,189,-15.0000,-4.0000,3.9135,0
T10,30,49,171,184,189,-18.0000,-5.0000,3.6462,0
T10,30,50,181,185,193,-12.0000,-8.0000,3.9428,0
T10,30,51,175,180,186,-11.0000,-6.0000,3.9732,0
T10,30,52,185,195,197,-12.0000,-2.0000,3.8865,0
T10,30,53,175,187,195,-20.0000,-8.0000,3.5578,0
T10,30,54,176,187,194,-18.0000,-7.0000,3.5187,0
T10,30,55,179,190,194,-15.0000,-4.0000,3.2610,0
T10,30,56,181,187,196,-15.0000,-9.0000,2.9973,0
T10,30,57,177,189,194,-17.0000,-5.0000,3.4801,0
T10,30,58,177,186,190,-13.0000,-4.0000,3.6323,0
T10,30,59,185,195,199,-14.0000,-4.0000,3.8897,0
T10,30,60,178,184,195,-17.0000,-11.0000,4.0954,0
T10,30,61,180,189,201,-21.0000,-12.0000,4.4905,0
T10,30,62,184,192,199,-15.0000,-7.0000,4.5930,0
T10,30,63,188,193,201,-13.0000,-8.0000,4.7369,0
T10,31,0,183,192,201,-18.0000,-9.0000,3.5728,0
T10,31,1,175,185,185,-10.0000,0.0000,4.0017,0
T10,31,2,176,186,192,-16.0000,-6.0000,3.6778,0
T10,31,3,171,182,189,-18.0000,-7.0000,3.4245,0
T10,31,4,183,192,200,-17.0000,-8.0000,3.4382,0
T10,31,5,176,185,190,-14.0000,-5.0000,3.8606,0
T10,31,6,184,191,199,-15.0000,-8.0000,3.5806,0
T10,31,7,170,179,188,-18.0000,-9.0000,3.8094,0
T10,31,8,173,180,185,-12.0000,-5.0000,3.8319,0
T10,31,9,184,195,201,-17.0000,-6.0000,4.6570,0
T10,31,10,176,182,187,-11.0000,-5.0000,4.5680,0
T10,31,11,178,186,192,-14.0000,-6.0000,4.4245,0
T10,31,12,176,182,190,-14.0000,-8.0000,4.6141,0
T10,31,13,182,193,200,-18.0000,-7.0000,4.3448,0
T10,31,14,184,196,196,-12.0000,0.0000,4.1274,0
T10,31,15,184,192,198,-14.0000,-6.0000,3.9294,0
T10,31,16,177,186,192,-15.0000,-6.0000,4.0542,0
T10,31,17,181,189,194,-13.0000,-5.0000,3.8783,0
T10,31,18,179,185,190,-11.0000,-5.0000,4.1954,0
T10,31,19,177,186,186,-9.0000,0.0000,4.0110,0
T10,31,20,177,187,191,-14.0000,-4.0000,3.6548,0
T10,31,21,180,185,194,-14.0000,-9.0000,3.8999,0
T10,31,22,178,189,191,-13.0000,-2.0000,4.2261,0
T10,31,23,180,192,200,-20.0000,-8.0000,4.1894,0
T10,31,24,173,181,187,-14.0000,-6.0000,4.1740,0
T10,31,25,180,187,198,-18.0000,-11.0000,4.6227,0
T10,31,26,173,188,196,-23.0000,-8.0000,4.8121,0
T10,31,27,187,192,202,-15.0000,-10.0000,4.3338,0
T10,31,28,187,197,202,-15.0000,-5.0000,4.3215,0
T10,31,29,182,192,195,-13.0000,-3.0000,4.3829,0
T10,31,30,178,189,198,-20.0000,-9.0000,4.4798,0
T10,31,31,177,188,196,-19.0000,-8.0000,4.3391,0
T10,31,32,188,201,201,-13.0000,0.0000,4.2279,0
T10,31,33,171,180,187,-16.0000,-7.0000,4.0541,0
T10,31,34,173,182,189,-16.0000,-7.0000,4.0732,0
T10,31,35,174,183,191,-17.0000,-8.0000,3.7914,0
T10,31,36,181,190,196,-15.0000,-6.0000,3.8774,0
T10,31,37,184,196,196,-12.0000,0.0000,4.1707,0
T10,31,38,170,178,186,-16.0000,-8.0000,4.1943,0
T10,31,39,172,182,183,-11.0000,-1.0000,4.2674,0
T10,31,40,178,187,193,-15.0000,-6.0000,4.3368,0
T10,31,41,181,192,198,-17.0000,-6.0000,4.1373,0
T10,31,42,182,194,196,-14.0000,-2.0000,4.2655,0
T10,31,43,173,183,191,-18.0000,-8.0000,4.3249,0
T10,31,44,169,183,185,-16.0000,-2.0000,4.5235,0
T10,31,45,168,177,186,-18.0000,-9.0000,4.0326,0
T10,31,46,175,184,188,-13.0000,-4.0000,4.3768,0
T10,31,47,176,183,193,-17.0000,-10.0000,3.9150,0
T10,31,48,185,193,200,-15.0000,-7.0000,3.8263,0
T10,31,49,177,181,190,-13.0000,-9.0000,3.5068,0
T10,31,50,186,192,201,-15.0000,-9.0000,3.8655,0
T10,31,51,174,187,191,-17.0000,-4.0000,4.0096,0
T10,31,52,178,187,194,-16.0000,-7.0000,3.9200,0
T10,31,53,187,192,199,-12.0000,-7.0000,3.7026,0
T10,31,54,183,190,198,-15.0000,-8.0000,3.9152,0
T10,31,55,177,187,192,-15.0000,-5.0000,3.5100,0
T10,31,56,178,186,196,-18.0000,-10.0000,3.2482,0
T10,31,57,173,184,191,-18.0000,-7.0000,3.6123,0
T10,31,58,175,184,194,-19.0000,-10.0000,3.5653,0
T10,31,59,184,189,198,-14.0000,-9.0000,3.6011,0
T10,31,60,183,191,197,-14.0000,-6.0000,4.2726,0
T10,31,61,175,185,190,-15.0000,-5.0000,4.3833,0
T10,31,62,177,184,194,-17.0000,-10.0000,4.3400,0
T10,31,63,177,190,195,-18.0000,-5.0000,4.7816,0
T10,32,0,178,183,192,-14.0000,-9.0000,3.3846,0
T10,32,1,174,186,193,-19.0000,-7.0000,3.8698,0
T10,32,2,170,188,189,-19.0000,-1.0000,3.8606,0
T10,32,3,178,191,194,-16.0000,-3.0000,3.9274,0
T10,32,4,176,190,194,-18.0000,-4.0000,4.0176,0
T10,32,5,182,190,195,-13.0000,-5.0000,4.3886,0
T10,32,6,179,190,191,-12.0000,-1.0000,4.0354,0
T10,32,7,174,184,190,-16.0000,-6.0000,4.2019,0
T10,32,8,183,188,193,-10.0000,-5.0000,4.0909,0
T10,32,9,174,186,192,-18.0000,-6.0000,4.1205,0
T10,32,10,181,191,197,-16.0000,-6.0000,4.0192,0
T10,32,11,185,195,199,-14.0000,-4.0000,3.8626,0
T10,32,12,181,185,196,-15.0000,-11.0000,4.0126,0
T10,32,13,175,184,191,-16.0000,-7.0000,3.7996,0
T10,32,14,172,185,192,-20.0000,-7.0000,4.0132,0
T10,32,15,177,192,196,-19.0000,-4.0000,4.0364,0
T10,32,16,187,197,208,-21.0000,-11.0000,4.1611,0
T10,32,17,177,189,193,-16.0000,-4.0000,4.0310,0
T10,32,18,181,187,196,-15.0000,-9.0000,4.3543,0
T10,32,19,178,183,194,-16.0000,-11.0000,4.2626,0
T10,32,20,178,191,198,-20.0000,-7.0000,3.7334,0
T10,32,21,170,180,188,-18.0000,-8.0000,4.0068,0
T10,32,22,177,187,193,-16.0000,-6.0000,4.4212,0
T10,32,23,170,180,193,-23.0000,-13.0000,4.2720,0
T10,32,24,177,193,195,-18.0000,-2.0000,4.2521,0
T10,32,25,182,190,194,-12.0000,-4.0000,4.7001,0
T10,32,26,181,195,200,-19.0000,-5.0000,4.9157,0
T10,32,27,181,196,200,-19.0000,-4.0000,4.5342,0
T10,32,28,177,187,191,-14.0000,-4.0000,4.1039,0
T10,32,29,185,192,200,-15.0000,-8.0000,4.3747,0
T10,32,30,169,181,184,-15.0000,-3.0000,4.3713,0
T10,32,31,172,182,186,-14.0000,-4.0000,4.2985,0
T10,32,32,178,190,195,-17.0000,-5.0000,4.2701,0
T10,32,33,177,189,194,-17.0000,-5.0000,4.1300,0
T10,32,34,178,187,194,-16.0000,-7.0000,3.9124,0
T10,32,35,180,190,194,-14.0000,-4.0000,3.6452,0
T10,32,36,176,186,195,-19.0000,-9.0000,3.7546,0
T10,32,37,180,190,194,-14.0000,-4.0000,4.0821,0
T10,32,38,176,186,189,-13.0000,-3.0000,4.3343,0
T10,32,39,171,187,187,-16.0000,0.0000,4.5197,0
T10,32,40,172,181,184,-12.0000,-3.0000,4.2822,0
T10,32,41,184,189,199,-15.0000,-10.0000,4.2243,0
T10,32,42,175,183,193,-18.0000,-10.0000,4.1740,0
T10,32,43,172,186,191,-19.0000,-5.0000,4.2213,0
T10,32,44,172,185,190,-18.0000,-5.0000,4.2143,0
T10,32,45,174,185,190,-16.0000,-5.0000,4.0783,0
T10,32,46,180,197,198,-18.0000,-1.0000,4.2899,0
T10,32,47,174,181,190,-16.0000,-9.0000,3.9386,0
T10,32,48,181,188,195,-14.0000,-7.0000,3.7998,0
T10,32,49,177,188,190,-13.0000,-2.0000,3.5833,0
T10,32,50,171,179,190,-19.0000,-11.0000,3.8099,0
T10,32,51,177,188,194,-17.0000,-6.0000,3.7194,0
T10,32,52,175,182,194,-19.0000,-12.0000,3.5641,0
T10,32,53,182,191,203,-21.0000,-12.0000,3.2294,0
T10,32,54,180,188,200,-20.0000,-12.0000,3.0365,0
T10,32,55,178,183,191,-13.0000,-8.0000,3.3222,0
T10,32,56,177,188,198,-21.0000,-10.0000,3.0870,0
T10,32,57,182,187,197,-15.0000,-10.0000,3.3186,0
T10,32,58,174,183,191,-17.0000,-8.0000,3.5870,0
T10,32,59,177,185,191,-14.0000,-6.0000,3.8377,0
T10,32,60,186,193,201,-15.0000,-8.0000,4.0474,0
T10,32,61,185,192,202,-17.0000,-10.0000,4.1809,0
T10,32,62,175,182,191,-16.0000,-9.0000,4.3321,0
T10,32,63,178,186,193,-15.0000,-7.0000,4.6485,0
T10,33,0,174,184,191,-17.0000,-7.0000,3.0799,0
T10,33,1,177,191,194,-17.0000,-3.0000,3.3413,0
T10,33,2,182,191,195,-13.0000,-4.0000,3.4739,0
T10,33,3,183,196,198,-15.0000,-2.0000,3.6112,0
T10,33,4,180,190,195,-15.0000,-5.0000,3.7694,0
T10,33,5,187,191,198,-11.0000,-7.0000,4.2867,0
T10,33,6,175,187,193,-18.0000,-6.0000,4.0960,0
T10,33,7,171,183,191,-20.0000,-8.0000,4.2111,0
T10,33,8,178,186,193,-15.0000,-7.0000,4.0641,0
T10,33,9,175,182,188,-13.0000,-6.0000,4.0955,0
T10,33,10,175,181,189,-14.0000,-8.0000,3.8121,0
T10,33,11,178,182,190,-12.0000,-8.0000,3.7723,0
T10,33,12,184,191,201,-17.0000,-10.0000,3.6807,0
T10,33,13,178,187,191,-13.0000,-4.0000,3.3902,0
T10,33,14,179,184,192,-13.0000,-8.0000,3.5376,0
T10,33,15,181,186,193,-12.0000,-7.0000,3.5250,0
T10,33,16,183,191,197,-14.0000,-6.0000,3.6526,0
T10,33,17,186,194,201,-15.0000,-7.0000,3.8908,0
T10,33,18,173,181,190,-17.0000,-9.0000,4.3645,0
T10,33,19,176,184,190,-14.0000,-6.0000,4.1857,0
T10,33,20,187,197,202,-15.0000,-5.0000,3.6763,0
T10,33,21,176,185,191,-15.0000,-6.0000,3.8747,0
T10,33,22,176,188,190,-14.0000,-2.0000,4.3130,0
T10,33,23,181,191,201,-20.0000,-10.0000,3.9564,0
T10,33,24,169,177,185,-16.0000,-8.0000,3.9950,0
T10,33,25,172,181,192,-20.0000,-11.0000,4.4951,0
