reading_id,recorded_at,station,direction,bicycles
28512,2026-05-29T11:00,North Bridge,outbound,28
28513,2026-05-29T12:00,Riverside,inbound,41
28514,2026-05-29T12:00,Riverside,outbound,42
28515,2026-05-29T12:00,Market Gate,inbound,28
28516,2026-05-29T12:00,Market Gate,outbound,28
28517,2026-05-29T12:00,University,inbound,47
28518,2026-05-29T12:00,University,outbound,38
28519,2026-05-29T12:00,North Bridge,inbound,22
28520,2026-05-29T12:00,North Bridge,outbound,34
28521,2026-05-29T13:00,Riverside,inbound,53
28522,2026-05-29T13:00,Riverside,outbound,37
28523,2026-05-29T13:00,Market Gate,inbound,31
28524,2026-05-29T13:00,Market Gate,outbound,23
28525,2026-05-29T13:00,University,inbound,37
28526,2026-05-29T13:00,University,outbound,38
28527,2026-05-29T13:00,North Bridge,inbound,37
28528,2026-05-29T13:00,North Bridge,outbound,30
28529,2026-05-29T14:00,Riverside,inbound,51
28530,2026-05-29T14:00,Riverside,outbound,48
28531,2026-05-29T14:00,Market Gate,inbound,48
28532,2026-05-29T14:00,Market Gate,outbound,48
28533,2026-05-29T14:00,University,inbound,44
28534,2026-05-29T14:00,University,outbound,43
28535,2026-05-29T14:00,North Bridge,inbound,40
28536,2026-05-29T14:00,North Bridge,outbound,30
28537,2026-05-29T15:00,Riverside,inbound,77
28538,2026-05-29T15:00,Riverside,outbound,78
28539,2026-05-29T15:00,Market Gate,inbound,72
28540,2026-05-29T15:00,Market Gate,outbound,52
28541,2026-05-29T15:00,University,inbound,63
28542,2026-05-29T15:00,University,outbound,68
28543,2026-05-29T15:00,North Bridge,inbound,49
28544,2026-05-29T15:00,North Bridge,outbound,41
28545,2026-05-29T16:00,Riverside,inbound,114
28546,2026-05-29T16:00,Riverside,outbound,97
28547,2026-05-29T16:00,Market Gate,inbound,81
28548,2026-05-29T16:00,Market Gate,outbound,81
28549,2026-05-29T16:00,University,inbound,97
28550,2026-05-29T16:00,University,outbound,96
28551,2026-05-29T16:00,North Bridge,inbound,70
28552,2026-05-29T16:00,North Bridge,outbound,78
28553,2026-05-29T17:00,Riverside,inbound,116
28554,2026-05-29T17:00,Riverside,outbound,104
28555,2026-05-29T17:00,Market Gate,inbound,94
28556,2026-05-29T17:00,Market Gate,outbound,90
28557,2026-05-29T17:00,University,inbound,101
28558,2026-05-29T17:00,University,outbound,98
28559,2026-05-29T17:00,North Bridge,inbound,88
28560,2026-05-29T17:00,North Bridge,outbound,73
28561,2026-05-29T18:00,Riverside,inbound,110
28562,2026-05-29T18:00,Riverside,outbound,100
28563,2026-05-29T18:00,Market Gate,inbound,86
28564,2026-05-29T18:00,Market Gate,outbound,83
28565,2026-05-29T18:00,University,inbound,100
28566,2026-05-29T18:00,University,outbound,86
28567,2026-05-29T18:00,North Bridge,inbound,72
28568,2026-05-29T18:00,North Bridge,outbound,68
28569,2026-05-29T19:00,Riverside,inbound,77
28570,2026-05-29T19:00,Riverside,outbound,78
28571,2026-05-29T19:00,Market Gate,inbound,65
28572,2026-05-29T19:00,Market Gate,outbound,57
28573,2026-05-29T19:00,University,inbound,71
28574,2026-05-29T19:00,University,outbound,70
28575,2026-05-29T19:00,North Bridge,inbound,50
28576,2026-05-29T19:00,North Bridge,outbound,53
28577,2026-05-29T20:00,Riverside,inbound,54
28578,2026-05-29T20:00,Riverside,outbound,50
28579,2026-05-29T20:00,Market Gate,inbound,51
28580,2026-05-29T20:00,Market Gate,outbound,47
28581,2026-05-29T20:00,University,inbound,54
28582,2026-05-29T20:00,University,outbound,50
28583,2026-05-29T20:00,North Bridge,inbound,35
28584,2026-05-29T20:00,North Bridge,outbound,31
28585,2026-05-29T21:00,Riverside,inbound,44
28586,2026-05-29T21:00,Riverside,outbound,42
28587,2026-05-29T21:00,Market Gate,inbound,40
28588,2026-05-29T21:00,Market Gate,outbound,34
28589,2026-05-29T21:00,University,inbound,40
28590,2026-05-29T21:00,University,outbound,34
28591,2026-05-29T21:00,North Bridge,inbound,24
28592,2026-05-29T21:00,North Bridge,outbound,25
28593,2026-05-29T22:00,Riverside,inbound,37
28594,2026-05-29T22:00,Riverside,outbound,30
28595,2026-05-29T22:00,Market Gate,inbound,30
28596,2026-05-29T22:00,Market Gate,outbound,26
28597,2026-05-29T22:00,University,inbound,38
28598,2026-05-29T22:00,University,outbound,36
28599,2026-05-29T22:00,North Bridge,inbound,34
28600,2026-05-29T22:00,North Bridge,outbound,22
28601,2026-05-29T23:00,Riverside,inbound,43
28602,2026-05-29T23:00,Riverside,outbound,35
28603,2026-05-29T23:00,Market Gate,inbound,33
28604,2026-05-29T23:00,Market Gate,outbound,23
28605,2026-05-29T23:00,University,inbound,38
28606,2026-05-29T23:00,University,outbound,33
28607,2026-05-29T23:00,North Bridge,inbound,31
28608,2026-05-29T23:00,North Bridge,outbound,23
28609,2026-05-30T00:00,Riverside,inbound,31
28610,2026-05-30T00:00,Riverside,outbound,36
28611,2026-05-30T00:00,Market Gate,inbound,10
28612,2026-05-30T00:00,Market Gate,outbound,23
28613,2026-05-30T00:00,University,inbound,27
28614,2026-05-30T00:00,University,outbound,21
28615,2026-05-30T00:00,North Bridge,inbound,28
28616,2026-05-30T00:00,North Bridge,outbound,6
28617,2026-05-30T01:00,Riverside,inbound,25
28618,2026-05-30T01:00,Riverside,outbound,19
28619,2026-05-30T01:00,Market Gate,inbound,20
28620,2026-05-30T01:00,Market Gate,outbound,25
28621,2026-05-30T01:00,University,inbound,18
28622,2026-05-30T01:00,University,outbound,20
28623,2026-05-30T01:00,North Bridge,inbound,7
28624,2026-05-30T01:00,North Bridge,outbound,18
28625,2026-05-30T02:00,Riverside,inbound,23
28626,2026-05-30T02:00,Riverside,outbound,29
28627,2026-05-30T02:00,Market Gate,inbound,16
28628,2026-05-30T02:00,Market Gate,outbound,19
28629,2026-05-30T02:00,University,inbound,19
28630,2026-05-30T02:00,University,outbound,17
28631,2026-05-30T02:00,North Bridge,inbound,25
28632,2026-05-30T02:00,North Bridge,outbound,26
28633,2026-05-30T03:00,Riverside,inbound,35
28634,2026-05-30T03:00,Riverside,outbound,20
28635,2026-05-30T03:00,Market Gate,inbound,25
28636,2026-05-30T03:00,Market Gate,outbound,17
28637,2026-05-30T03:00,University,inbound,27
28638,2026-05-30T03:00,University,outbound,31
28639,2026-05-30T03:00,North Bridge,inbound,17
28640,2026-05-30T03:00,North Bridge,outbound,13
28641,2026-05-30T04:00,Riverside,inbound,34
28642,2026-05-30T04:00,Riverside,outbound,24
28643,2026-05-30T04:00,Market Gate,inbound,17
28644,2026-05-30T04:00,Market Gate,outbound,26
28645,2026-05-30T04:00,University,inbound,25
28646,2026-05-30T04:00,University,outbound,21
28647,2026-05-30T04:00,North Bridge,inbound,32
28648,2026-05-30T04:00,North Bridge,outbound,17
28649,2026-05-30T05:00,Riverside,inbound,34
28650,2026-05-30T05:00,Riverside,outbound,34
28651,2026-05-30T05:00,Market Gate,inbound,26
28652,2026-05-30T05:00,Market Gate,outbound,33
28653,2026-05-30T05:00,University,inbound,43
28654,2026-05-30T05:00,University,outbound,33
28655,2026-05-30T05:00,North Bridge,inbound,24
28656,2026-05-30T05:00,North Bridge,outbound,20
28657,2026-05-30T06:00,Riverside,inbound,58
28658,2026-05-30T06:00,Riverside,outbound,50
28659,2026-05-30T06:00,Market Gate,inbound,45
28660,2026-05-30T06:00,Market Gate,outbound,42
28661,2026-05-30T06:00,University,inbound,53
28662,2026-05-30T06:00,University,outbound,47
28663,2026-05-30T06:00,North Bridge,inbound,35
28664,2026-05-30T06:00,North Bridge,outbound,36
28665,2026-05-30T07:00,Riverside,inbound,77
28666,2026-05-30T07:00,Riverside,outbound,82
28667,2026-05-30T07:00,Market Gate,inbound,63
28668,2026-05-30T07:00,Market Gate,outbound,61
28669,2026-05-30T07:00,University,inbound,82
28670,2026-05-30T07:00,University,outbound,68
28671,2026-05-30T07:00,North Bridge,inbound,61
28672,2026-05-30T07:00,North Bridge,outbound,60
28673,2026-05-30T08:00,Riverside,inbound,98
28674,2026-05-30T08:00,Riverside,outbound,92
28675,2026-05-30T08:00,Market Gate,inbound,90
28676,2026-05-30T08:00,Market Gate,outbound,66
28677,2026-05-30T08:00,University,inbound,83
28678,2026-05-30T08:00,University,outbound,72
28679,2026-05-30T08:00,North Bridge,inbound,61
28680,2026-05-30T08:00,North Bridge,outbound,69
28681,2026-05-30T09:00,Riverside,inbound,85
28682,2026-05-30T09:00,Riverside,outbound,77
28683,2026-05-30T09:00,Market Gate,inbound,61
28684,2026-05-30T09:00,Market Gate,outbound,59
28685,2026-05-30T09:00,University,inbound,76
28686,2026-05-30T09:00,University,outbound,68
28687,2026-05-30T09:00,North Bridge,inbound,55
28688,2026-05-30T09:00,North Bridge,outbound,47
28689,2026-05-30T10:00,Riverside,inbound,56
28690,2026-05-30T10:00,Riverside,outbound,60
28691,2026-05-30T10:00,Market Gate,inbound,47
28692,2026-05-30T10:00,Market Gate,outbound,42
28693,2026-05-30T10:00,University,inbound,50
28694,2026-05-30T10:00,University,outbound,58
28695,2026-05-30T10:00,North Bridge,inbound,46
28696,2026-05-30T10:00,North Bridge,outbound,38
28697,2026-05-30T11:00,Riverside,inbound,30
28698,2026-05-30T11:00,Riverside,outbound,32
28699,2026-05-30T11:00,Market Gate,inbound,34
28700,2026-05-30T11:00,Market Gate,outbound,28
28701,2026-05-30T11:00,University,inbound,37
28702,2026-05-30T11:00,University,outbound,36
28703,2026-05-30T11:00,North Bridge,inbound,19
28704,2026-05-30T11:00,North Bridge,outbound,34
28705,2026-05-30T12:00,Riverside,inbound,37
28706,2026-05-30T12:00,Riverside,outbound,29
28707,2026-05-30T12:00,Market Gate,inbound,32
28708,2026-05-30T12:00,Market Gate,outbound,17
28709,2026-05-30T12:00,University,inbound,23
28710,2026-05-30T12:00,University,outbound,24
28711,2026-05-30T12:00,North Bridge,inbound,21
28712,2026-05-30T12:00,North Bridge,outbound,25
28713,2026-05-30T13:00,Riverside,inbound,34
28714,2026-05-30T13:00,Riverside,outbound,35
28715,2026-05-30T13:00,Market Gate,inbound,24
28716,2026-05-30T13:00,Market Gate,outbound,30
28717,2026-05-30T13:00,University,inbound,20
28718,2026-05-30T13:00,University,outbound,23
28719,2026-05-30T13:00,North Bridge,inbound,25
28720,2026-05-30T13:00,North Bridge,outbound,17
28721,2026-05-30T14:00,Riverside,inbound,38
28722,2026-05-30T14:00,Riverside,outbound,46
28723,2026-05-30T14:00,Market Gate,inbound,31
28724,2026-05-30T14:00,Market Gate,outbound,27
28725,2026-05-30T14:00,University,inbound,38
28726,2026-05-30T14:00,University,outbound,37
28727,2026-05-30T14:00,North Bridge,inbound,17
28728,2026-05-30T14:00,North Bridge,outbound,28
28729,2026-05-30T15:00,Riverside,inbound,68
28730,2026-05-30T15:00,Riverside,outbound,52
28731,2026-05-30T15:00,Market Gate,inbound,49
28732,2026-05-30T15:00,Market Gate,outbound,41
28733,2026-05-30T15:00,University,inbound,54
28734,2026-05-30T15:00,University,outbound,53
28735,2026-05-30T15:00,North Bridge,inbound,34
28736,2026-05-30T15:00,North Bridge,outbound,34
28737,2026-05-30T16:00,Riverside,inbound,82
28738,2026-05-30T16:00,Riverside,outbound,71
28739,2026-05-30T16:00,Market Gate,inbound,50
28740,2026-05-30T16:00,Market Gate,outbound,58
28741,2026-05-30T16:00,University,inbound,81
28742,2026-05-30T16:00,University,outbound,70
28743,2026-05-30T16:00,North Bridge,inbound,50
28744,2026-05-30T16:00,North Bridge,outbound,45
28745,2026-05-30T17:00,Riverside,inbound,81
28746,2026-05-30T17:00,Riverside,outbound,74
28747,2026-05-30T17:00,Market Gate,inbound,69
28748,2026-05-30T17:00,Market Gate,outbound,71
28749,2026-05-30T17:00,University,inbound,73
28750,2026-05-30T17:00,University,outbound,65
28751,2026-05-30T17:00,North Bridge,inbound,55
28752,2026-05-30T17:00,North Bridge,outbound,54
28753,2026-05-30T18:00,Riverside,inbound,75
28754,2026-05-30T18:00,Riverside,outbound,79
28755,2026-05-30T18:00,Market Gate,inbound,57
28756,2026-05-30T18:00,Market Gate,outbound,56
28757,2026-05-30T18:00,University,inbound,75
28758,2026-05-30T18:00,University,outbound,55
28759,2026-05-30T18:00,North Bridge,inbound,50
28760,2026-05-30T18:00,North Bridge,outbound,49
28761,2026-05-30T19:00,Riverside,inbound,50
28762,2026-05-30T19:00,Riverside,outbound,49
28763,2026-05-30T19:00,Market Gate,inbound,47
28764,2026-05-30T19:00,Market Gate,outbound,33
28765,2026-05-30T19:00,University,inbound,46
28766,2026-05-30T19:00,University,outbound,52
28767,2026-05-30T19:00,North Bridge,inbound,33
28768,2026-05-30T19:00,North Bridge,outbound,44
28769,2026-05-30T20:00,Riverside,inbound,32
28770,2026-05-30T20:00,Riverside,outbound,38
28771,2026-05-30T20:00,Market Gate,inbound,35
28772,2026-05-30T20:00,Market Gate,outbound,37
28773,2026-05-30T20:00,University,inbound,44
28774,2026-05-30T20:00,University,outbound,36
28775,2026-05-30T20:00,North Bridge,inbound,21
28776,2026-05-30T20:00,North Bridge,outbound,28
28777,2026-05-30T21:00,Riverside,inbound,45
28778,2026-05-30T21:00,Riverside,outbound,33
28779,2026-05-30T21:00,Market Gate,inbound,23
28780,2026-05-30T21:00,Market Gate,outbound,24
28781,2026-05-30T21:00,University,inbound,25
28782,2026-05-30T21:00,University,outbound,23
28783,2026-05-30T21:00,North Bridge,inbound,14
28784,2026-05-30T21:00,North Bridge,outbound,16
28785,2026-05-30T22:00,Riverside,inbound,31
28786,2026-05-30T22:00,Riverside,outbound,11
28787,2026-05-30T22:00,Market Gate,inbound,26
28788,2026-05-30T22:00,Market Gate,outbound,23
28789,2026-05-30T22:00,University,inbound,30
28790,2026-05-30T22:00,University,outbound,30
28791,2026-05-30T22:00,North Bridge,inbound,15
28792,2026-05-30T22:00,North Bridge,outbound,11
28793,2026-05-30T23:00,Riverside,inbound,26
28794,2026-05-30T23:00,Riverside,outbound,30
28795,2026-05-30T23:00,Market Gate,inbound,23
28796,2026-05-30T23:00,Market Gate,outbound,21
28797,2026-05-30T23:00,University,inbound,27
28798,2026-05-30T23:00,University,outbound,12
28799,2026-05-30T23:00,North Bridge,inbound,18
28800,2026-05-30T23:00,North Bridge,outbound,19
28801,2026-05-31T00:00,Riverside,inbound,21
28802,2026-05-31T00:00,Riverside,outbound,32
28803,2026-05-31T00:00,Market Gate,inbound,21
28804,2026-05-31T00:00,Market Gate,outbound,25
28805,2026-05-31T00:00,University,inbound,17
28806,2026-05-31T00:00,University,outbound,19
28807,2026-05-31T00:00,North Bridge,inbound,30
28808,2026-05-31T00:00,North Bridge,outbound,11
28809,2026-05-31T01:00,Riverside,inbound,32
28810,2026-05-31T01:00,Riverside,outbound,30
28811,2026-05-31T01:00,Market Gate,inbound,23
28812,2026-05-31T01:00,Market Gate,outbound,20
28813,2026-05-31T01:00,University,inbound,21
28814,2026-05-31T01:00,University,outbound,22
28815,2026-05-31T01:00,North Bridge,inbound,16
28816,2026-05-31T01:00,North Bridge,outbound,21
28817,2026-05-31T02:00,Riverside,inbound,38
28818,2026-05-31T02:00,Riverside,outbound,25
28819,2026-05-31T02:00,Market Gate,inbound,18
28820,2026-05-31T02:00,Market Gate,outbound,14
28821,2026-05-31T02:00,University,inbound,34
28822,2026-05-31T02:00,University,outbound,15
28823,2026-05-31T02:00,North Bridge,inbound,19
28824,2026-05-31T02:00,North Bridge,outbound,25
28825,2026-05-31T03:00,Riverside,inbound,36
28826,2026-05-31T03:00,Riverside,outbound,25
28827,2026-05-31T03:00,Market Gate,inbound,23
28828,2026-05-31T03:00,Market Gate,outbound,18
28829,2026-05-31T03:00,University,inbound,26
28830,2026-05-31T03:00,University,outbound,17
28831,2026-05-31T03:00,North Bridge,inbound,20
28832,2026-05-31T03:00,North Bridge,outbound,9
28833,2026-05-31T04:00,Riverside,inbound,27
28834,2026-05-31T04:00,Riverside,outbound,36
28835,2026-05-31T04:00,Market Gate,inbound,30
28836,2026-05-31T04:00,Market Gate,outbound,18
28837,2026-05-31T04:00,University,inbound,28
28838,2026-05-31T04:00,University,outbound,29
28839,2026-05-31T04:00,North Bridge,inbound,16
28840,2026-05-31T04:00,North Bridge,outbound,21
28841,2026-05-31T05:00,Riverside,inbound,53
28842,2026-05-31T05:00,Riverside,outbound,32
28843,2026-05-31T05:00,Market Gate,inbound,25
28844,2026-05-31T05:00,Market Gate,outbound,27
28845,2026-05-31T05:00,University,inbound,30
28846,2026-05-31T05:00,University,outbound,37
28847,2026-05-31T05:00,North Bridge,inbound,23
28848,2026-05-31T05:00,North Bridge,outbound,27
28849,2026-05-31T06:00,Riverside,inbound,62
28850,2026-05-31T06:00,Riverside,outbound,54
28851,2026-05-31T06:00,Market Gate,inbound,47
28852,2026-05-31T06:00,Market Gate,outbound,43
28853,2026-05-31T06:00,University,inbound,49
28854,2026-05-31T06:00,University,outbound,47
28855,2026-05-31T06:00,North Bridge,inbound,36
28856,2026-05-31T06:00,North Bridge,outbound,35
28857,2026-05-31T07:00,Riverside,inbound,84
28858,2026-05-31T07:00,Riverside,outbound,79
28859,2026-05-31T07:00,Market Gate,inbound,59
28860,2026-05-31T07:00,Market Gate,outbound,63
28861,2026-05-31T07:00,University,inbound,69
28862,2026-05-31T07:00,University,outbound,73
28863,2026-05-31T07:00,North Bridge,inbound,51
28864,2026-05-31T07:00,North Bridge,outbound,51
28865,2026-05-31T08:00,Riverside,inbound,98
28866,2026-05-31T08:00,Riverside,outbound,84
28867,2026-05-31T08:00,Market Gate,inbound,75
28868,2026-05-31T08:00,Market Gate,outbound,69
28869,2026-05-31T08:00,University,inbound,82
28870,2026-05-31T08:00,University,outbound,81
28871,2026-05-31T08:00,North Bridge,inbound,60
28872,2026-05-31T08:00,North Bridge,outbound,57
28873,2026-05-31T09:00,Riverside,inbound,90
28874,2026-05-31T09:00,Riverside,outbound,72
28875,2026-05-31T09:00,Market Gate,inbound,64
28876,2026-05-31T09:00,Market Gate,outbound,59
28877,2026-05-31T09:00,University,inbound,74
28878,2026-05-31T09:00,University,outbound,69
28879,2026-05-31T09:00,North Bridge,inbound,55
28880,2026-05-31T09:00,North Bridge,outbound,51
28881,2026-05-31T10:00,Riverside,inbound,53
28882,2026-05-31T10:00,Riverside,outbound,52
28883,2026-05-31T10:00,Market Gate,inbound,48
28884,2026-05-31T10:00,Market Gate,outbound,41
28885,2026-05-31T10:00,University,inbound,50
28886,2026-05-31T10:00,University,outbound,51
28887,2026-05-31T10:00,North Bridge,inbound,37
28888,2026-05-31T10:00,North Bridge,outbound,36
28889,2026-05-31T11:00,Riverside,inbound,33
28890,2026-05-31T11:00,Riverside,outbound,26
28891,2026-05-31T11:00,Market Gate,inbound,38
28892,2026-05-31T11:00,Market Gate,outbound,24
28893,2026-05-31T11:00,University,inbound,27
28894,2026-05-31T11:00,University,outbound,34
28895,2026-05-31T11:00,North Bridge,inbound,30
28896,2026-05-31T11:00,North Bridge,outbound,16
28897,2026-05-31T12:00,Riverside,inbound,31
28898,2026-05-31T12:00,Riverside,outbound,21
28899,2026-05-31T12:00,Market Gate,inbound,31
28900,2026-05-31T12:00,Market Gate,outbound,28
28901,2026-05-31T12:00,University,inbound,33
28902,2026-05-31T12:00,University,outbound,31
28903,2026-05-31T12:00,North Bridge,inbound,19
28904,2026-05-31T12:00,North Bridge,outbound,14
28905,2026-05-31T13:00,Riverside,inbound,36
28906,2026-05-31T13:00,Riverside,outbound,28
28907,2026-05-31T13:00,Market Gate,inbound,31
28908,2026-05-31T13:00,Market Gate,outbound,24
28909,2026-05-31T13:00,University,inbound,32
28910,2026-05-31T13:00,University,outbound,30
28911,2026-05-31T13:00,North Bridge,inbound,15
28912,2026-05-31T13:00,North Bridge,outbound,29
28913,2026-05-31T14:00,Riverside,inbound,31
28914,2026-05-31T14:00,Riverside,outbound,42
28915,2026-05-31T14:00,Market Gate,inbound,28
28916,2026-05-31T14:00,Market Gate,outbound,36
28917,2026-05-31T14:00,University,inbound,43
28918,2026-05-31T14:00,University,outbound,31
28919,2026-05-31T14:00,North Bridge,inbound,24
28920,2026-05-31T14:00,North Bridge,outbound,24
28921,2026-05-31T15:00,Riverside,inbound,62
28922,2026-05-31T15:00,Riverside,outbound,53
28923,2026-05-31T15:00,Market Gate,inbound,46
28924,2026-05-31T15:00,Market Gate,outbound,46
28925,2026-05-31T15:00,University,inbound,52
28926,2026-05-31T15:00,University,outbound,50
28927,2026-05-31T15:00,North Bridge,inbound,34
28928,2026-05-31T15:00,North Bridge,outbound,40
28929,2026-05-31T16:00,Riverside,inbound,84
28930,2026-05-31T16:00,Riverside,outbound,69
28931,2026-05-31T16:00,Market Gate,inbound,49
28932,2026-05-31T16:00,Market Gate,outbound,48
28933,2026-05-31T16:00,University,inbound,67
28934,2026-05-31T16:00,University,outbound,73
28935,2026-05-31T16:00,North Bridge,inbound,48
28936,2026-05-31T16:00,North Bridge,outbound,48
28937,2026-05-31T17:00,Riverside,inbound,78
28938,2026-05-31T17:00,Riverside,outbound,68
28939,2026-05-31T17:00,Market Gate,inbound,68
28940,2026-05-31T17:00,Market Gate,outbound,71
28941,2026-05-31T17:00,University,inbound,75
28942,2026-05-31T17:00,University,outbound,69
28943,2026-05-31T17:00,North Bridge,inbound,58
28944,2026-05-31T17:00,North Bridge,outbound,53
28945,2026-05-31T18:00,Riverside,inbound,72
28946,2026-05-31T18:00,Riverside,outbound,72
28947,2026-05-31T18:00,Market Gate,inbound,57
28948,2026-05-31T18:00,Market Gate,outbound,67
28949,2026-05-31T18:00,University,inbound,74
28950,2026-05-31T18:00,University,outbound,73
28951,2026-05-31T18:00,North Bridge,inbound,52
28952,2026-05-31T18:00,North Bridge,outbound,40
28953,2026-05-31T19:00,Riverside,inbound,51
28954,2026-05-31T19:00,Riverside,outbound,49
28955,2026-05-31T19:00,Market Gate,inbound,47
28956,2026-05-31T19:00,Market Gate,outbound,42
28957,2026-05-31T19:00,University,inbound,47
28958,2026-05-31T19:00,University,outbound,46
28959,2026-05-31T19:00,North Bridge,inbound,38
28960,2026-05-31T19:00,North Bridge,outbound,41
28961,2026-05-31T20:00,Riverside,inbound,39
28962,2026-05-31T20:00,Riverside,outbound,38
28963,2026-05-31T20:00,Market Gate,inbound,31
28964,2026-05-31T20:00,Market Gate,outbound,31
28965,2026-05-31T20:00,University,inbound,44
28966,2026-05-31T20:00,University,outbound,34
28967,2026-05-31T20:00,North Bridge,inbound,18
28968,2026-05-31T20:00,North Bridge,outbound,28
28969,2026-05-31T21:00,Riverside,inbound,39
28970,2026-05-31T21:00,Riverside,outbound,17
28971,2026-05-31T21:00,Market Gate,inbound,22
28972,2026-05-31T21:00,Market Gate,outbound,30
28973,2026-05-31T21:00,University,inbound,31
28974,2026-05-31T21:00,University,outbound,28
28975,2026-05-31T21:00,North Bridge,inbound,23
28976,2026-05-31T21:00,North Bridge,outbound,17
28977,2026-05-31T22:00,Riverside,inbound,35
28978,2026-05-31T22:00,Riverside,outbound,26
28979,2026-05-31T22:00,Market Gate,inbound,19
28980,2026-05-31T22:00,Market Gate,outbound,8
28981,2026-05-31T22:00,University,inbound,30
28982,2026-05-31T22:00,University,outbound,27
28983,2026-05-31T22:00,North Bridge,inbound,18
28984,2026-05-31T22:00,North Bridge,outbound,8
28985,2026-05-31T23:00,Riverside,inbound,22
28986,2026-05-31T23:00,Riverside,outbound,19
28987,2026-05-31T23:00,Market Gate,inbound,17
28988,2026-05-31T23:00,Market Gate,outbound,23
28989,2026-05-31T23:00,University,inbound,20
28990,2026-05-31T23:00,University,outbound,21
28991,2026-05-31T23:00,North Bridge,inbound,13
28992,2026-05-31T23:00,North Bridge,outbound,12
28993,2026-06-01T00:00,Riverside,inbound,40
28994,2026-06-01T00:00,Riverside,outbound,29
28995,2026-06-01T00:00,Market Gate,inbound,25
28996,2026-06-01T00:00,Market Gate,outbound,26
28997,2026-06-01T00:00,University,inbound,40
28998,2026-06-01T00:00,University,outbound,33
28999,2026-06-01T00:00,North Bridge,inbound,23
29000,2026-06-01T00:00,North Bridge,outbound,26
29001,2026-06-01T01:00,Riverside,inbound,36
29002,2026-06-01T01:00,Riverside,outbound,35
29003,2026-06-01T01:00,Market Gate,inbound,27
29004,2026-06-01T01:00,Market Gate,outbound,25
29005,2026-06-01T01:00,University,inbound,33
29006,2026-06-01T01:00,University,outbound,30
29007,2026-06-01T01:00,North Bridge,inbound,24
29008,2026-06-01T01:00,North Bridge,outbound,23
29009,2026-06-01T02:00,Riverside,inbound,44
29010,2026-06-01T02:00,Riverside,outbound,43
29011,2026-06-01T02:00,Market Gate,inbound,25
29012,2026-06-01T02:00,Market Gate,outbound,23
29013,2026-06-01T02:00,University,inbound,38
29014,2026-06-01T02:00,University,outbound,25
29015,2026-06-01T02:00,North Bridge,inbound,25
29016,2026-06-01T02:00,North Bridge,outbound,11
29017,2026-06-01T03:00,Riverside,inbound,39
29018,2026-06-01T03:00,Riverside,outbound,42
29019,2026-06-01T03:00,Market Gate,inbound,32
29020,2026-06-01T03:00,Market Gate,outbound,23
29021,2026-06-01T03:00,University,inbound,39
29022,2026-06-01T03:00,University,outbound,34
29023,2026-06-01T03:00,North Bridge,inbound,17
29024,2026-06-01T03:00,North Bridge,outbound,21
29025,2026-06-01T04:00,Riverside,inbound,42
29026,2026-06-01T04:00,Riverside,outbound,44
29027,2026-06-01T04:00,Market Gate,inbound,33
29028,2026-06-01T04:00,Market Gate,outbound,33
29029,2026-06-01T04:00,University,inbound,39
29030,2026-06-01T04:00,University,outbound,30
29031,2026-06-01T04:00,North Bridge,inbound,33
29032,2026-06-01T04:00,North Bridge,outbound,20
29033,2026-06-01T05:00,Riverside,inbound,48
29034,2026-06-01T05:00,Riverside,outbound,55
29035,2026-06-01T05:00,Market Gate,inbound,43
29036,2026-06-01T05:00,Market Gate,outbound,39
29037,2026-06-01T05:00,University,inbound,50
29038,2026-06-01T05:00,University,outbound,51
29039,2026-06-01T05:00,North Bridge,inbound,33
29040,2026-06-01T05:00,North Bridge,outbound,31
29041,2026-06-01T06:00,Riverside,inbound,82
29042,2026-06-01T06:00,Riverside,outbound,66
29043,2026-06-01T06:00,Market Gate,inbound,63
29044,2026-06-01T06:00,Market Gate,outbound,57
29045,2026-06-01T06:00,University,inbound,80
29046,2026-06-01T06:00,University,outbound,74
29047,2026-06-01T06:00,North Bridge,inbound,47
29048,2026-06-01T06:00,North Bridge,outbound,48
29049,2026-06-01T07:00,Riverside,inbound,118
29050,2026-06-01T07:00,Riverside,outbound,109
29051,2026-06-01T07:00,Market Gate,inbound,84
29052,2026-06-01T07:00,Market Gate,outbound,79
29053,2026-06-01T07:00,University,inbound,114
29054,2026-06-01T07:00,University,outbound,88
29055,2026-06-01T07:00,North Bridge,inbound,86
29056,2026-06-01T07:00,North Bridge,outbound,67
29057,2026-06-01T08:00,Riverside,inbound,131
29058,2026-06-01T08:00,Riverside,outbound,121
29059,2026-06-01T08:00,Market Gate,inbound,109
29060,2026-06-01T08:00,Market Gate,outbound,92
29061,2026-06-01T08:00,University,inbound,124
29062,2026-06-01T08:00,University,outbound,98
29063,2026-06-01T08:00,North Bridge,inbound,81
29064,2026-06-01T08:00,North Bridge,outbound,89
29065,2026-06-01T09:00,Riverside,inbound,108
29066,2026-06-01T09:00,Riverside,outbound,102
29067,2026-06-01T09:00,Market Gate,inbound,93
29068,2026-06-01T09:00,Market Gate,outbound,86
29069,2026-06-01T09:00,University,inbound,97
29070,2026-06-01T09:00,University,outbound,101
29071,2026-06-01T09:00,North Bridge,inbound,79
29072,2026-06-01T09:00,North Bridge,outbound,77
29073,2026-06-01T10:00,Riverside,inbound,83
29074,2026-06-01T10:00,Riverside,outbound,67
29075,2026-06-01T10:00,Market Gate,inbound,65
