reading_id,outside_temp_c,solar_w_m2,inside_temp_c,inside_humidity_pct,heater_pct,vent_pct,mister_pct,temp_30min_c,humidity_30min_pct
GH-0992,27.6,870.0,32.4,45.8,0.0,100.0,41.4,17.1,47.0
GH-0993,11.4,10.2,21.2,65.4,23.2,3.5,0.0,21.3,65.5
GH-0994,13.6,62.8,22.0,60.8,0.0,0.0,0.0,21.4,60.4
GH-0995,14.9,52.7,21.7,59.8,0.0,0.0,0.0,20.7,58.7
GH-0996,9.9,0.0,22.2,59.1,0.0,0.0,3.2,20.1,60.3
GH-0997,15.4,363.8,24.7,55.3,0.0,47.6,17.4,21.0,54.6
GH-0998,25.2,801.2,27.9,40.9,0.0,45.7,52.4,22.3,47.5
GH-0999,11.7,5.0,22.3,52.9,2.5,19.4,11.6,20.2,51.9
GH-1000,13.2,51.9,24.4,52.9,0.0,14.3,9.9,23.6,56.6
GH-1001,19.6,776.0,28.9,39.2,0.0,59.7,63.0,21.7,45.7
GH-1002,26.1,839.2,29.9,43.9,0.0,86.1,46.5,17.6,47.2
GH-1003,19.0,715.4,28.1,50.1,0.0,60.8,19.3,19.7,51.5
GH-1004,8.6,0.0,23.7,58.5,0.0,27.0,0.0,21.6,54.6
GH-1005,25.3,866.9,29.5,47.6,0.0,77.9,14.2,17.5,47.6
GH-1006,25.8,701.9,32.3,42.7,0.0,100.0,40.5,18.9,44.0
GH-1007,17.0,331.8,24.6,42.7,0.0,0.0,54.9,24.9,50.0
GH-1008,21.3,768.8,30.7,42.7,0.0,100.0,42.2,15.9,44.2
GH-1009,16.2,262.3,24.8,48.5,0.0,6.1,10.1,24.1,50.1
GH-1010,19.2,526.0,29.4,48.6,0.0,85.1,21.3,19.2,47.0
GH-1011,23.2,672.1,32.4,33.1,0.0,95.6,82.5,20.4,43.8
GH-1012,12.7,99.2,24.1,58.1,0.0,32.6,0.0,21.9,55.2
GH-1013,13.4,122.6,25.0,60.5,0.0,45.3,0.0,22.8,56.8
GH-1014,17.7,446.0,23.7,51.3,0.0,16.1,21.4,22.5,54.4
GH-1015,13.2,25.9,21.6,62.3,2.5,2.8,0.0,21.8,62.3
GH-1016,15.1,3.0,22.7,52.5,0.0,7.5,18.2,22.4,55.7
GH-1017,19.2,448.0,27.2,57.5,0.0,51.2,0.0,21.7,53.9
GH-1018,14.4,398.9,26.2,52.5,0.0,47.6,12.1,21.2,54.7
GH-1019,12.5,0.0,24.1,52.4,0.0,25.2,17.9,22.9,54.3
GH-1020,20.2,560.2,31.0,42.7,0.0,89.8,58.4,20.5,46.5
GH-1021,7.0,0.0,21.5,56.2,0.0,0.0,14.0,19.0,57.7
GH-1022,22.9,744.3,33.2,41.2,0.0,100.0,58.2,19.3,44.4
GH-1023,12.7,73.5,22.3,57.0,0.7,7.3,0.0,21.1,60.4
GH-1024,17.5,544.1,26.3,40.6,0.0,31.2,43.6,23.5,46.0
GH-1025,12.1,0.0,19.9,60.2,39.2,0.0,0.0,22.3,62.6
GH-1026,15.2,0.0,24.0,52.1,0.0,0.0,3.4,23.0,54.6
GH-1027,20.6,676.0,31.6,35.7,0.0,96.2,71.6,19.0,41.2
GH-1028,12.4,0.0,23.2,52.3,0.0,0.0,12.5,23.3,57.4
GH-1029,26.1,782.6,31.8,37.7,0.0,94.2,53.2,19.2,40.4
GH-1030,23.6,534.0,28.0,42.9,0.0,33.8,33.0,25.0,47.3
GH-1031,11.7,0.0,21.9,53.9,0.0,0.0,23.6,21.6,58.4
GH-1032,14.2,120.4,22.6,49.9,0.0,0.0,28.1,21.4,54.5
GH-1033,28.0,841.7,31.0,32.5,0.0,64.3,87.2,22.3,45.9
GH-1034,26.6,686.7,29.4,44.1,0.0,57.4,41.2,23.2,51.7
GH-1035,22.7,794.3,26.7,42.9,0.0,29.5,40.4,22.7,48.4
GH-1036,19.3,290.9,25.0,57.2,0.0,39.7,2.9,22.6,55.0
GH-1037,13.6,0.0,24.9,56.5,0.0,39.7,8.4,23.2,55.3
GH-1038,14.7,82.3,22.6,66.2,0.0,22.6,0.0,20.9,61.6
GH-1039,17.1,0.0,22.6,59.7,0.0,0.0,0.0,22.0,61.4
GH-1040,11.4,0.0,24.8,61.4,0.0,57.5,0.0,22.5,57.3
GH-1041,10.1,0.0,18.9,56.5,34.1,0.0,0.0,19.7,55.2
GH-1042,22.4,881.5,30.8,30.5,0.0,64.0,73.6,21.0,41.2
GH-1043,15.1,0.0,25.0,54.7,0.0,9.0,15.8,24.8,58.1
GH-1044,13.4,388.4,24.6,46.6,0.0,9.5,34.0,24.1,53.1
GH-1045,13.6,82.2,26.6,58.9,0.0,64.8,0.0,23.1,56.8
GH-1046,15.7,23.7,23.6,56.8,0.0,18.6,10.8,22.5,59.0
GH-1047,21.9,721.8,30.9,44.2,0.0,69.6,38.5,22.3,45.4
GH-1048,10.9,50.3,19.8,59.0,31.5,0.0,0.9,19.4,61.0
GH-1049,11.9,311.2,24.1,46.3,0.0,7.3,40.1,24.2,52.9
GH-1050,17.1,193.0,25.5,53.3,0.0,46.2,20.4,22.6,52.9
GH-1051,10.0,0.0,22.4,61.8,0.0,1.9,0.0,21.5,63.8
GH-1052,21.1,822.6,31.2,33.9,0.0,76.1,67.9,20.6,39.1
GH-1053,13.3,65.0,22.5,64.9,0.0,29.6,0.0,21.3,60.4
GH-1054,15.3,361.1,26.9,48.7,0.0,55.6,19.6,21.7,43.7
GH-1055,18.5,403.5,28.7,50.1,0.0,53.0,18.7,24.0,52.9
GH-1056,13.3,0.0,22.6,42.4,0.0,0.0,41.5,22.3,48.6
GH-1057,16.4,181.0,24.1,54.7,0.0,35.0,9.0,21.7,55.8
GH-1058,10.5,0.0,21.5,62.7,0.0,0.0,0.0,21.3,62.6
GH-1059,11.6,0.0,21.8,62.5,0.0,0.0,0.0,20.2,60.2
GH-1060,24.7,822.8,31.6,38.5,0.0,92.3,57.5,18.8,43.8
GH-1061,11.9,71.4,24.1,53.5,0.0,13.4,0.0,22.4,53.5
GH-1062,11.9,85.6,23.5,46.6,0.0,0.0,36.4,23.5,56.3
GH-1063,21.7,701.5,28.9,48.1,0.0,46.0,37.0,23.9,50.0
GH-1064,12.4,59.1,25.5,61.2,0.0,55.8,0.0,23.1,57.0
GH-1065,11.6,163.4,23.1,56.1,0.0,16.4,2.7,21.6,57.1
GH-1066,16.2,303.1,27.1,47.8,0.0,45.5,36.3,23.5,50.1
GH-1067,20.4,509.4,25.6,51.2,0.0,52.2,13.6,19.7,49.0
GH-1068,13.6,49.1,25.2,50.2,0.0,25.9,22.0,23.0,53.2
GH-1069,10.7,0.0,21.5,56.1,0.0,0.0,2.5,20.9,58.3
GH-1070,19.7,684.7,27.3,50.8,0.0,50.2,23.5,20.9,49.9
GH-1071,11.7,0.0,23.9,56.4,0.0,17.7,15.8,22.3,56.1
GH-1072,13.9,5.3,23.4,41.7,0.0,0.0,48.7,22.4,53.4
GH-1073,14.5,17.3,22.9,62.1,0.0,22.6,0.0,21.4,60.5
GH-1074,11.0,0.0,22.2,53.7,0.0,7.3,0.0,20.9,55.2
GH-1075,24.3,694.0,28.6,42.2,0.0,50.1,46.1,22.2,49.0
GH-1076,7.9,0.0,21.6,57.0,1.2,0.0,0.0,21.4,60.0
GH-1077,10.9,25.7,21.6,52.2,0.0,0.0,23.2,20.1,56.1
GH-1078,8.6,0.0,19.9,61.0,44.5,0.0,0.0,20.8,61.8
GH-1079,12.5,0.0,23.3,60.8,0.0,26.6,0.0,21.2,58.5
GH-1080,21.7,831.1,31.2,42.5,0.0,94.2,47.7,16.8,46.6
GH-1081,23.5,844.7,31.4,32.6,0.0,67.5,60.8,21.7,40.1
GH-1082,10.8,0.0,22.8,62.9,0.0,6.5,0.0,21.3,67.0
GH-1083,15.1,248.8,29.8,55.7,0.0,100.0,0.0,23.2,46.3
GH-1084,10.6,19.6,22.0,67.4,0.0,0.0,0.0,20.7,65.2
GH-1085,15.2,0.0,21.7,58.4,0.0,0.0,0.0,21.5,60.8
GH-1086,12.4,44.0,22.0,53.4,0.0,13.2,10.1,19.9,58.5
GH-1087,24.0,727.3,32.2,34.0,0.0,60.0,65.3,24.6,43.4
GH-1088,16.5,0.0,27.5,51.4,0.0,70.5,21.7,24.8,50.5
GH-1089,12.9,0.0,22.9,62.5,0.0,12.3,0.0,21.4,64.3
GH-1090,13.7,38.4,18.3,73.7,27.0,0.0,0.0,19.3,69.9
GH-1091,9.1,127.0,22.7,58.9,0.0,6.3,0.0,21.9,59.4
GH-1092,13.4,64.4,20.7,56.9,17.1,0.0,22.2,20.2,59.9
GH-1093,21.4,706.0,28.0,45.3,0.0,71.3,38.0,18.8,48.6
GH-1094,20.1,708.4,26.2,45.2,0.0,24.0,33.7,23.8,52.7
GH-1095,24.4,750.2,30.7,36.5,0.0,100.0,65.7,17.7,41.9
GH-1096,12.4,13.6,19.4,63.4,23.1,0.0,0.0,19.4,62.6
GH-1097,11.2,50.9,20.1,60.0,30.7,0.0,0.0,20.2,60.4
GH-1098,22.7,527.1,30.5,43.8,0.0,87.9,28.4,21.7,44.4
GH-1099,11.4,0.0,21.8,62.5,0.0,0.0,0.0,21.5,64.8
GH-1100,13.9,69.5,22.8,48.6,0.0,0.0,14.1,21.2,55.4
GH-1101,23.4,745.5,29.6,41.2,0.0,86.5,39.5,17.5,41.4
GH-1102,12.7,21.3,21.4,56.4,9.9,0.0,1.1,20.6,58.6
GH-1103,14.0,49.4,23.7,51.6,0.0,8.7,17.7,23.2,57.3
GH-1104,15.7,443.2,27.3,45.4,0.0,39.1,33.0,23.9,47.8
GH-1105,12.2,47.1,21.2,55.4,23.1,0.0,2.6,21.6,56.2
GH-1106,17.7,328.1,28.3,47.2,0.0,63.4,19.1,22.9,49.4
GH-1107,19.3,435.0,26.6,49.3,0.0,39.0,16.8,23.5,50.4
GH-1108,20.0,775.6,31.4,36.9,0.0,87.8,64.7,18.9,42.8
GH-1109,19.4,746.0,27.0,39.2,0.0,38.3,40.6,21.7,46.5
GH-1110,16.2,116.3,26.8,50.7,0.0,23.6,23.0,25.3,54.6
GH-1111,20.0,434.9,26.0,50.3,0.0,55.4,7.5,21.0,46.4
GH-1112,17.0,468.0,29.0,47.8,0.0,52.2,31.6,23.0,50.4
GH-1113,11.4,25.1,24.3,60.3,0.0,5.9,8.9,23.1,62.6
GH-1114,22.9,433.0,28.4,46.7,0.0,58.8,22.0,23.3,47.2
GH-1115,12.8,66.0,27.5,47.2,0.0,62.9,33.0,24.3,48.0
GH-1116,25.2,722.5,28.6,46.5,0.0,62.0,19.9,21.1,46.4
GH-1117,10.7,60.7,24.0,58.9,0.0,31.8,7.2,22.9,59.2
GH-1118,23.8,396.0,26.7,40.7,0.0,33.2,54.8,23.4,48.8
GH-1119,25.9,620.7,28.4,53.8,0.0,99.6,31.2,17.9,51.8
GH-1120,12.9,0.0,22.7,54.9,0.0,0.0,0.0,23.0,57.2
GH-1121,14.4,18.1,20.8,65.3,2.8,0.0,0.0,19.1,64.6
GH-1122,13.4,114.0,21.4,57.5,0.0,0.0,4.8,20.4,58.6
GH-1123,19.9,560.4,30.3,45.9,0.0,69.7,32.7,22.9,48.8
GH-1124,12.5,0.0,25.1,55.5,0.0,40.4,15.4,22.5,55.7
GH-1125,16.7,254.7,22.6,53.0,0.0,0.0,3.8,21.1,54.4
GH-1126,14.3,126.5,23.1,56.2,0.0,0.0,3.0,23.2,55.6
GH-1127,13.7,0.0,24.3,61.9,0.0,27.8,0.0,23.7,59.9
GH-1128,14.3,35.5,21.9,56.0,7.9,0.0,0.1,21.4,54.6
GH-1129,18.8,138.9,25.5,53.9,0.0,30.3,8.9,23.5,54.0
GH-1130,23.0,799.1,28.9,41.9,0.0,57.8,41.8,21.7,45.3
GH-1131,7.8,11.2,19.1,57.9,36.4,0.0,0.0,19.4,58.4
GH-1132,15.8,349.6,24.3,58.2,0.0,65.4,0.0,19.1,53.7
GH-1133,17.9,243.1,23.8,56.6,0.0,9.8,19.0,23.4,60.2
GH-1134,11.8,1.0,24.4,57.7,0.0,20.2,0.0,22.1,55.8
GH-1135,21.8,730.5,33.3,33.9,0.0,87.1,73.1,21.4,44.3
GH-1136,16.4,464.7,26.4,49.7,0.0,60.7,21.9,20.5,49.1
GH-1137,12.5,0.0,23.0,54.0,0.0,0.0,4.1,22.8,57.3
GH-1138,16.6,455.5,28.8,49.8,0.0,67.1,26.8,21.4,48.3
GH-1139,17.9,0.0,25.2,51.6,0.0,34.7,19.9,23.4,54.2
GH-1140,12.6,0.0,23.5,59.0,0.0,0.0,0.0,22.1,56.1
GH-1141,13.5,0.0,23.8,52.1,0.0,0.0,14.3,22.2,56.4
GH-1142,11.4,46.3,21.0,51.9,0.1,0.0,5.5,20.3,54.5
GH-1143,21.9,577.4,29.6,51.9,0.0,82.8,22.1,20.0,51.3
GH-1144,11.2,93.1,24.2,59.8,0.0,17.5,0.0,22.7,59.3
GH-1145,17.1,178.0,24.8,53.5,0.0,26.1,1.5,23.1,51.9
GH-1146,12.8,0.0,21.1,60.1,21.8,0.0,0.0,21.5,62.5
GH-1147,16.5,281.7,26.6,46.4,0.0,51.7,6.0,22.6,44.5
GH-1148,22.9,817.6,32.0,39.9,0.0,100.0,41.9,17.8,39.1
GH-1149,13.0,0.0,23.9,49.6,0.0,19.7,41.9,21.8,56.6
GH-1150,24.0,728.8,33.1,46.2,0.0,100.0,46.0,19.2,49.2
GH-1151,9.7,58.8,23.7,59.5,0.0,28.8,0.0,21.6,56.4
GH-1152,16.2,357.5,25.8,48.4,0.0,28.5,21.1,24.0,54.3
GH-1153,17.8,99.9,25.1,51.2,0.0,39.1,20.5,24.0,56.9
GH-1154,13.6,0.0,22.3,54.8,0.0,0.0,15.7,22.5,57.3
GH-1155,12.6,159.8,23.0,50.3,0.0,0.0,11.9,22.2,53.5
GH-1156,11.6,14.0,20.3,62.0,27.1,0.0,0.0,20.2,60.1
GH-1157,13.6,5.6,21.0,56.6,5.2,0.0,20.7,20.6,61.6
GH-1158,19.3,655.4,23.7,48.4,0.0,20.2,13.2,22.1,52.1
GH-1159,21.3,442.3,25.5,49.5,0.0,22.6,9.3,24.5,52.6
GH-1160,13.3,174.7,26.4,54.6,0.0,55.8,0.0,23.1,49.6
GH-1161,20.0,329.7,27.2,51.7,0.0,56.4,22.1,23.4,47.6
GH-1162,12.1,0.0,21.7,60.0,0.9,0.0,0.0,20.4,61.1
GH-1163,10.1,0.0,22.7,59.4,0.0,0.0,0.0,21.5,60.4
GH-1164,19.2,627.7,31.1,32.9,0.0,55.9,82.0,24.2,44.4
GH-1165,14.5,0.0,22.9,55.7,0.0,7.4,1.6,21.8,56.9
GH-1166,24.9,645.8,29.9,45.0,0.0,63.7,27.2,23.6,48.2
GH-1167,11.8,0.0,23.4,52.1,0.0,0.0,2.3,22.3,56.3
GH-1168,13.5,0.0,21.9,63.2,0.0,3.0,0.0,21.1,62.1
GH-1169,15.2,0.0,21.6,52.7,0.0,0.0,5.6,21.3,56.7
GH-1170,11.9,16.8,22.1,58.0,0.0,0.0,0.0,20.5,60.5
GH-1171,12.0,16.5,23.8,51.8,0.0,0.0,9.2,22.0,53.5
GH-1172,14.7,37.3,24.3,57.6,0.0,26.1,0.0,21.9,60.1
GH-1173,14.3,0.0,23.8,46.4,0.0,0.0,27.6,22.4,54.8
GH-1174,19.4,457.5,27.0,50.0,0.0,51.4,8.9,22.0,50.5
GH-1175,21.0,690.2,32.3,45.1,0.0,100.0,28.8,18.5,46.3
GH-1176,13.8,0.0,23.5,55.0,0.0,16.2,4.8,20.8,54.5
GH-1177,14.6,151.0,24.7,62.4,0.0,45.2,0.0,22.1,55.8
GH-1178,12.7,28.7,21.0,57.0,18.9,0.0,0.0,20.9,58.1
GH-1179,12.7,33.9,19.7,49.6,28.2,0.0,27.3,19.4,56.1
GH-1180,18.5,475.3,26.0,53.2,0.0,45.3,5.4,21.3,51.5
GH-1181,13.8,0.0,22.4,59.9,0.0,2.0,0.0,22.1,61.7
GH-1182,12.9,0.0,24.4,53.2,0.0,26.3,9.6,22.3,55.7
GH-1183,12.4,12.3,23.3,63.0,0.0,31.3,0.0,22.2,60.5
GH-1184,20.3,611.1,26.5,45.3,0.0,40.0,25.1,22.1,46.8
GH-1185,26.1,798.0,34.3,29.0,0.0,100.0,96.4,19.2,40.9
GH-1186,11.3,28.0,21.8,70.1,10.1,3.7,0.0,20.8,69.8
GH-1187,14.9,56.4,23.7,56.3,0.0,15.0,11.8,23.3,57.8
GH-1188,16.3,55.1,24.6,55.0,0.0,29.9,13.1,22.5,54.8
GH-1189,13.7,84.4,23.7,54.4,0.0,32.9,15.5,21.7,56.2
GH-1190,13.7,0.0,21.7,64.3,6.9,0.0,0.0,20.9,65.0
GH-1191,13.5,5.2,21.8,59.9,0.0,0.0,0.0,21.7,61.1
GH-1192,13.9,50.7,24.9,57.0,0.0,41.5,4.5,22.1,57.1
GH-1193,15.5,106.2,24.6,52.8,0.0,22.9,0.0,23.4,52.8
GH-1194,10.2,0.0,20.3,60.2,13.3,0.0,0.0,19.6,60.1
GH-1195,14.6,112.4,25.2,53.1,0.0,26.7,18.0,23.2,53.4
GH-1196,17.6,426.3,27.8,58.4,0.0,58.7,0.0,22.9,57.2
GH-1197,15.4,369.9,26.9,49.5,0.0,28.9,32.2,24.4,54.1
GH-1198,24.0,848.9,31.9,29.2,0.0,85.0,80.6,18.8,38.8
GH-1199,12.9,23.7,23.0,54.9,0.0,0.0,0.2,21.7,54.0
GH-1200,22.7,496.6,27.8,41.7,0.0,51.8,53.0,23.1,46.5
GH-1201,22.8,728.3,29.9,36.3,0.0,69.8,55.1,20.3,44.5
GH-1202,13.5,6.4,19.5,53.9,39.0,0.0,12.9,19.9,56.2
GH-1203,13.6,33.7,21.7,63.2,0.0,3.1,0.0,21.6,59.8
GH-1204,14.1,169.6,25.0,61.5,0.0,39.6,0.0,22.1,58.4
GH-1205,21.6,864.9,28.5,46.4,0.0,34.3,18.9,23.6,52.5
GH-1206,12.8,229.5,22.7,50.4,0.0,5.9,21.7,21.4,54.9
GH-1207,13.1,85.6,22.3,50.3,0.0,0.0,7.2,21.5,54.6
GH-1208,12.0,10.7,19.2,66.0,36.4,0.0,0.0,20.0,60.9
GH-1209,20.2,722.1,28.1,43.9,0.0,57.7,47.4,20.2,49.2
GH-1210,23.6,664.4,31.3,45.0,0.0,100.0,37.3,19.5,47.3
GH-1211,18.0,401.1,24.5,55.3,0.0,24.0,18.7,22.4,56.5
GH-1212,19.7,682.4,28.6,49.5,0.0,66.6,22.5,19.7,46.0
GH-1213,12.5,30.4,21.4,50.1,0.0,0.0,28.3,20.2,54.9
GH-1214,14.9,0.0,23.9,46.8,0.0,0.0,33.8,23.3,53.7
GH-1215,16.4,449.9,25.7,49.4,0.0,18.1,33.4,23.8,57.2
GH-1216,13.1,0.0,23.7,44.6,0.0,0.0,48.1,23.2,55.7
GH-1217,16.0,0.0,22.4,52.2,0.0,0.0,6.0,21.8,53.0
GH-1218,24.4,309.4,28.4,53.2,0.0,70.6,0.0,23.1,51.7
GH-1219,13.3,337.9,22.8,47.1,0.0,0.0,37.4,22.2,56.3
GH-1220,19.3,490.9,27.8,45.2,0.0,56.3,52.8,22.4,50.5
GH-1221,15.0,147.5,27.3,58.8,0.0,82.7,1.4,22.9,54.5
GH-1222,15.0,214.7,23.7,60.2,0.0,35.1,0.0,21.1,57.5
GH-1223,13.8,62.0,27.3,51.6,0.0,67.5,0.0,23.2,48.1
GH-1224,26.0,768.8,31.2,47.0,0.0,100.0,35.2,18.1,51.6
GH-1225,10.2,32.2,21.7,50.2,0.0,0.0,3.1,20.0,53.7
GH-1226,20.4,448.8,26.5,53.5,0.0,31.6,13.3,24.3,55.1
GH-1227,16.6,380.1,25.1,44.9,0.0,10.7,37.6,23.7,51.8
GH-1228,11.4,0.0,20.5,62.7,16.1,0.0,0.0,20.2,60.9
GH-1229,15.6,7.6,24.6,53.3,0.0,32.8,24.1,22.3,56.8
GH-1230,12.0,0.0,18.0,56.7,54.1,0.0,13.7,19.6,57.2
GH-1231,25.4,668.5,30.2,37.3,0.0,71.6,57.1,21.8,42.9
GH-1232,23.5,642.6,27.6,54.0,0.0,37.2,0.5,23.4,51.3
GH-1233,9.0,19.0,23.7,55.4,0.0,4.5,0.0,22.1,57.5
GH-1234,14.4,31.3,26.1,45.8,0.0,15.8,51.4,23.7,52.6
GH-1235,18.0,338.0,27.9,56.7,0.0,71.2,0.0,23.2,49.1
GH-1236,11.8,0.0,23.0,66.9,0.0,22.8,0.0,21.7,65.5
GH-1237,22.6,602.8,31.0,38.7,0.0,80.4,63.4,21.9,46.2
GH-1238,12.2,11.1,22.9,57.6,0.0,0.0,3.8,22.7,57.9
GH-1239,11.1,412.9,21.6,58.4,0.0,0.0,0.0,22.2,62.3
GH-1240,15.2,33.7,25.9,58.1,0.0,29.9,0.0,23.8,55.5
GH-1241,19.7,414.6,27.3,42.6,0.0,21.9,43.2,25.3,53.3
GH-1242,15.3,0.0,26.7,55.8,0.0,59.4,9.7,24.6,54.4
GH-1243,22.4,638.6,29.3,44.8,0.0,63.2,31.6,22.0,44.0
GH-1244,12.2,159.8,23.2,49.1,0.0,11.9,15.2,21.7,54.3
GH-1245,12.6,0.0,23.7,54.1,0.0,9.8,0.0,22.2,55.2
GH-1246,10.8,0.0,20.2,54.5,2.3,0.0,0.0,19.2,56.2
GH-1247,14.0,0.0,22.0,64.9,0.0,0.0,0.0,21.5,64.3
GH-1248,11.5,0.0,21.8,58.5,0.0,23.9,0.0,19.9,58.4
GH-1249,14.7,0.0,24.2,51.4,0.0,6.5,21.1,23.0,54.5
GH-1250,11.9,0.0,20.3,59.3,21.1,0.0,0.0,19.4,59.1
GH-1251,9.9,0.0,22.7,52.4,0.0,0.0,18.5,21.4,58.2
GH-1252,15.5,262.3,22.7,54.6,0.0,0.0,0.0,22.3,55.2
GH-1253,14.7,39.1,20.0,56.6,17.5,0.0,8.3,19.1,57.7
GH-1254,8.4,0.0,26.5,54.1,0.0,58.3,9.6,24.1,51.0
GH-1255,12.9,101.3,22.0,64.4,0.0,14.5,0.0,20.5,61.8
GH-1256,13.0,0.0,22.6,59.3,0.0,40.1,0.0,21.3,58.6
GH-1257,9.2,56.5,21.9,60.5,0.0,0.2,0.0,21.2,59.3
GH-1258,11.5,0.0,23.0,64.4,0.0,26.7,0.0,21.9,64.4
GH-1259,9.8,131.3,23.2,52.9,0.0,10.5,17.7,21.6,56.9
GH-1260,9.8,35.5,22.2,57.0,0.0,3.2,0.0,20.4,59.6
GH-1261,11.5,0.0,23.2,57.6,0.0,0.0,2.9,22.2,57.0
GH-1262,11.2,0.0,21.6,57.9,2.4,7.1,1.6,20.8,58.1
GH-1263,10.7,0.0,24.0,54.4,0.0,4.6,5.9,23.3,58.1
GH-1264,13.9,0.0,20.5,60.6,10.5,0.0,0.0,20.3,59.4
GH-1265,13.5,0.0,20.5,60.3,12.7,0.0,0.0,20.1,61.7
GH-1266,18.2,844.3,28.6,44.3,0.0,67.9,42.3,17.7,47.0
GH-1267,13.0,0.0,23.0,59.1,0.0,15.8,0.0,21.5,61.0
GH-1268,23.7,709.1,30.4,45.0,0.0,100.0,37.0,17.3,43.6
GH-1269,10.9,27.1,23.1,49.5,0.0,2.4,29.9,21.5,53.8
GH-1270,9.5,0.0,21.9,72.2,0.0,39.5,0.0,21.3,64.7
GH-1271,12.2,0.0,22.1,57.8,0.0,0.0,0.0,21.4,56.3
GH-1272,23.6,795.0,31.5,43.7,0.0,100.0,44.2,16.9,44.8
GH-1273,22.5,803.8,28.4,46.7,0.0,50.2,29.9,21.6,48.0
GH-1274,12.1,0.0,20.5,60.8,19.5,0.0,0.0,20.5,64.7
GH-1275,11.4,0.0,22.8,57.2,0.0,0.0,9.8,22.3,60.1
GH-1276,19.0,609.7,29.1,38.8,0.0,59.2,44.6,22.1,44.3
GH-1277,13.8,0.0,25.4,56.7,0.0,39.9,8.5,22.5,55.6
GH-1278,16.3,51.2,24.4,50.9,0.0,1.4,24.8,24.0,55.3
GH-1279,10.1,91.4,21.7,54.7,0.0,0.0,3.6,20.9,56.8
GH-1280,13.0,0.0,24.0,52.7,0.0,23.1,9.9,21.0,55.6
GH-1281,18.1,789.2,25.3,49.2,0.0,21.9,16.8,22.3,47.9
GH-1282,9.7,13.0,21.4,60.1,20.4,0.0,0.0,21.4,62.5
GH-1283,21.5,559.0,25.2,49.9,0.0,27.0,24.3,23.1,52.5
GH-1284,22.4,861.3,32.5,34.3,0.0,100.0,82.4,16.4,41.0
GH-1285,23.3,732.9,27.0,48.7,0.0,41.6,19.9,22.5,50.0
GH-1286,13.6,0.0,22.6,49.9,0.0,0.0,7.1,21.2,56.6
GH-1287,10.2,4.6,22.5,54.3,0.0,0.0,2.5,20.9,53.3
GH-1288,14.6,36.8,23.6,65.6,0.0,27.2,0.0,21.3,65.3
GH-1289,14.6,64.5,23.4,59.9,0.0,7.8,0.0,22.7,58.3
GH-1290,10.5,91.6,26.0,58.0,0.0,22.7,0.0,24.2,57.8
GH-1291,16.5,0.0,21.4,57.3,0.0,0.0,1.6,19.8,57.9
GH-1292,25.6,680.1,31.0,43.1,0.0,99.4,34.8,18.5,41.9
GH-1293,11.4,0.0,23.3,55.5,0.0,7.1,20.5,22.1,59.1
GH-1294,10.3,0.0,22.6,57.4,0.0,0.0,0.0,21.0,58.9
GH-1295,10.7,0.0,22.9,57.1,0.0,17.8,0.0,21.8,59.0
GH-1296,16.6,407.5,25.4,44.6,0.0,7.7,48.3,24.4,57.1
GH-1297,12.5,12.8,22.8,56.4,0.0,1.1,5.0,21.7,57.6
GH-1298,19.5,582.4,28.5,53.8,0.0,61.7,6.9,22.2,51.7
GH-1299,16.1,383.4,24.4,51.3,0.0,30.9,4.6,22.4,51.1
GH-1300,16.3,23.6,22.3,56.2,0.0,8.3,0.0,22.4,56.5
GH-1301,20.2,747.9,27.0,43.2,0.0,33.8,42.3,23.4,51.1
GH-1302,12.6,38.4,22.2,55.0,0.0,0.0,3.7,20.6,54.6
GH-1303,23.3,276.1,28.3,40.6,0.0,42.8,45.4,24.8,47.4
GH-1304,26.3,917.7,36.0,36.9,0.0,100.0,54.4,19.4,41.1
GH-1305,15.9,92.1,24.7,68.5,0.0,52.2,0.0,21.9,62.8
GH-1306,11.3,48.4,21.0,57.7,7.4,0.0,6.3,20.9,55.7
GH-1307,17.0,161.7,26.2,57.0,0.0,61.0,0.0,22.2,53.3
GH-1308,15.7,0.0,21.6,58.1,0.0,1.9,0.0,21.0,58.8
GH-1309,14.8,279.6,22.1,63.3,0.0,2.5,0.0,22.0,61.5
GH-1310,16.1,380.1,26.8,47.5,0.0,41.4,34.7,23.1,53.6
GH-1311,18.7,799.6,29.0,41.2,0.0,71.8,42.5,19.4,42.4
GH-1312,15.8,508.1,27.9,48.5,0.0,61.3,29.2,21.9,52.9
GH-1313,13.5,23.3,21.8,60.3,0.0,2.7,0.0,21.2,60.4
GH-1314,20.9,724.2,28.2,43.9,0.0,58.2,30.5,21.1,45.1
GH-1315,23.0,720.9,28.0,42.7,0.0,36.9,55.9,24.1,45.3
GH-1316,18.5,785.4,26.0,41.5,0.0,20.9,31.7,23.2,51.3
GH-1317,23.1,794.2,31.0,40.1,0.0,98.4,50.7,18.4,42.7
GH-1318,21.0,604.6,25.7,51.1,0.0,29.8,21.0,22.0,53.3
GH-1319,12.7,25.0,21.4,63.2,0.0,2.2,0.0,20.3,63.8
GH-1320,21.8,920.0,29.5,32.1,0.0,44.4,61.9,22.7,43.9
GH-1321,8.6,88.8,23.9,56.6,0.0,21.3,7.0,21.8,55.3
GH-1322,12.6,0.0,21.6,59.9,0.0,0.0,0.0,20.5,61.1
