order_item_id,order_id,product_id,quantity,unit_price_at_sale
OI10608,O02011,P015,3,441.96
OI10609,O02509,P017,3,391.13
OI10610,O02509,P006,4,380.87
OI10611,O02613,P029,5,384.93
OI10612,O02613,P056,2,28.94
OI10613,O02613,P024,2,29.52
OI10614,O03902,P003,2,215.44
OI10615,O03902,P012,1,86.46
OI10616,O04189,P012,5,86.46
OI10617,O05158,P034,5,271.08
OI10618,O05158,P045,4,296.59
OI10619,O05158,P001,1,378.87
OI10620,O05321,P059,1,10.1
OI10621,O05481,P058,5,114.8
OI10622,O05481,P059,3,10.1
OI10623,O00888,P059,1,10.1
OI10624,O01501,P045,5,296.59
OI10625,O01501,P047,4,116.76
OI10626,O01554,P009,2,384.59
OI10627,O01554,P032,2,364.88
OI10628,O01985,P023,4,416.72
OI10629,O01985,P059,2,10.1
OI10630,O02443,P012,3,86.46
OI10631,O02608,P016,4,407.27
OI10632,O02608,P001,3,378.87
OI10633,O02885,P018,5,252.47
OI10634,O02885,P012,4,86.46
OI10635,O02885,P015,3,441.96
OI10636,O02885,P031,1,90.92
OI10637,O03310,P058,5,114.8
OI10638,O03310,P046,3,18.12
OI10639,O03310,P059,4,10.1
OI10640,O03310,P008,5,157.6
OI10641,O00121,P051,4,389.34
OI10642,O00121,P046,1,18.12
OI10643,O00121,P039,4,409.81
OI10644,O00780,P020,4,62.75
OI10645,O00780,P059,4,10.1
OI10646,O00780,P022,5,358.81
OI10647,O00959,P049,3,34.75
OI10648,O00959,P013,5,417.94
OI10649,O00959,P051,5,389.34
OI10650,O00959,P048,1,146.16
OI10651,O01172,P038,1,133.77
OI10652,O01172,P056,4,28.94
OI10653,O01172,P022,2,358.81
OI10654,O01524,P015,2,441.96
OI10655,O01930,P051,2,389.34
OI10656,O02822,P060,5,349.64
OI10657,O02822,P040,1,296.82
OI10658,O02904,P060,2,349.64
OI10659,O03108,P018,5,252.47
OI10660,O03108,P003,3,215.44
OI10661,O03108,P034,4,271.08
OI10662,O05330,P036,2,15.81
OI10663,O05330,P023,5,416.72
OI10664,O05330,P051,2,389.34
OI10665,O05599,P001,3,378.87
OI10666,O05599,P045,4,296.59
OI10667,O00265,P058,1,114.8
OI10668,O00478,P023,1,416.72
OI10669,O01514,P049,4,34.75
OI10670,O01514,P003,3,215.44
OI10671,O03461,P025,4,349.98
OI10672,O04483,P051,4,389.34
OI10673,O04483,P036,4,15.81
OI10674,O04483,P053,4,123.07
OI10675,O04876,P007,2,345.2
OI10676,O04876,P055,3,29.47
OI10677,O04876,P038,4,133.77
OI10678,O04876,P039,1,409.81
OI10679,O05230,P016,2,407.27
OI10680,O05238,P039,3,409.81
OI10681,O05334,P044,3,356.11
OI10682,O05334,P006,1,380.87
OI10683,O05334,P058,5,114.8
OI10684,O00092,P005,1,267.21
OI10685,O00272,P055,5,29.47
OI10686,O00272,P032,3,364.88
OI10687,O00532,P057,5,91.24
OI10688,O00532,P007,1,345.2
OI10689,O00532,P028,3,185.4
OI10690,O00532,P018,4,252.47
OI10691,O01237,P052,1,155.23
OI10692,O01237,P003,4,215.44
OI10693,O02819,P031,1,90.92
OI10694,O02819,P029,4,384.93
OI10695,O03123,P007,2,345.2
OI10696,O03123,P054,4,310.0
OI10697,O03196,P017,3,391.13
OI10698,O03196,P003,1,215.44
OI10699,O03196,P006,5,380.87
OI10700,O03357,P018,4,252.47
OI10701,O03357,P039,1,409.81
OI10702,O03813,P047,3,116.76
OI10703,O03813,P013,1,417.94
OI10704,O03813,P034,3,271.08
OI10705,O03813,P055,3,29.47
OI10706,O04983,P046,2,23.84
OI10707,O05329,P028,2,185.4
OI10708,O05329,P057,4,91.24
OI10709,O05514,P018,1,252.47
OI10710,O00680,P041,5,76.71
OI10711,O00680,P020,4,62.75
OI10712,O01420,P054,1,310.0
OI10713,O01420,P014,4,11.23
OI10714,O01420,P037,2,193.81
OI10715,O01652,P047,5,116.76
OI10716,O01652,P015,3,441.96
OI10717,O01652,P031,5,90.92
OI10718,O01791,P027,2,9.99
OI10719,O01791,P054,5,310.0
OI10720,O01791,P031,2,90.92
OI10721,O01791,P012,2,86.46
OI10722,O03760,P048,1,146.16
OI10723,O03760,P008,5,157.6
OI10724,O03760,P013,5,417.94
OI10725,O03760,P032,5,364.88
OI10726,O04693,P025,3,349.98
OI10727,O04693,P019,5,135.4
OI10728,O04693,P015,5,441.96
OI10729,O05355,P025,2,349.98
OI10730,O05355,P052,4,155.23
OI10731,O05355,P021,4,443.61
OI10732,O05355,P004,3,27.73
OI10733,O05800,P032,5,364.88
OI10734,O05800,P014,5,11.23
OI10735,O05800,P060,2,349.64
OI10736,O05800,P020,5,62.75
OI10737,O00282,P031,5,90.92
OI10738,O00282,P001,5,378.87
OI10739,O00282,P015,2,441.96
OI10740,O00282,P037,1,193.81
OI10741,O01316,P012,2,86.46
OI10742,O02514,P060,5,349.64
OI10743,O02514,P040,1,296.82
OI10744,O02907,P057,4,91.24
OI10745,O02907,P026,1,29.64
OI10746,O02907,P008,1,157.6
OI10747,O02956,P032,2,364.88
OI10748,O04340,P021,1,443.61
OI10749,O04340,P007,5,345.2
OI10750,O04664,P060,4,349.64
OI10751,O04664,P010,4,383.82
OI10752,O04664,P049,5,34.75
OI10753,O01517,P043,2,447.66
OI10754,O01517,P015,1,441.96
OI10755,O01517,P016,3,407.27
OI10756,O01517,P014,1,11.23
OI10757,O01623,P027,1,9.99
OI10758,O01623,P040,1,296.82
OI10759,O02570,P059,1,10.1
OI10760,O02570,P057,1,91.24
OI10761,O02570,P046,5,23.84
OI10762,O02570,P017,5,391.13
OI10763,O03037,P005,1,267.21
OI10764,O03482,P050,2,182.2
OI10765,O03482,P035,2,67.39
OI10766,O03482,P055,3,29.47
OI10767,O03798,P028,5,185.4
OI10768,O03798,P060,5,349.64
OI10769,O03798,P059,1,10.1
OI10770,O03798,P057,4,91.24
OI10771,O04767,P047,2,116.76
OI10772,O04767,P042,3,358.05
OI10773,O04767,P053,4,123.07
OI10774,O04767,P051,4,389.34
OI10775,O04855,P037,3,193.81
OI10776,O04855,P042,2,358.05
OI10777,O04855,P045,5,296.59
OI10778,O00240,P044,4,356.11
OI10779,O00267,P050,3,182.2
OI10780,O00267,P051,2,389.34
OI10781,O00267,P003,1,215.44
OI10782,O00479,P019,3,135.4
OI10783,O00479,P021,4,443.61
OI10784,O00479,P046,2,23.84
OI10785,O00582,P054,1,310.0
OI10786,O00582,P012,3,86.46
OI10787,O00582,P030,3,268.92
OI10788,O00657,P040,5,296.82
OI10789,O00657,P001,1,378.87
OI10790,O00657,P030,5,268.92
OI10791,O01334,P002,3,181.52
OI10792,O01724,P013,1,417.94
OI10793,O01724,P051,3,389.34
OI10794,O01724,P028,3,185.4
OI10795,O02013,P016,5,407.27
OI10796,O02013,P006,3,380.87
OI10797,O03118,P020,3,62.75
OI10798,O03423,P004,1,27.73
OI10799,O00045,P004,2,27.73
OI10800,O00045,P007,3,345.2
OI10801,O00382,P036,5,15.81
OI10802,O00382,P026,1,29.64
OI10803,O00575,P005,5,267.21
OI10804,O00575,P059,4,10.1
OI10805,O01085,P047,4,116.76
OI10806,O01085,P055,2,29.47
OI10807,O01177,P012,4,86.46
OI10808,O01177,P006,3,380.87
OI10809,O02177,P057,2,91.24
OI10810,O02177,P011,2,54.4
OI10811,O02177,P042,3,358.05
OI10812,O03547,P035,3,67.39
OI10813,O05413,P028,5,185.4
OI10814,O05425,P020,4,62.75
OI10815,O05425,P011,2,54.4
OI10816,O05425,P043,4,447.66
OI10817,O05442,P013,3,417.94
OI10818,O05442,P032,1,364.88
OI10819,O05715,P022,1,358.81
OI10820,O05715,P015,5,441.96
OI10821,O05715,P044,2,356.11
OI10822,O05847,P025,1,349.98
OI10823,O05847,P020,5,62.75
OI10824,O00170,P050,4,182.2
OI10825,O00952,P043,3,447.66
OI10826,O00952,P019,2,135.4
OI10827,O00952,P005,2,267.21
OI10828,O01209,P012,4,86.46
OI10829,O01209,P004,3,27.73
OI10830,O01209,P027,4,9.99
OI10831,O01209,P038,5,133.77
OI10832,O01304,P006,1,380.87
OI10833,O01304,P018,2,252.47
OI10834,O01304,P021,3,443.61
OI10835,O02056,P048,1,146.16
OI10836,O02056,P036,4,15.81
OI10837,O02056,P006,3,380.87
OI10838,O03364,P020,1,62.75
OI10839,O03364,P047,3,116.76
OI10840,O04317,P006,4,380.87
OI10841,O04464,P052,5,155.23
OI10842,O00278,P010,4,383.82
OI10843,O00278,P002,1,181.52
OI10844,O00278,P022,5,358.81
OI10845,O02556,P046,4,23.84
OI10846,O02556,P037,2,193.81
OI10847,O02556,P024,4,29.52
OI10848,O03333,P039,2,409.81
OI10849,O03333,P050,2,182.2
OI10850,O03493,P044,4,356.11
OI10851,O03493,P057,2,91.24
OI10852,O05357,P008,2,157.6
OI10853,O05357,P027,1,9.99
OI10854,O05357,P024,2,29.52
OI10855,O05357,P046,1,23.84
OI10856,O05639,P008,2,157.6
OI10857,O05639,P060,1,349.64
OI10858,O04950,P004,2,27.73
OI10859,O05221,P031,3,90.92
OI10860,O05742,P010,1,383.82
OI10861,O05742,P040,5,296.82
OI10862,O05955,P038,3,133.77
OI10863,O05955,P001,5,378.87
OI10864,O05955,P030,4,268.92
OI10865,O00149,P046,1,23.84
OI10866,O00149,P059,3,10.1
OI10867,O00241,P048,3,146.16
OI10868,O00241,P042,1,358.05
OI10869,O00560,P053,4,123.07
OI10870,O04327,P026,1,29.64
OI10871,O04994,P025,5,349.98
OI10872,O04994,P042,5,358.05
OI10873,O01208,P035,1,67.39
OI10874,O01678,P034,2,271.08
OI10875,O01678,P026,4,29.64
OI10876,O01678,P053,2,123.07
OI10877,O02246,P054,2,310.0
OI10878,O02246,P048,4,146.16
OI10879,O02450,P029,1,384.93
OI10880,O02450,P033,4,68.48
OI10881,O03948,P054,2,310.0
OI10882,O03948,P044,4,356.11
OI10883,O04517,P005,5,267.21
OI10884,O04517,P014,2,11.23
OI10885,O05946,P060,5,349.64
OI10886,O05946,P043,4,447.66
OI10887,O00605,P052,2,155.23
OI10888,O00605,P038,2,133.77
OI10889,O00605,P042,4,358.05
OI10890,O03141,P045,1,296.59
OI10891,O03644,P004,5,27.73
OI10892,O03644,P053,2,123.07
OI10893,O03950,P041,2,76.71
OI10894,O03950,P060,4,349.64
OI10895,O03950,P016,4,407.27
OI10896,O04070,P053,2,123.07
OI10897,O04070,P059,2,10.1
OI10898,O04070,P041,1,76.71
OI10899,O04276,P049,2,34.75
OI10900,O04276,P051,1,389.34
OI10901,O04457,P058,2,114.8
OI10902,O04507,P047,3,116.76
OI10903,O04507,P055,4,29.47
OI10904,O04507,P025,1,349.98
OI10905,O04880,P003,4,215.44
OI10906,O04880,P011,1,54.4
OI10907,O00335,P032,4,364.88
OI10908,O00335,P028,4,185.4
OI10909,O00335,P019,1,135.4
OI10910,O00445,P054,2,310.0
OI10911,O00445,P037,5,193.81
OI10912,O00445,P044,1,356.11
OI10913,O01118,P044,5,356.11
OI10914,O01118,P018,3,252.47
OI10915,O01804,P023,3,416.72
OI10916,O01859,P002,4,154.29
OI10917,O01859,P045,5,296.59
OI10918,O02098,P031,4,90.92
OI10919,O03412,P053,5,123.07
OI10920,O03412,P033,2,68.48
OI10921,O03492,P009,4,384.59
OI10922,O03492,P051,2,389.34
OI10923,O03498,P005,4,227.13
OI10924,O03930,P036,4,15.81
OI10925,O03930,P041,2,76.71
OI10926,O03930,P025,2,349.98
OI10927,O03930,P029,5,384.93
OI10928,O04652,P006,2,323.74
OI10929,O04663,P051,5,389.34
OI10930,O04663,P002,3,154.29
OI10931,O05909,P046,1,23.84
OI10932,O05909,P049,4,34.75
OI10933,O05909,P044,2,356.11
OI10934,O00636,P003,3,183.12
OI10935,O01799,P048,4,146.16
OI10936,O02385,P058,5,114.8
OI10937,O02385,P039,4,409.81
OI10938,O03277,P047,5,116.76
OI10939,O03277,P003,3,183.12
OI10940,O03277,P043,5,447.66
OI10941,O03308,P055,5,29.47
OI10942,O03536,P025,2,349.98
OI10943,O03536,P020,5,62.75
OI10944,O03536,P029,3,384.93
OI10945,O00966,P060,5,349.64
OI10946,O00966,P004,5,23.57
OI10947,O00966,P009,5,384.59
OI10948,O01960,P049,2,34.75
OI10949,O01960,P005,2,227.13
OI10950,O01960,P036,3,15.81
OI10951,O01960,P059,3,10.1
OI10952,O02654,P031,1,90.92
OI10953,O04192,P021,4,443.61
OI10954,O04420,P043,2,447.66
OI10955,O05691,P011,1,54.4
OI10956,O05691,P010,3,383.82
OI10957,O05691,P003,1,183.12
OI10958,O05796,P060,1,349.64
OI10959,O00402,P044,2,356.11
OI10960,O00402,P008,1,133.96
OI10961,O02416,P042,3,358.05
OI10962,O02416,P054,4,310.0
OI10963,O02416,P023,1,416.72
OI10964,O03285,P045,3,296.59
OI10965,O03285,P036,3,15.81
OI10966,O04543,P048,5,146.16
OI10967,O04543,P060,2,349.64
OI10968,O04846,P007,1,293.42
OI10969,O04846,P013,2,417.94
OI10970,O04846,P025,1,349.98
OI10971,O04846,P045,2,296.59
OI10972,O05146,P007,5,293.42
OI10973,O05146,P041,5,76.71
OI10974,O05146,P043,2,447.66
OI10975,O05146,P027,4,9.99
OI10976,O05304,P041,2,76.71
OI10977,O00250,P051,3,389.34
OI10978,O00250,P018,5,252.47
OI10979,O00668,P060,3,349.64
OI10980,O00668,P031,5,90.92
OI10981,O00822,P055,1,29.47
OI10982,O00822,P049,2,34.75
OI10983,O00822,P035,5,67.39
OI10984,O00972,P026,4,29.64
OI10985,O01242,P037,5,193.81
OI10986,O01242,P045,4,296.59
OI10987,O02441,P005,1,227.13
OI10988,O02441,P044,5,356.11
OI10989,O02817,P001,4,322.04
OI10990,O03139,P048,5,146.16
OI10991,O03139,P026,3,29.64
OI10992,O03139,P037,1,193.81
OI10993,O03242,P016,5,407.27
OI10994,O03242,P031,4,90.92
OI10995,O03242,P028,4,185.4
OI10996,O03827,P030,3,268.92
OI10997,O03827,P037,1,193.81
OI10998,O04722,P029,3,384.93
OI10999,O04722,P003,5,183.12
OI11000,O04722,P037,1,193.81
OI11001,O05360,P002,1,154.29
OI11002,O05360,P038,2,133.77
OI11003,O05428,P056,5,28.94
OI11004,O05844,P041,1,76.71
OI11005,O05844,P053,5,123.07
OI11006,O00816,P021,5,443.61
OI11007,O00816,P028,1,185.4
OI11008,O01010,P037,2,193.81
OI11009,O02463,P055,4,29.47
OI11010,O02463,P046,5,23.84
OI11011,O03011,P024,5,29.52
OI11012,O03011,P004,1,23.57
OI11013,O03011,P057,5,91.24
OI11014,O03011,P011,3,54.4
OI11015,O03942,P055,5,29.47
OI11016,O04131,P011,2,54.4
OI11017,O04131,P003,2,183.12
OI11018,O04131,P054,3,310.0
OI11019,O04592,P048,5,146.16
OI11020,O04592,P042,4,358.05
OI11021,O04592,P002,4,154.29
OI11022,O04611,P029,4,384.93
OI11023,O04611,P044,4,356.11
OI11024,O04847,P034,5,271.08
OI11025,O00195,P056,4,28.94
OI11026,O00195,P037,4,193.81
OI11027,O00195,P005,3,227.13
OI11028,O01963,P039,5,409.81
OI11029,O01963,P031,4,90.92
OI11030,O02490,P048,1,146.16
OI11031,O02490,P021,4,443.61
OI11032,O02490,P058,2,114.8
OI11033,O03377,P015,1,441.96
OI11034,O03377,P008,3,133.96
OI11035,O04673,P058,5,114.8
OI11036,O04673,P009,3,384.59
OI11037,O04673,P001,5,322.04
OI11038,O05291,P035,5,67.39
OI11039,O05291,P041,4,76.71
OI11040,O05291,P039,2,409.81
OI11041,O00186,P011,2,54.4
OI11042,O00186,P025,2,349.98
OI11043,O00186,P007,4,293.42
OI11044,O00209,P037,2,193.81
OI11045,O00209,P001,2,322.04
OI11046,O00209,P039,4,409.81
OI11047,O00209,P007,4,293.42
OI11048,O00782,P048,3,146.16
OI11049,O00782,P002,5,154.29
OI11050,O00782,P057,4,91.24
OI11051,O02954,P022,2,358.81
OI11052,O02954,P047,2,116.76
OI11053,O02954,P017,2,391.13
OI11054,O03862,P019,4,135.4
OI11055,O04309,P015,1,441.96
OI11056,O04309,P056,5,28.94
OI11057,O04309,P017,3,391.13
OI11058,O04778,P004,2,23.57
OI11059,O04778,P037,4,193.81
OI11060,O04778,P044,5,356.11
OI11061,O02506,P051,1,389.34
OI11062,O03231,P026,3,29.64
OI11063,O00424,P024,2,29.52
OI11064,O00424,P036,5,15.81
OI11065,O00424,P017,5,391.13
OI11066,O01243,P043,4,447.66
OI11067,O01243,P028,1,185.4
OI11068,O01243,P018,2,252.47
OI11069,O01902,P039,5,409.81
OI11070,O01902,P037,4,193.81
OI11071,O02575,P003,4,183.12
OI11072,O02575,P018,4,252.47
OI11073,O04271,P006,4,323.74
OI11074,O04271,P042,4,358.05
OI11075,O04346,P049,1,34.75
OI11076,O04346,P043,4,447.66
OI11077,O04346,P059,1,10.1
OI11078,O01187,P029,5,384.93
OI11079,O01187,P024,5,29.52
OI11080,O02037,P031,1,90.92
OI11081,O02037,P054,4,310.0
OI11082,O04677,P032,3,364.88
OI11083,O04677,P047,5,116.76
OI11084,O04677,P020,1,62.75
OI11085,O04805,P014,3,11.23
OI11086,O04805,P052,1,155.23
OI11087,O05307,P005,3,227.13
OI11088,O00117,P052,1,155.23
OI11089,O00224,P031,5,90.92
OI11090,O00224,P016,1,407.27
OI11091,O00224,P059,4,10.1
OI11092,O00677,P045,2,296.59
OI11093,O01449,P017,1,391.13
OI11094,O01449,P012,3,86.46
OI11095,O02109,P028,3,185.4
OI11096,O02109,P035,2,67.39
OI11097,O02109,P024,3,29.52
OI11098,O02172,P017,5,391.13
OI11099,O02172,P018,3,252.47
OI11100,O02172,P028,1,185.4
OI11101,O02375,P051,2,389.34
OI11102,O02375,P041,2,76.71
OI11103,O02375,P016,1,407.27
OI11104,O02375,P011,2,54.4
OI11105,O05923,P011,5,54.4
OI11106,O05923,P045,4,296.59
OI11107,O00075,P019,5,135.4
OI11108,O00075,P006,2,323.74
OI11109,O00167,P041,3,76.71
OI11110,O00167,P020,2,62.75
OI11111,O00167,P006,1,323.74
OI11112,O00305,P011,2,54.4
OI11113,O00305,P009,2,384.59
OI11114,O00559,P041,4,76.71
OI11115,O00559,P032,2,364.88
OI11116,O01054,P002,5,154.29
OI11117,O01054,P023,1,416.72
OI11118,O01054,P009,5,384.59
OI11119,O03409,P011,3,54.4
OI11120,O03409,P057,1,91.24
OI11121,O03409,P006,1,323.74
OI11122,O00321,P032,3,364.88
OI11123,O00321,P050,2,182.2
OI11124,O00321,P004,1,23.57
OI11125,O00336,P015,5,441.96
OI11126,O00653,P009,1,384.59
OI11127,O00653,P029,2,384.93
OI11128,O00653,P018,1,252.47
OI11129,O01402,P030,1,268.92
OI11130,O01402,P019,1,135.4
OI11131,O02985,P050,5,182.2
OI11132,O03693,P004,2,23.57
OI11133,O03693,P059,3,10.1
OI11134,O03693,P037,4,193.81
OI11135,O03694,P058,2,114.8
OI11136,O03694,P047,3,116.76
OI11137,O03694,P017,4,391.13
OI11138,O03694,P002,4,154.29
OI11139,O04093,P043,5,447.66
OI11140,O04173,P044,1,356.11
OI11141,O04173,P009,2,384.59
OI11142,O04184,P029,5,384.93
OI11143,O05014,P058,1,114.8
OI11144,O05014,P032,2,364.88
OI11145,O05014,P031,3,90.92
OI11146,O05116,P015,5,441.96
OI11147,O05116,P038,4,133.77
OI11148,O05116,P022,3,358.81
OI11149,O00157,P058,1,114.8
OI11150,O00157,P031,2,90.92
OI11151,O00238,P004,2,23.57
OI11152,O00238,P014,1,11.23
OI11153,O00238,P033,4,68.48
OI11154,O00238,P013,5,417.94
OI11155,O00495,P024,2,29.52
OI11156,O00495,P033,3,68.48
OI11157,O00495,P049,5,34.75
OI11158,O00570,P051,5,389.34
OI11159,O00570,P046,5,23.84
OI11160,O00600,P028,1,185.4
OI11161,O01014,P060,2,349.64
OI11162,O01014,P012,2,86.46
OI11163,O02176,P006,5,323.74
OI11164,O02176,P035,5,67.39
OI11165,O02409,P001,3,322.04
OI11166,O03525,P008,1,133.96
OI11167,O03525,P012,2,86.46
OI11168,O03525,P025,2,349.98
OI11169,O03525,P001,5,322.04
OI11170,O04643,P022,2,358.81
OI11171,O04643,P007,2,293.42
OI11172,O00247,P032,3,364.88
OI11173,O00247,P007,4,293.42
OI11174,O00459,P041,1,76.71
OI11175,O01970,P029,4,384.93
OI11176,O01970,P034,2,271.08
OI11177,O01970,P044,5,356.11
OI11178,O02070,P050,4,182.2
OI11179,O02070,P022,1,358.81
OI11180,O02070,P024,3,29.52
OI11181,O02070,P055,2,29.47
OI11182,O02671,P047,3,116.76
OI11183,O02671,P044,3,356.11
OI11184,O02671,P002,1,154.29
OI11185,O03850,P060,5,349.64
OI11186,O04591,P056,1,28.94
OI11187,O04591,P040,5,296.82
OI11188,O04591,P054,3,310.0
OI11189,O04975,P003,2,183.12
OI11190,O04975,P060,1,349.64
OI11191,O05387,P026,5,29.64
OI11192,O05387,P031,2,90.92
OI11193,O05387,P017,2,391.13
OI11194,O05409,P018,2,252.47
OI11195,O05409,P031,1,90.92
OI11196,O05409,P033,2,68.48
OI11197,O05942,P031,4,90.92
OI11198,O05942,P001,3,322.04
OI11199,O00610,P010,2,383.82
OI11200,O00610,P014,5,11.23
OI11201,O00610,P040,1,296.82
OI11202,O00610,P051,4,389.34
OI11203,O01017,P027,4,9.99
OI11204,O01017,P049,3,34.75
OI11205,O01017,P005,3,227.13
OI11206,O03198,P014,4,11.23
OI11207,O03198,P012,3,86.46
OI11208,O03887,P053,2,123.07
OI11209,O04840,P029,3,384.93
OI11210,O04840,P007,3,293.42
OI11211,O04840,P036,2,15.81
OI11212,O04840,P011,1,54.4
OI11213,O05173,P042,3,358.05
OI11214,O05271,P048,5,146.16
OI11215,O05271,P059,1,10.1
OI11216,O05496,P031,1,90.92
OI11217,O05496,P048,1,146.16
OI11218,O00165,P027,4,9.99
OI11219,O00165,P023,2,416.72
OI11220,O00165,P060,1,349.64
OI11221,O01218,P041,5,76.71
OI11222,O01218,P009,1,384.59
OI11223,O01996,P021,5,443.61
OI11224,O01996,P011,3,54.4
OI11225,O01996,P018,5,252.47
OI11226,O03846,P046,5,23.84
OI11227,O03846,P030,4,268.92
OI11228,O03982,P028,3,185.4
OI11229,O03995,P051,4,389.34
OI11230,O03995,P047,1,116.76
OI11231,O04762,P030,3,268.92
OI11232,O04762,P042,5,358.05
OI11233,O04930,P044,2,356.11
OI11234,O04930,P007,5,293.42
OI11235,O05231,P044,4,356.11
OI11236,O05231,P032,2,364.88
OI11237,O05231,P017,2,391.13
OI11238,O05231,P020,2,62.75
OI11239,O05251,P019,1,135.4
OI11240,O05251,P026,2,29.64
OI11241,O05251,P049,2,34.75
OI11242,O05251,P008,5,133.96
OI11243,O05705,P025,1,349.98
OI11244,O05705,P038,3,133.77
OI11245,O05932,P040,4,296.82
OI11246,O05932,P012,5,86.46
OI11247,O05932,P007,2,293.42
OI11248,O05932,P051,2,389.34
OI11249,O00533,P016,2,407.27
OI11250,O00533,P025,1,349.98
OI11251,O00533,P048,2,146.16
OI11252,O02483,P003,1,183.12
OI11253,O02483,P019,5,135.4
OI11254,O02483,P053,1,123.07
OI11255,O02483,P047,2,116.76
OI11256,O02964,P047,5,116.76
OI11257,O02964,P018,5,252.47
OI11258,O02964,P044,5,356.11
OI11259,O02992,P046,5,23.84
OI11260,O02992,P005,3,227.13
OI11261,O03549,P032,2,364.88
OI11262,O04352,P009,3,384.59
OI11263,O04352,P043,5,447.66
OI11264,O04352,P019,4,135.4
OI11265,O04683,P042,5,358.05
OI11266,O04683,P058,2,114.8
OI11267,O05339,P019,4,135.4
OI11268,O05339,P004,4,23.57
OI11269,O05920,P001,2,322.04
OI11270,O05920,P051,2,389.34
OI11271,O05920,P020,4,62.75
OI11272,O00230,P037,5,193.81
OI11273,O00230,P038,4,133.77
OI11274,O00369,P025,4,349.98
OI11275,O00369,P050,1,182.2
OI11276,O00369,P005,2,227.13
OI11277,O00792,P022,5,358.81
OI11278,O00792,P047,5,116.76
OI11279,O00792,P049,2,34.75
OI11280,O01361,P031,2,90.92
OI11281,O01361,P048,5,146.16
OI11282,O01361,P034,2,271.08
OI11283,O01361,P043,3,447.66
OI11284,O01643,P014,1,11.23
OI11285,O01643,P005,5,227.13
OI11286,O01643,P007,3,293.42
OI11287,O02108,P041,2,76.71
OI11288,O03157,P045,2,296.59
OI11289,O03462,P047,3,116.76
OI11290,O03565,P017,4,391.13
OI11291,O03565,P034,2,271.08
OI11292,O03565,P006,5,323.74
OI11293,O03565,P009,5,384.59
OI11294,O04493,P057,1,91.24
OI11295,O04692,P059,5,10.1
OI11296,O04692,P005,4,227.13
OI11297,O04692,P050,3,182.2
OI11298,O04692,P018,1,252.47
OI11299,O00101,P036,5,15.81
OI11300,O00101,P032,5,364.88
OI11301,O00101,P008,2,133.96
OI11302,O00914,P048,5,146.16
OI11303,O00914,P038,4,133.77
OI11304,O00914,P001,2,322.04
OI11305,O01398,P013,1,417.94
OI11306,O02565,P009,2,384.59
OI11307,O02565,P035,1,67.39
OI11308,O03182,P053,2,123.07
OI11309,O03182,P043,5,447.66
OI11310,O03182,P005,1,227.13
OI11311,O03604,P033,2,68.48
OI11312,O03604,P014,4,11.23
OI11313,O05371,P037,4,193.81
OI11314,O05371,P039,3,409.81
OI11315,O05371,P027,5,9.99
OI11316,O05371,P059,3,10.1
OI11317,O05516,P035,2,67.39
OI11318,O05516,P030,5,268.92
OI11319,O05516,P024,1,29.52
OI11320,O01028,P047,2,116.76
OI11321,O01028,P027,2,9.99
OI11322,O01028,P040,4,210.74
OI11323,O01279,P057,4,91.24
OI11324,O01279,P032,1,364.88
OI11325,O01279,P013,2,417.94
OI11326,O01279,P007,5,293.42
OI11327,O02064,P045,3,210.58
OI11328,O02211,P005,2,227.13
OI11329,O02940,P022,1,358.81
OI11330,O02940,P016,5,407.27
OI11331,O02940,P010,3,383.82
OI11332,O04618,P022,1,358.81
OI11333,O04618,P059,3,10.1
OI11334,O04618,P006,3,323.74
OI11335,O01080,P007,4,293.42
OI11336,O01080,P022,3,358.81
OI11337,O01080,P006,4,323.74
OI11338,O02046,P030,1,268.92
OI11339,O02046,P049,1,34.75
OI11340,O02046,P009,1,384.59
OI11341,O03239,P042,2,254.22
OI11342,O03731,P039,2,409.81
OI11343,O03731,P003,3,183.12
OI11344,O03731,P026,2,29.64
OI11345,O05517,P014,1,11.23
OI11346,O05517,P051,4,389.34
OI11347,O05517,P058,2,114.8
OI11348,O05517,P042,2,254.22
OI11349,O01045,P001,1,322.04
OI11350,O01045,P028,4,185.4
OI11351,O01045,P031,5,90.92
OI11352,O01180,P046,3,16.93
OI11353,O01180,P016,1,407.27
OI11354,O01180,P010,5,383.82
OI11355,O01598,P034,2,271.08
OI11356,O01598,P032,1,364.88
OI11357,O02397,P044,1,252.84
OI11358,O03031,P057,5,91.24
OI11359,O03031,P032,2,364.88
OI11360,O03031,P051,3,389.34
OI11361,O03092,P048,4,146.16
OI11362,O03092,P018,1,252.47
OI11363,O03255,P033,3,68.48
OI11364,O03255,P028,3,185.4
OI11365,O03255,P032,1,364.88
OI11366,O05997,P053,5,123.07
OI11367,O05997,P018,4,252.47
OI11368,O01585,P043,4,317.84
OI11369,O01831,P054,1,310.0
OI11370,O01831,P042,1,254.22
OI11371,O02743,P003,5,183.12
OI11372,O03109,P036,2,15.81
OI11373,O03109,P008,5,133.96
OI11374,O03109,P038,3,133.77
OI11375,O03514,P020,1,62.75
OI11376,O03514,P035,4,67.39
OI11377,O04226,P002,1,154.29
OI11378,O04226,P016,4,407.27
OI11379,O04226,P007,3,293.42
OI11380,O04235,P035,4,67.39
OI11381,O04235,P038,5,133.77
OI11382,O04235,P045,5,210.58
OI11383,O04235,P012,2,86.46
