order_id,order_date,customer_id,channel,status
O03219,2025-07-07,C0054,phone,completed
O03477,2025-07-07,C0147,web,completed
O03703,2025-07-07,C0176,web,completed
O03726,2025-07-07,C0119,store,completed
O04151,2025-07-07,C0083,web,completed
O05122,2025-07-07,C0180,store,completed
O00175,2025-07-08,C0136,web,completed
O00592,2025-07-08,C0172,web,completed
O00689,2025-07-08,C0038,web,completed
O00744,2025-07-08,C0136,web,completed
O01658,2025-07-08,C0069,store,completed
O01671,2025-07-08,C0148,store,completed
O02101,2025-07-08,C0146,store,completed
O03370,2025-07-08,C0153,web,completed
O04290,2025-07-08,C0137,web,completed
O05315,2025-07-08,C0071,web,completed
O05966,2025-07-08,C0005,web,completed
O00135,2025-07-09,C0016,web,completed
O00263,2025-07-09,C0015,web,completed
O00806,2025-07-09,C0070,web,completed
O01911,2025-07-09,C0142,web,completed
O02011,2025-07-09,C0031,web,completed
O02509,2025-07-09,C0136,web,completed
O02613,2025-07-09,C0103,store,completed
O03902,2025-07-09,C0146,web,completed
O04189,2025-07-09,C0029,store,completed
O05158,2025-07-09,C0127,web,completed
O05321,2025-07-09,C0131,web,completed
O05481,2025-07-09,C0140,web,completed
O00888,2025-07-10,C0034,web,completed
O01501,2025-07-10,C0173,web,pending
O01554,2025-07-10,C0028,web,completed
O01985,2025-07-10,C0154,store,completed
O02443,2025-07-10,C0047,store,completed
O02608,2025-07-10,C0010,web,pending
O02885,2025-07-10,C0106,web,completed
O03310,2025-07-10,C0100,web,completed
O00121,2025-07-11,C0064,store,completed
O00780,2025-07-11,C0122,web,completed
O00959,2025-07-11,C0058,web,completed
O01172,2025-07-11,C0107,store,completed
O01524,2025-07-11,C0037,phone,completed
O01930,2025-07-11,C0091,web,completed
O02822,2025-07-11,C0046,web,completed
O02904,2025-07-11,C0163,web,cancelled
O03108,2025-07-11,C0139,phone,completed
O05330,2025-07-11,C0124,web,completed
O05599,2025-07-11,C0106,web,completed
O00265,2025-07-12,C0100,store,completed
O00478,2025-07-12,C0082,store,completed
O01514,2025-07-12,C0060,web,completed
O03461,2025-07-12,C0034,store,completed
O04483,2025-07-12,C0003,web,completed
O04876,2025-07-12,C0162,web,completed
O05230,2025-07-12,C0178,web,completed
O05238,2025-07-12,C0009,web,completed
O05334,2025-07-12,C0007,web,completed
O00092,2025-07-13,C0025,web,completed
O00272,2025-07-13,C0073,store,completed
O00532,2025-07-13,C0046,web,completed
O01237,2025-07-13,C0052,web,completed
O02819,2025-07-13,C0021,web,completed
O03123,2025-07-13,C0002,web,completed
O03196,2025-07-13,C0040,store,completed
O03357,2025-07-13,C0144,web,completed
O03813,2025-07-13,C0078,web,pending
O04983,2025-07-13,C0059,store,cancelled
O05329,2025-07-13,C0167,phone,completed
O05514,2025-07-13,C0175,web,completed
O00680,2025-07-14,C0108,web,cancelled
O01420,2025-07-14,C0035,store,completed
O01652,2025-07-14,C0162,web,cancelled
O01791,2025-07-14,C0145,store,completed
O03760,2025-07-14,C0164,web,completed
O04693,2025-07-14,C0111,web,completed
O05355,2025-07-14,C0054,store,completed
O05800,2025-07-14,C0081,store,completed
O00282,2025-07-15,C0017,web,completed
O01316,2025-07-15,C0061,store,completed
O02514,2025-07-15,C0078,web,completed
O02907,2025-07-15,C0176,web,completed
O02956,2025-07-15,C0090,web,completed
O04340,2025-07-15,C0071,web,completed
O04664,2025-07-15,C0058,web,completed
O01517,2025-07-16,C0079,web,completed
O01623,2025-07-16,C0105,web,completed
O02570,2025-07-16,C0012,store,completed
O03037,2025-07-16,C0008,phone,completed
O03482,2025-07-16,C0087,web,completed
O03798,2025-07-16,C0152,web,completed
O04767,2025-07-16,C0113,web,completed
O04855,2025-07-16,C0099,web,completed
O00240,2025-07-17,C0114,web,completed
O00267,2025-07-17,C0180,store,completed
O00479,2025-07-17,C0167,web,completed
O00582,2025-07-17,C0113,phone,completed
O00657,2025-07-17,C0090,web,completed
O01334,2025-07-17,C0118,web,pending
O01724,2025-07-17,C0118,web,completed
O02013,2025-07-17,C0115,web,completed
O03118,2025-07-17,C0020,web,completed
O03423,2025-07-17,C0160,web,completed
O00045,2025-07-18,C0163,phone,pending
O00382,2025-07-18,C0065,web,completed
O00575,2025-07-18,C0172,store,completed
O01085,2025-07-18,C0116,web,completed
O01177,2025-07-18,C0170,web,completed
O02177,2025-07-18,C0023,web,completed
O03547,2025-07-18,C0147,phone,completed
O05413,2025-07-18,C0138,web,completed
O05425,2025-07-18,C0125,web,completed
O05442,2025-07-18,C0178,web,completed
O05715,2025-07-18,C0168,web,cancelled
O05847,2025-07-18,C0064,web,completed
O00170,2025-07-19,C0060,web,completed
O00952,2025-07-19,C0075,web,completed
O01209,2025-07-19,C0085,web,completed
O01304,2025-07-19,C0132,web,completed
O02056,2025-07-19,C0140,store,completed
O03364,2025-07-19,C0176,web,completed
O04317,2025-07-19,C0004,phone,completed
O04464,2025-07-19,C0140,store,completed
O00278,2025-07-20,C0140,store,completed
O02556,2025-07-20,C0004,web,completed
O03333,2025-07-20,C0160,web,completed
O03493,2025-07-20,C0042,web,completed
O05357,2025-07-20,C0029,web,completed
O05639,2025-07-20,C0089,phone,completed
O04950,2025-07-21,C0113,store,completed
O05221,2025-07-21,C0054,phone,completed
O05742,2025-07-21,C0065,store,completed
O05955,2025-07-21,C0127,web,completed
O00149,2025-07-22,C0031,store,completed
O00241,2025-07-22,C0121,phone,completed
O00560,2025-07-22,C0019,web,completed
O04327,2025-07-22,C0035,web,completed
O04994,2025-07-22,C0049,web,pending
O01208,2025-07-23,C0135,web,completed
O01678,2025-07-23,C0014,store,completed
O02246,2025-07-23,C0093,store,completed
O02450,2025-07-23,C0126,web,completed
O03948,2025-07-23,C0141,store,completed
O04517,2025-07-23,C0174,web,completed
O05946,2025-07-23,C0059,web,completed
O00605,2025-07-24,C0118,web,completed
O03141,2025-07-24,C0118,store,completed
O03644,2025-07-24,C0118,web,completed
O03950,2025-07-24,C0050,web,completed
O04070,2025-07-24,C0007,web,completed
O04276,2025-07-24,C0118,web,cancelled
O04457,2025-07-24,C0117,store,completed
O04507,2025-07-24,C0018,web,cancelled
O04880,2025-07-24,C0150,web,completed
O00335,2025-07-25,C0047,web,completed
O00445,2025-07-25,C0033,web,completed
O01118,2025-07-25,C0113,web,completed
O01804,2025-07-25,C0110,store,completed
O01859,2025-07-25,C0050,web,completed
O02098,2025-07-25,C0040,web,completed
O03412,2025-07-25,C0052,phone,completed
O03492,2025-07-25,C0036,web,completed
O03498,2025-07-25,C0058,phone,completed
O03930,2025-07-25,C0064,phone,completed
O04652,2025-07-25,C0134,store,completed
O04663,2025-07-25,C0014,web,completed
O05909,2025-07-25,C0120,store,completed
O00636,2025-07-26,C0134,web,completed
O01799,2025-07-26,C0077,phone,completed
O02385,2025-07-26,C0013,web,completed
O03277,2025-07-26,C0171,store,completed
O03308,2025-07-26,C0074,web,completed
O03536,2025-07-26,C0046,web,completed
O00966,2025-07-27,C0159,web,completed
O01960,2025-07-27,C0173,store,completed
O02654,2025-07-27,C0116,web,completed
O04192,2025-07-27,C0133,store,completed
O04420,2025-07-27,C0055,store,completed
O05691,2025-07-27,C0085,web,completed
O05796,2025-07-27,C0003,phone,completed
O00402,2025-07-28,C0044,web,cancelled
O02416,2025-07-28,C0088,web,completed
O03285,2025-07-28,C0179,web,completed
O04543,2025-07-28,C0057,web,completed
O04846,2025-07-28,C0098,store,completed
O05146,2025-07-28,C0120,store,completed
O05304,2025-07-28,C0131,web,completed
O00250,2025-07-29,C0087,web,completed
O00668,2025-07-29,C0019,web,completed
O00822,2025-07-29,C0054,web,completed
O00972,2025-07-29,C0098,store,completed
O01242,2025-07-29,C0083,web,completed
O02441,2025-07-29,C0036,web,completed
O02817,2025-07-29,C0141,web,completed
O03139,2025-07-29,C0001,phone,completed
O03242,2025-07-29,C0111,store,completed
O03827,2025-07-29,C0057,store,completed
O04722,2025-07-29,C0033,store,completed
O05360,2025-07-29,C0138,web,completed
O05428,2025-07-29,C0026,store,completed
O05844,2025-07-29,C0045,web,completed
O00816,2025-07-30,C0146,store,completed
O01010,2025-07-30,C0114,phone,completed
O02463,2025-07-30,C0124,phone,completed
O03011,2025-07-30,C0056,web,completed
O03942,2025-07-30,C0029,web,completed
O04131,2025-07-30,C0179,web,completed
O04592,2025-07-30,C0147,web,completed
O04611,2025-07-30,C0003,web,completed
O04847,2025-07-30,C0082,web,completed
O00195,2025-07-31,C0112,web,completed
O01963,2025-07-31,C0146,web,completed
O02490,2025-07-31,C0014,web,completed
O03377,2025-07-31,C0146,phone,completed
O04673,2025-07-31,C0087,web,completed
O05291,2025-07-31,C0054,store,completed
O00186,2025-08-01,C0155,web,completed
O00209,2025-08-01,C0035,web,cancelled
O00782,2025-08-01,C0082,web,completed
O02954,2025-08-01,C0054,store,completed
O03862,2025-08-01,C0112,phone,completed
O04309,2025-08-01,C0023,store,completed
O04778,2025-08-01,C0067,phone,completed
O02506,2025-08-02,C0075,store,completed
O03231,2025-08-02,C0043,web,completed
O00424,2025-08-03,C0061,phone,completed
O01243,2025-08-03,C0075,web,completed
O01902,2025-08-03,C0133,phone,completed
O02575,2025-08-03,C0030,web,completed
O04271,2025-08-03,C0008,store,completed
O04346,2025-08-03,C0175,web,completed
O01187,2025-08-04,C0093,store,completed
O02037,2025-08-04,C0110,web,completed
O04677,2025-08-04,C0104,web,cancelled
O04805,2025-08-04,C0059,web,completed
O05307,2025-08-04,C0142,phone,completed
O00117,2025-08-05,C0118,phone,pending
O00224,2025-08-05,C0037,store,completed
O00677,2025-08-05,C0034,web,completed
O01449,2025-08-05,C0100,web,completed
O02109,2025-08-05,C0049,web,completed
O02172,2025-08-05,C0027,web,pending
O02375,2025-08-05,C0171,store,cancelled
O05923,2025-08-05,C0023,store,completed
O00075,2025-08-06,C0024,web,completed
O00167,2025-08-06,C0156,web,completed
O00305,2025-08-06,C0045,store,completed
O00559,2025-08-06,C0113,web,completed
O01054,2025-08-06,C0017,web,completed
O03409,2025-08-06,C0134,web,completed
O00321,2025-08-07,C0045,web,completed
O00336,2025-08-07,C0152,web,completed
O00653,2025-08-07,C0033,web,completed
O01402,2025-08-07,C0029,web,completed
O02985,2025-08-07,C0179,web,completed
O03693,2025-08-07,C0041,web,completed
O03694,2025-08-07,C0096,phone,pending
O04093,2025-08-07,C0005,web,completed
O04173,2025-08-07,C0079,web,completed
O04184,2025-08-07,C0092,web,completed
O05014,2025-08-07,C0132,store,completed
O05116,2025-08-07,C0143,store,completed
O00157,2025-08-08,C0160,phone,completed
O00238,2025-08-08,C0148,web,completed
O00495,2025-08-08,C0083,web,completed
O00570,2025-08-08,C0145,web,completed
O00600,2025-08-08,C0155,web,cancelled
O01014,2025-08-08,C0152,store,completed
O02176,2025-08-08,C0082,web,completed
O02409,2025-08-08,C0140,store,completed
O03525,2025-08-08,C0008,web,completed
O04643,2025-08-08,C0060,web,completed
O00247,2025-08-09,C0028,web,completed
O00459,2025-08-09,C0109,store,completed
O01970,2025-08-09,C0160,web,completed
O02070,2025-08-09,C0010,web,completed
O02671,2025-08-09,C0160,store,completed
O03850,2025-08-09,C0026,web,completed
O04591,2025-08-09,C0053,web,completed
O04975,2025-08-09,C0055,store,completed
O05387,2025-08-09,C0154,web,completed
O05409,2025-08-09,C0092,web,completed
O05942,2025-08-09,C0120,web,completed
O00610,2025-08-10,C0042,store,completed
O01017,2025-08-10,C0169,web,completed
O03198,2025-08-10,C0004,web,completed
O03887,2025-08-10,C0099,web,completed
O04840,2025-08-10,C0036,web,pending
O05173,2025-08-10,C0029,phone,completed
O05271,2025-08-10,C0160,store,completed
O05496,2025-08-10,C0101,web,completed
O00165,2025-08-11,C0072,web,completed
O01218,2025-08-11,C0163,store,completed
O01996,2025-08-11,C0116,store,completed
O03846,2025-08-11,C0067,store,completed
O03982,2025-08-11,C0176,web,completed
O03995,2025-08-11,C0078,store,completed
O04762,2025-08-11,C0032,web,completed
O04930,2025-08-11,C0095,web,completed
O05231,2025-08-11,C0069,store,completed
O05251,2025-08-11,C0104,web,completed
O05705,2025-08-11,C0174,web,completed
O05932,2025-08-11,C0123,web,completed
O00533,2025-08-12,C0157,web,completed
O02483,2025-08-12,C0126,web,cancelled
O02964,2025-08-12,C0157,web,cancelled
O02992,2025-08-12,C0004,web,completed
O03549,2025-08-12,C0014,store,completed
O04352,2025-08-12,C0152,store,completed
O04683,2025-08-12,C0153,web,completed
O05339,2025-08-12,C0126,web,completed
O05920,2025-08-12,C0146,store,completed
O00230,2025-08-13,C0042,store,completed
O00369,2025-08-13,C0061,web,completed
O00792,2025-08-13,C0023,web,completed
O01361,2025-08-13,C0091,store,completed
O01643,2025-08-13,C0163,store,completed
O02108,2025-08-13,C0047,web,completed
O03157,2025-08-13,C0007,phone,completed
O03462,2025-08-13,C0168,store,completed
O03565,2025-08-13,C0007,web,completed
O04493,2025-08-13,C0001,web,completed
O04692,2025-08-13,C0050,store,completed
O00101,2025-08-14,C0044,phone,cancelled
O00914,2025-08-14,C0138,web,completed
O01398,2025-08-14,C0013,web,completed
O02565,2025-08-14,C0075,web,completed
O03182,2025-08-14,C0105,web,completed
O03604,2025-08-14,C0038,web,completed
O05371,2025-08-14,C0029,web,completed
O05516,2025-08-14,C0099,store,completed
O01028,2025-08-15,C0006,store,completed
O01279,2025-08-15,C0059,web,completed
O02064,2025-08-15,C0103,store,completed
O02211,2025-08-15,C0138,store,completed
O02940,2025-08-15,C0063,store,completed
O04618,2025-08-15,C0009,store,completed
O01080,2025-08-16,C0082,web,completed
O02046,2025-08-16,C0160,web,completed
O03239,2025-08-16,C0163,store,completed
O03731,2025-08-16,C0140,web,cancelled
O05517,2025-08-16,C0011,web,completed
O01045,2025-08-17,C0156,web,completed
O01180,2025-08-17,C0142,store,completed
O01598,2025-08-17,C0004,web,completed
O02397,2025-08-17,C0016,web,completed
O03031,2025-08-17,C0008,store,completed
O03092,2025-08-17,C0075,store,completed
O03255,2025-08-17,C0029,store,completed
O05997,2025-08-17,C0123,store,completed
O01585,2025-08-18,C0094,web,completed
O01831,2025-08-18,C0084,web,completed
O02743,2025-08-18,C0022,web,completed
O03109,2025-08-18,C0118,web,completed
O03514,2025-08-18,C0045,web,completed
O04226,2025-08-18,C0103,web,completed
O04235,2025-08-18,C0048,web,completed
O00048,2025-08-19,C0153,web,completed
O00664,2025-08-19,C0179,web,completed
O00876,2025-08-19,C0147,web,completed
O00977,2025-08-19,C0080,store,completed
O01034,2025-08-19,C0076,store,completed
O01097,2025-08-19,C0164,web,completed
O01338,2025-08-19,C0004,web,cancelled
O02232,2025-08-19,C0083,web,completed
O02403,2025-08-19,C0171,phone,completed
O03278,2025-08-19,C0036,store,completed
O03384,2025-08-19,C0065,web,completed
O03814,2025-08-19,C0125,store,completed
O04553,2025-08-19,C0027,store,completed
O04732,2025-08-19,C0152,web,completed
O05006,2025-08-19,C0124,web,completed
O05345,2025-08-19,C0153,web,completed
O05592,2025-08-19,C0073,web,completed
O05822,2025-08-19,C0084,web,completed
O01032,2025-08-20,C0022,phone,completed
O01841,2025-08-20,C0037,web,completed
O03256,2025-08-20,C0152,web,completed
O03312,2025-08-20,C0032,web,completed
O04332,2025-08-20,C0095,store,completed
O04364,2025-08-20,C0164,web,completed
O04393,2025-08-20,C0041,web,completed
O05452,2025-08-20,C0019,web,cancelled
O00769,2025-08-21,C0137,web,completed
O01832,2025-08-21,C0005,web,completed
O03459,2025-08-21,C0037,web,completed
O01055,2025-08-22,C0035,web,completed
O01570,2025-08-22,C0026,web,completed
O02616,2025-08-22,C0009,web,completed
O02773,2025-08-22,C0084,web,completed
O03539,2025-08-22,C0157,store,completed
O03981,2025-08-22,C0054,web,completed
O04086,2025-08-22,C0126,phone,completed
O01354,2025-08-23,C0029,store,completed
O02929,2025-08-23,C0118,web,completed
O03478,2025-08-23,C0140,web,completed
O05671,2025-08-23,C0158,web,completed
O05713,2025-08-23,C0091,web,completed
O00269,2025-08-24,C0110,phone,completed
O00713,2025-08-24,C0044,store,completed
O01685,2025-08-24,C0060,store,completed
O02066,2025-08-24,C0005,store,completed
O03218,2025-08-24,C0113,web,completed
O00448,2025-08-25,C0006,web,completed
O01149,2025-08-25,C0040,store,completed
O01709,2025-08-25,C0084,store,completed
O01754,2025-08-25,C0077,web,completed
O02913,2025-08-25,C0160,web,completed
O03397,2025-08-25,C0109,web,completed
O03967,2025-08-25,C0042,web,pending
O04850,2025-08-25,C0019,web,completed
O04970,2025-08-25,C0055,web,pending
O05533,2025-08-25,C0167,store,completed
O00008,2025-08-26,C0058,store,completed
O00802,2025-08-26,C0032,web,completed
O01265,2025-08-26,C0030,web,completed
O01820,2025-08-26,C0121,store,completed
O01962,2025-08-26,C0153,web,completed
O02193,2025-08-26,C0128,web,completed
O02511,2025-08-26,C0162,web,completed
O02717,2025-08-26,C0069,web,completed
O02749,2025-08-26,C0131,web,completed
O03655,2025-08-26,C0179,web,completed
O04865,2025-08-26,C0170,web,completed
O05306,2025-08-26,C0077,web,completed
O00072,2025-08-27,C0039,phone,completed
O00530,2025-08-27,C0076,web,completed
O03675,2025-08-27,C0127,store,completed
O04054,2025-08-27,C0063,store,completed
O04149,2025-08-27,C0105,web,completed
O04218,2025-08-27,C0079,web,completed
O04533,2025-08-27,C0052,web,completed
O05508,2025-08-27,C0071,web,completed
O05576,2025-08-27,C0117,web,completed
O00328,2025-08-28,C0031,web,completed
O02597,2025-08-28,C0125,store,completed
O03634,2025-08-28,C0066,web,completed
O04656,2025-08-28,C0148,web,completed
O00150,2025-08-29,C0086,phone,completed
O00252,2025-08-29,C0127,web,completed
O03463,2025-08-29,C0002,store,completed
O04806,2025-08-29,C0136,phone,completed
O01037,2025-08-30,C0168,web,completed
O02028,2025-08-30,C0164,web,completed
O02568,2025-08-30,C0032,store,completed
O05300,2025-08-30,C0070,store,completed
O00262,2025-08-31,C0164,store,completed
O00345,2025-08-31,C0134,web,completed
O00520,2025-08-31,C0067,web,completed
O01636,2025-08-31,C0003,web,completed
O01664,2025-08-31,C0135,store,completed
O04625,2025-08-31,C0079,web,completed
O04681,2025-08-31,C0009,web,completed
O05100,2025-08-31,C0063,web,completed
O00063,2025-09-01,C0172,web,completed
O01267,2025-09-01,C0089,web,completed
O01475,2025-09-01,C0031,web,completed
O02440,2025-09-01,C0096,web,cancelled
O03697,2025-09-01,C0031,web,completed
O03858,2025-09-01,C0091,web,completed
O04362,2025-09-01,C0080,web,completed
O05038,2025-09-01,C0114,web,completed
O05176,2025-09-01,C0137,web,completed
O05342,2025-09-01,C0131,web,completed
O05600,2025-09-01,C0002,web,completed
O05968,2025-09-01,C0121,web,completed
O00218,2025-09-02,C0111,web,completed
O00488,2025-09-02,C0011,web,completed
O00696,2025-09-02,C0023,web,completed
O02718,2025-09-02,C0051,web,cancelled
O03612,2025-09-02,C0140,store,completed
O04079,2025-09-02,C0042,web,completed
O05098,2025-09-02,C0078,web,completed
O05760,2025-09-02,C0079,store,completed
O00608,2025-09-03,C0121,web,completed
O03719,2025-09-03,C0160,web,completed
O04576,2025-09-03,C0121,store,completed
O05250,2025-09-03,C0017,web,completed
O00556,2025-09-04,C0103,web,completed
O00730,2025-09-04,C0052,web,completed
O00836,2025-09-04,C0115,web,completed
O01572,2025-09-04,C0059,store,completed
O01786,2025-09-04,C0045,phone,completed
O03044,2025-09-04,C0155,web,completed
O03822,2025-09-04,C0149,store,completed
O04087,2025-09-04,C0018,phone,pending
O04196,2025-09-04,C0044,web,completed
O05401,2025-09-04,C0149,web,completed
O05991,2025-09-04,C0061,store,completed
O00069,2025-09-05,C0028,phone,completed
O01039,2025-09-05,C0167,web,completed
O02042,2025-09-05,C0058,web,completed
O03263,2025-09-05,C0032,store,completed
O03468,2025-09-05,C0004,web,completed
O03583,2025-09-05,C0014,store,completed
O04033,2025-09-05,C0144,web,completed
O04076,2025-09-05,C0104,web,completed
O04259,2025-09-05,C0167,web,completed
O05974,2025-09-05,C0076,web,completed
O00829,2025-09-06,C0061,web,completed
O00947,2025-09-06,C0058,phone,completed
O01072,2025-09-06,C0059,web,completed
O01981,2025-09-06,C0071,web,completed
O03017,2025-09-06,C0082,web,completed
O04447,2025-09-06,C0124,web,completed
O04763,2025-09-06,C0150,store,completed
O05583,2025-09-06,C0170,store,completed
O05738,2025-09-06,C0038,store,completed
O05740,2025-09-06,C0108,store,completed
O00915,2025-09-07,C0020,web,completed
O01266,2025-09-07,C0035,store,completed
O01665,2025-09-07,C0044,web,completed
O01693,2025-09-07,C0105,web,completed
O04872,2025-09-07,C0100,web,cancelled
O05253,2025-09-07,C0074,store,completed
O05762,2025-09-07,C0072,store,completed
O01038,2025-09-08,C0120,web,completed
O02117,2025-09-08,C0154,web,completed
O02477,2025-09-08,C0115,phone,completed
O02842,2025-09-08,C0103,web,completed
O03165,2025-09-08,C0109,web,completed
O03287,2025-09-08,C0099,web,completed
O03904,2025-09-08,C0039,web,completed
O04368,2025-09-08,C0036,web,completed
O04519,2025-09-08,C0012,web,completed
O05456,2025-09-08,C0169,store,completed
O05603,2025-09-08,C0155,web,completed
O00576,2025-09-09,C0010,phone,cancelled
O04668,2025-09-09,C0113,web,completed
O02589,2025-09-10,C0062,web,completed
O02732,2025-09-10,C0011,web,completed
O03903,2025-09-10,C0033,web,completed
O04567,2025-09-10,C0009,web,completed
O04691,2025-09-10,C0108,store,completed
O04909,2025-09-10,C0032,store,cancelled
O05437,2025-09-10,C0093,store,completed
O00017,2025-09-11,C0158,web,completed
O00099,2025-09-11,C0154,web,completed
O00417,2025-09-11,C0096,web,completed
O02157,2025-09-11,C0142,web,completed
O02475,2025-09-11,C0047,web,completed
O03672,2025-09-11,C0032,store,completed
O04027,2025-09-11,C0142,web,completed
O01383,2025-09-12,C0039,web,completed
O01599,2025-09-12,C0059,web,pending
O01796,2025-09-12,C0118,web,completed
O02973,2025-09-12,C0084,web,completed
O03414,2025-09-12,C0124,web,cancelled
O05226,2025-09-12,C0129,store,completed
O05255,2025-09-12,C0062,store,cancelled
O00462,2025-09-13,C0077,store,completed
O00557,2025-09-13,C0105,web,completed
O00750,2025-09-13,C0155,web,completed
O01313,2025-09-13,C0063,web,completed
O01418,2025-09-13,C0154,web,completed
O01937,2025-09-13,C0156,web,completed
O02227,2025-09-13,C0021,store,completed
O02711,2025-09-13,C0067,web,completed
O03475,2025-09-13,C0121,web,completed
O03849,2025-09-13,C0072,web,completed
O00641,2025-09-14,C0124,web,completed
O00873,2025-09-14,C0014,web,completed
O01271,2025-09-14,C0043,web,completed
O01515,2025-09-14,C0156,web,completed
O03195,2025-09-14,C0035,store,completed
O03505,2025-09-14,C0030,web,completed
O03646,2025-09-14,C0157,web,completed
O04454,2025-09-14,C0143,web,completed
O04655,2025-09-14,C0140,web,cancelled
O01889,2025-09-15,C0041,web,completed
O02318,2025-09-15,C0079,web,completed
O02629,2025-09-15,C0014,store,completed
O00137,2025-09-16,C0025,store,completed
O02500,2025-09-16,C0135,phone,completed
O03273,2025-09-16,C0042,web,completed
O03490,2025-09-16,C0089,web,completed
O03691,2025-09-16,C0023,web,completed
O03952,2025-09-16,C0080,web,completed
O05207,2025-09-16,C0099,web,completed
O05303,2025-09-16,C0172,web,completed
O05380,2025-09-16,C0026,web,completed
O00983,2025-09-17,C0174,web,completed
O02915,2025-09-17,C0006,web,completed
O03135,2025-09-17,C0039,web,completed
O03488,2025-09-17,C0015,web,completed
O04073,2025-09-17,C0160,web,completed
O04965,2025-09-17,C0114,web,completed
O05758,2025-09-17,C0048,phone,completed
O00304,2025-09-18,C0072,store,completed
O00405,2025-09-18,C0062,web,completed
O01252,2025-09-18,C0087,web,completed
O01413,2025-09-18,C0092,web,completed
O01619,2025-09-18,C0021,store,completed
O02336,2025-09-18,C0174,store,completed
O03940,2025-09-18,C0077,web,completed
O03989,2025-09-18,C0152,web,completed
O04456,2025-09-18,C0151,web,completed
O04465,2025-09-18,C0111,web,completed
O04601,2025-09-18,C0140,web,completed
O05635,2025-09-18,C0077,store,completed
O00991,2025-09-19,C0016,web,completed
O01193,2025-09-19,C0172,web,completed
O01443,2025-09-19,C0030,web,completed
O03678,2025-09-19,C0084,phone,pending
O03769,2025-09-19,C0160,store,completed
O04600,2025-09-19,C0014,web,completed
O05524,2025-09-19,C0001,web,completed
O05647,2025-09-19,C0041,web,completed
O00219,2025-09-20,C0038,phone,completed
O01245,2025-09-20,C0158,web,completed
O02866,2025-09-20,C0040,phone,completed
O04531,2025-09-20,C0116,web,cancelled
O04561,2025-09-20,C0120,web,completed
O05989,2025-09-20,C0080,phone,completed
O00030,2025-09-21,C0144,web,completed
O00463,2025-09-21,C0161,web,completed
O00990,2025-09-21,C0158,web,completed
O02339,2025-09-21,C0115,store,completed
O02612,2025-09-21,C0013,web,completed
O03192,2025-09-21,C0134,web,completed
O04248,2025-09-21,C0151,web,completed
O04634,2025-09-21,C0115,store,completed
O04720,2025-09-21,C0011,store,completed
O00861,2025-09-22,C0058,web,completed
O01328,2025-09-22,C0091,phone,completed
O01668,2025-09-22,C0179,web,completed
O02374,2025-09-22,C0055,web,completed
O02720,2025-09-22,C0004,web,cancelled
O03172,2025-09-22,C0063,web,completed
O03433,2025-09-22,C0015,web,completed
O03895,2025-09-22,C0023,web,completed
O04621,2025-09-22,C0116,store,completed
O00862,2025-09-23,C0108,web,completed
O01359,2025-09-23,C0016,phone,completed
O01635,2025-09-23,C0032,web,completed
O01655,2025-09-23,C0142,store,completed
O04556,2025-09-23,C0061,store,completed
O04639,2025-09-23,C0141,store,completed
O05045,2025-09-23,C0049,web,cancelled
O05215,2025-09-23,C0110,web,completed
O05218,2025-09-23,C0041,store,completed
O05535,2025-09-23,C0168,store,completed
O05618,2025-09-23,C0149,web,completed
O01048,2025-09-24,C0157,web,cancelled
O01345,2025-09-24,C0092,phone,completed
O02625,2025-09-24,C0177,web,completed
O03145,2025-09-24,C0001,web,completed
O03293,2025-09-24,C0126,store,completed
O04066,2025-09-24,C0013,store,completed
O04163,2025-09-24,C0114,web,completed
O04564,2025-09-24,C0169,web,completed
O00318,2025-09-25,C0010,store,completed
O00603,2025-09-25,C0061,web,completed
O00739,2025-09-25,C0102,web,completed
O01057,2025-09-25,C0158,web,completed
O02073,2025-09-25,C0133,web,completed
O04012,2025-09-25,C0048,web,completed
O04166,2025-09-25,C0171,web,pending
O04220,2025-09-25,C0055,web,completed
O04733,2025-09-25,C0066,web,completed
O05080,2025-09-25,C0125,store,pending
O05877,2025-09-25,C0019,web,completed
O00707,2025-09-26,C0113,web,completed
O00865,2025-09-26,C0154,web,completed
O01113,2025-09-26,C0107,store,completed
O01238,2025-09-26,C0154,phone,completed
O01462,2025-09-26,C0075,web,completed
O01787,2025-09-26,C0033,web,completed
O03174,2025-09-26,C0178,web,completed
O03320,2025-09-26,C0071,store,completed
O03720,2025-09-26,C0180,web,completed
O04150,2025-09-26,C0099,web,completed
O04633,2025-09-26,C0104,store,completed
O04749,2025-09-26,C0147,store,completed
O05052,2025-09-26,C0173,web,completed
O05272,2025-09-26,C0041,web,completed
O05313,2025-09-26,C0096,web,completed
O01235,2025-09-27,C0143,web,completed
O01273,2025-09-27,C0079,web,completed
O01478,2025-09-27,C0045,phone,completed
O02146,2025-09-27,C0013,store,completed
O03332,2025-09-27,C0106,web,completed
O03939,2025-09-27,C0114,store,cancelled
O04266,2025-09-27,C0150,web,pending
O04648,2025-09-27,C0041,store,completed
O05502,2025-09-27,C0002,phone,completed
O05532,2025-09-27,C0090,web,completed
O05963,2025-09-27,C0053,store,completed
O00207,2025-09-28,C0103,web,completed
O00381,2025-09-28,C0089,web,completed
O00842,2025-09-28,C0180,store,completed
O01593,2025-09-28,C0055,web,completed
O03602,2025-09-28,C0069,store,pending
O04912,2025-09-28,C0068,web,completed
